,leg,start_number,start_time,url,entry_number,driver,codriver,car
44,1,45,16. 7. 09:36,/entryinfo/68114-rally-estonia-2021/3064511/,57,Täht Otto,Täht Taivo,Ford Fiesta Rally3
45,1,46,16. 7. 09:37,/entryinfo/68114-rally-estonia-2021/3064512/,58,Herranen Toni,Virtanen Sebastian,Ford Fiesta Rally4
46,1,47,16. 7. 09:38,/entryinfo/68114-rally-estonia-2021/3064513/,59,Nõgene Joosep Ralf,Koskinen Simo,Ford Fiesta Rally4
47,1,48,16. 7. 09:39,/entryinfo/68114-rally-estonia-2021/3064514/,60,Sei Karl-Markus,Kasesalu Tanel,Ford Fiesta Rally4
48,1,49,16. 7. 09:40,/entryinfo/68114-rally-estonia-2021/3064515/,61,Kõrgesaar Pranko,Kõrgesaar Priit,Ford Fiesta R2T
49,2,1,17. 7. 07:03,/entryinfo/68114-rally-estonia-2021/3057992/,44,Greensmith Gus,Patterson Chris,Ford Fiesta WRC
50,2,2,17. 7. 07:06,/entryinfo/68114-rally-estonia-2021/3057985/,8,Tänak Ott,Järveoja Martin,Hyundai i20 Coupe WRC
51,2,3,17. 7. 07:09,/entryinfo/68114-rally-estonia-2021/3064466/,7,Loubet Pierre-Louis,Haut-Labourdette Florian,Hyundai i20 Coupe WRC
52,2,4,17. 7. 07:12,/entryinfo/68114-rally-estonia-2021/3064465/,3,Suninen Teemu,Markkula Mikko,Ford Fiesta WRC
53,2,5,17. 7. 07:15,/entryinfo/68114-rally-estonia-2021/3057990/,33,Evans Elfyn,Martin Scott,Toyota Yaris WRC
54,2,6,17. 7. 07:18,/entryinfo/68114-rally-estonia-2021/3057988/,1,Ogier Sébastien,Ingrassia Julien,Toyota Yaris WRC
55,2,7,17. 7. 07:21,/entryinfo/68114-rally-estonia-2021/3057986/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 Coupe WRC
56,2,8,17. 7. 07:24,/entryinfo/68114-rally-estonia-2021/3057987/,42,Breen Craig,Nagle Paul,Hyundai i20 Coupe WRC
57,2,9,17. 7. 07:27,/entryinfo/68114-rally-estonia-2021/3057989/,69,Rovanperä Kalle,Halttunen Jonne,Toyota Yaris WRC
58,2,10,17. 7. 07:29,/entryinfo/68114-rally-estonia-2021/3064468/,20,Mikkelsen Andreas,Fløene Ola,Škoda Fabia Rally2 evo
59,2,11,17. 7. 07:31,/entryinfo/68114-rally-estonia-2021/3064473/,25,Gryazin Nikolay,Aleksandrov Konstantin,Volkswagen Polo GTI R5
60,2,12,17. 7. 07:33,/entryinfo/68114-rally-estonia-2021/3064469/,21,Østberg Mads,Eriksen Torstein,Citroën C3 Rally2
61,2,13,17. 7. 07:35,/entryinfo/68114-rally-estonia-2021/3064471/,23,Fourmaux Adrien,Jamoul Renaud,Ford Fiesta Rally2
62,2,14,17. 7. 07:37,/entryinfo/68114-rally-estonia-2021/3064470/,22,Bulacia Marco,Der Ohannesian Marcelo,Škoda Fabia Rally2 evo
63,2,15,17. 7. 07:39,/entryinfo/68114-rally-estonia-2021/3064478/,29,Kristensson Tom,Arhusiander David,Ford Fiesta Rally2
64,2,16,17. 7. 07:41,/entryinfo/68114-rally-estonia-2021/3064477/,28,Linnamäe Georg,Morgan James,Volkswagen Polo GTI R5
65,2,17,17. 7. 07:44,/entryinfo/68114-rally-estonia-2021/3064489/,38,Lukyanuk Alexey,Fedorov Yaroslav,Škoda Fabia Rally2 evo
66,2,18,17. 7. 07:46,/entryinfo/68114-rally-estonia-2021/3064483/,34,Lindholm Emil,Hämäläinen Reeta,Škoda Fabia Rally2 evo
67,2,19,17. 7. 07:48,/entryinfo/68114-rally-estonia-2021/3064480/,31,Kaur Egon,Simm Silver,Volkswagen Polo GTI R5
68,2,20,17. 7. 07:50,/entryinfo/68114-rally-estonia-2021/3064479/,30,Kajetanowicz Kajetan,Szczepaniak Maciej,Škoda Fabia Rally2 evo
69,2,21,17. 7. 07:52,/entryinfo/68114-rally-estonia-2021/3064484/,35,López Pepe,Odriozola Borja,Škoda Fabia Rally2 evo
70,2,22,17. 7. 07:54,/entryinfo/68114-rally-estonia-2021/3064486/,36,Heikkilä Mikko,Luhtinen Topi Matias,Škoda Fabia Rally2 evo
71,2,23,17. 7. 07:56,/entryinfo/68114-rally-estonia-2021/3064490/,39,Jeets Raul,Toom Andrus,Škoda Fabia Rally2 evo
72,2,24,17. 7. 07:58,/entryinfo/68114-rally-estonia-2021/3064488/,37,Fernández Emilio,Garcia Ruben,Škoda Fabia Rally2 evo
73,2,25,17. 7. 08:00,/entryinfo/68114-rally-estonia-2021/3064493/,41,Jurkevičius Vladas,Paliukėnas Aisvydas,Škoda Fabia Rally2 evo
74,2,26,17. 7. 08:02,/entryinfo/68114-rally-estonia-2021/3064491/,40,Koik Priit,Tamm Kristo,Ford Fiesta Rally2
75,2,27,17. 7. 08:04,/entryinfo/68114-rally-estonia-2021/3064481/,32,Zaldivar Fabrizio,del Barrio Carlos,Škoda Fabia Rally2 evo
76,2,28,17. 7. 08:06,/entryinfo/68114-rally-estonia-2021/3064494/,43,Al-Rashed Rakan,Haapala Antti,Volkswagen Polo GTI R5
77,2,29,17. 7. 08:08,/entryinfo/68114-rally-estonia-2021/3064495/,45,Shaymiev Radik,Tsvetkov Maxim,Hyundai i20 R5
78,2,30,17. 7. 08:10,/entryinfo/68114-rally-estonia-2021/3064500/,48,Pajari Sami,Salminen Marko,Ford Fiesta Rally4
79,2,31,17. 7. 08:12,/entryinfo/68114-rally-estonia-2021/3064502/,49,Armstrong Jon,Hall Phil,Ford Fiesta Rally4
80,2,32,17. 7. 08:14,/entryinfo/68114-rally-estonia-2021/3064503/,50,Koči Martin,Těšínský Petr,Ford Fiesta Rally4
81,2,33,17. 7. 08:16,/entryinfo/68114-rally-estonia-2021/3064499/,47,Sesks Mārtiņš,Francis Renārs,Ford Fiesta Rally4
82,2,34,17. 7. 08:18,/entryinfo/68114-rally-estonia-2021/3064504/,51,Joona Lauri,Korhonen Mikael,Ford Fiesta Rally4
83,2,35,17. 7. 08:20,/entryinfo/68114-rally-estonia-2021/3064508/,54,Badiu Raul,Fetean Rareș,Ford Fiesta Rally4
84,2,36,17. 7. 08:22,/entryinfo/68114-rally-estonia-2021/3064507/,53,Creighton William,Regan Liam,Ford Fiesta Rally4
85,2,37,17. 7. 08:24,/entryinfo/68114-rally-estonia-2021/3064506/,52,Virves Robert,Pruul Sander,Ford Fiesta Rally4
86,2,38,17. 7. 08:26,/entryinfo/68114-rally-estonia-2021/3064511/,57,Täht Otto,Täht Taivo,Ford Fiesta Rally3
87,2,39,17. 7. 08:28,/entryinfo/68114-rally-estonia-2021/3064497/,46,Díaz-Aboitiz Miguel,Sanjuan de Eusebio Diego,Škoda Fabia Rally2 evo
88,2,40,17. 7. 08:30,/entryinfo/68114-rally-estonia-2021/3064514/,60,Sei Karl-Markus,Kasesalu Tanel,Ford Fiesta Rally4
89,2,41,17. 7. 08:32,/entryinfo/68114-rally-estonia-2021/3064512/,58,Herranen Toni,Virtanen Sebastian,Ford Fiesta Rally4
90,2,42,17. 7. 08:34,/entryinfo/68114-rally-estonia-2021/3064509/,55,Kasari Kaspar,Raidma Rainis,Ford Fiesta Rally4
91,2,43,17. 7. 08:36,/entryinfo/68114-rally-estonia-2021/3064513/,59,Nõgene Joosep Ralf,Koskinen Simo,Ford Fiesta Rally4
92,3,1,18. 7. 05:53,/entryinfo/68114-rally-estonia-2021/3057992/,44,Greensmith Gus,Patterson Chris,Ford Fiesta WRC
93,3,2,18. 7. 05:56,/entryinfo/68114-rally-estonia-2021/3057985/,8,Tänak Ott,Järveoja Martin,Hyundai i20 Coupe WRC
94,3,3,18. 7. 05:59,/entryinfo/68114-rally-estonia-2021/3064466/,7,Loubet Pierre-Louis,Haut-Labourdette Florian,Hyundai i20 Coupe WRC
95,3,4,18. 7. 06:02,/entryinfo/68114-rally-estonia-2021/3064465/,3,Suninen Teemu,Markkula Mikko,Ford Fiesta WRC
96,3,5,18. 7. 06:05,/entryinfo/68114-rally-estonia-2021/3057990/,33,Evans Elfyn,Martin Scott,Toyota Yaris WRC
97,3,6,18. 7. 06:08,/entryinfo/68114-rally-estonia-2021/3057988/,1,Ogier Sébastien,Ingrassia Julien,Toyota Yaris WRC
98,3,7,18. 7. 06:11,/entryinfo/68114-rally-estonia-2021/3057986/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 Coupe WRC
99,3,8,18. 7. 06:14,/entryinfo/68114-rally-estonia-2021/3057987/,42,Breen Craig,Nagle Paul,Hyundai i20 Coupe WRC
100,3,9,18. 7. 06:17,/entryinfo/68114-rally-estonia-2021/3057989/,69,Rovanperä Kalle,Halttunen Jonne,Toyota Yaris WRC
101,3,10,18. 7. 06:19,/entryinfo/68114-rally-estonia-2021/3064468/,20,Mikkelsen Andreas,Fløene Ola,Škoda Fabia Rally2 evo
102,3,11,18. 7. 06:21,/entryinfo/68114-rally-estonia-2021/3064469/,21,Østberg Mads,Eriksen Torstein,Citroën C3 Rally2
103,3,12,18. 7. 06:23,/entryinfo/68114-rally-estonia-2021/3064470/,22,Bulacia Marco,Der Ohannesian Marcelo,Škoda Fabia Rally2 evo
104,3,13,18. 7. 06:25,/entryinfo/68114-rally-estonia-2021/3064471/,23,Fourmaux Adrien,Jamoul Renaud,Ford Fiesta Rally2
105,3,14,18. 7. 06:27,/entryinfo/68114-rally-estonia-2021/3064478/,29,Kristensson Tom,Arhusiander David,Ford Fiesta Rally2
106,3,15,18. 7. 06:29,/entryinfo/68114-rally-estonia-2021/3064477/,28,Linnamäe Georg,Morgan James,Volkswagen Polo GTI R5
107,3,16,18. 7. 06:31,/entryinfo/68114-rally-estonia-2021/3064489/,38,Lukyanuk Alexey,Fedorov Yaroslav,Škoda Fabia Rally2 evo
108,3,17,18. 7. 06:33,/entryinfo/68114-rally-estonia-2021/3064479/,30,Kajetanowicz Kajetan,Szczepaniak Maciej,Škoda Fabia Rally2 evo
109,3,18,18. 7. 06:35,/entryinfo/68114-rally-estonia-2021/3064486/,36,Heikkilä Mikko,Luhtinen Topi Matias,Škoda Fabia Rally2 evo
110,3,19,18. 7. 06:37,/entryinfo/68114-rally-estonia-2021/3064484/,35,López Pepe,Odriozola Borja,Škoda Fabia Rally2 evo
111,3,20,18. 7. 06:39,/entryinfo/68114-rally-estonia-2021/3064490/,39,Jeets Raul,Toom Andrus,Škoda Fabia Rally2 evo
112,3,21,18. 7. 06:41,/entryinfo/68114-rally-estonia-2021/3064493/,41,Jurkevičius Vladas,Paliukėnas Aisvydas,Škoda Fabia Rally2 evo
113,3,22,18. 7. 06:43,/entryinfo/68114-rally-estonia-2021/3064481/,32,Zaldivar Fabrizio,del Barrio Carlos,Škoda Fabia Rally2 evo
114,3,23,18. 7. 06:45,/entryinfo/68114-rally-estonia-2021/3064488/,37,Fernández Emilio,Garcia Ruben,Škoda Fabia Rally2 evo
115,3,24,18. 7. 06:47,/entryinfo/68114-rally-estonia-2021/3064480/,31,Kaur Egon,Simm Silver,Volkswagen Polo GTI R5
116,3,25,18. 7. 06:49,/entryinfo/68114-rally-estonia-2021/3064494/,43,Al-Rashed Rakan,Haapala Antti,Volkswagen Polo GTI R5
117,3,26,18. 7. 06:51,/entryinfo/68114-rally-estonia-2021/3064500/,48,Pajari Sami,Salminen Marko,Ford Fiesta Rally4
118,3,27,18. 7. 06:53,/entryinfo/68114-rally-estonia-2021/3064503/,50,Koči Martin,Těšínský Petr,Ford Fiesta Rally4
119,3,28,18. 7. 06:55,/entryinfo/68114-rally-estonia-2021/3064502/,49,Armstrong Jon,Hall Phil,Ford Fiesta Rally4
120,3,29,18. 7. 06:57,/entryinfo/68114-rally-estonia-2021/3064499/,47,Sesks Mārtiņš,Francis Renārs,Ford Fiesta Rally4
121,3,30,18. 7. 06:59,/entryinfo/68114-rally-estonia-2021/3064504/,51,Joona Lauri,Korhonen Mikael,Ford Fiesta Rally4
122,3,31,18. 7. 07:01,/entryinfo/68114-rally-estonia-2021/3064508/,54,Badiu Raul,Fetean Rareș,Ford Fiesta Rally4
123,3,32,18. 7. 07:03,/entryinfo/68114-rally-estonia-2021/3064507/,53,Creighton William,Regan Liam,Ford Fiesta Rally4
124,3,33,18. 7. 07:05,/entryinfo/68114-rally-estonia-2021/3064506/,52,Virves Robert,Pruul Sander,Ford Fiesta Rally4
125,3,34,18. 7. 07:07,/entryinfo/68114-rally-estonia-2021/3064511/,57,Täht Otto,Täht Taivo,Ford Fiesta Rally3
126,3,35,18. 7. 07:09,/entryinfo/68114-rally-estonia-2021/3064497/,46,Díaz-Aboitiz Miguel,Sanjuan de Eusebio Diego,Škoda Fabia Rally2 evo
127,3,36,18. 7. 07:11,/entryinfo/68114-rally-estonia-2021/3064513/,59,Nõgene Joosep Ralf,Koskinen Simo,Ford Fiesta Rally4
128,3,37,18. 7. 07:13,/entryinfo/68114-rally-estonia-2021/3064509/,55,Kasari Kaspar,Raidma Rainis,Ford Fiesta Rally4
129,3,38,18. 7. 07:15,/entryinfo/68114-rally-estonia-2021/3064514/,60,Sei Karl-Markus,Kasesalu Tanel,Ford Fiesta Rally4
130,3,39,18. 7. 07:17,/entryinfo/68114-rally-estonia-2021/3064512/,58,Herranen Toni,Virtanen Sebastian,Ford Fiesta Rally4
