,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,23. 8. 09:00,/entryinfo/54469-adac-rallye-deutschland-2019/2356369/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
1,1,2,23. 8. 09:02,/entryinfo/54469-adac-rallye-deutschland-2019/2356372/,1,Ogier Sébastien,Ingrassia Julien,Citroën C3 WRC
2,1,3,23. 8. 09:04,/entryinfo/54469-adac-rallye-deutschland-2019/2355804/,11,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
3,1,4,23. 8. 09:06,/entryinfo/54469-adac-rallye-deutschland-2019/2355805/,89,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
4,1,5,23. 8. 09:08,/entryinfo/54469-adac-rallye-deutschland-2019/2357417/,3,Suninen Teemu,Lehtinen Jarmo,Ford Fiesta WRC
5,1,6,23. 8. 09:10,/entryinfo/54469-adac-rallye-deutschland-2019/2356382/,5,Meeke Kris,Marshall Sebastian,Toyota Yaris WRC
6,1,7,23. 8. 09:12,/entryinfo/54469-adac-rallye-deutschland-2019/2356365/,4,Lappi Esapekka,Ferm Janne,Citroën C3 WRC
7,1,8,23. 8. 09:14,/entryinfo/54469-adac-rallye-deutschland-2019/2356376/,10,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
8,1,9,23. 8. 09:16,/entryinfo/54469-adac-rallye-deutschland-2019/2355806/,6,Sordo Dani,del Barrio Carlos,Hyundai i20 Coupe WRC
9,1,10,23. 8. 09:18,/entryinfo/54469-adac-rallye-deutschland-2019/2357418/,44,Greensmith Gus,Edmondson Elliott,Ford Fiesta WRC
10,1,11,23. 8. 09:20,/entryinfo/54469-adac-rallye-deutschland-2019/2359254/,17,Katsuta Takamoto,Barritt Daniel,Toyota Yaris WRC
11,1,12,23. 8. 09:21,/entryinfo/54469-adac-rallye-deutschland-2019/2356460/,21,Rovanperä Kalle,Halttunen Jonne,Škoda Fabia Rally2 evo
12,1,13,23. 8. 09:22,/entryinfo/54469-adac-rallye-deutschland-2019/2356456/,22,Østberg Mads,Eriksen Torstein,Citroën C3 R5
13,1,14,23. 8. 09:23,/entryinfo/54469-adac-rallye-deutschland-2019/2360235/,23,Kopecký Jan,Dresler Pavel,Škoda Fabia Rally2 evo
14,1,15,23. 8. 09:24,/entryinfo/54469-adac-rallye-deutschland-2019/2360236/,24,Camilli Eric,Veillas Benjamin,Ford Fiesta Rally2
15,1,16,23. 8. 09:25,/entryinfo/54469-adac-rallye-deutschland-2019/2360238/,41,Gryazin Nikolay,Fedorov Yaroslav,Škoda Fabia R5
16,1,17,23. 8. 09:26,/entryinfo/54469-adac-rallye-deutschland-2019/2356331/,43,Kajetanowicz Kajetan,Szczepaniak Maciej,Volkswagen Polo GTI R5
17,1,18,23. 8. 09:27,/entryinfo/54469-adac-rallye-deutschland-2019/2356765/,45,Andolfi Fabio,Scattolin Simone,Škoda Fabia R5
18,1,19,23. 8. 09:28,/entryinfo/54469-adac-rallye-deutschland-2019/2360239/,46,Yates Rhys,Morgan James,Škoda Fabia R5
19,1,20,23. 8. 09:29,/entryinfo/54469-adac-rallye-deutschland-2019/2360240/,47,Fourmaux Adrien,Jamoul Renaud,Ford Fiesta R5
20,1,21,23. 8. 09:30,/entryinfo/54469-adac-rallye-deutschland-2019/2360241/,48,Tempestini Simone,Itu Sergiu,Hyundai i20 R5
21,1,22,23. 8. 09:31,/entryinfo/54469-adac-rallye-deutschland-2019/2356451/,49,de Mevius Guillaume,Wydaeghe Martijn,Citroën C3 R5
22,1,23,23. 8. 09:32,/entryinfo/54469-adac-rallye-deutschland-2019/2356407/,50,Ciamin Nicolas,Roche Yannick,Volkswagen Polo GTI R5
23,1,24,23. 8. 09:33,/entryinfo/54469-adac-rallye-deutschland-2019/2359504/,51,Bedoret Sébastien,Walbrecq Thomas,Škoda Fabia Rally2 evo
24,1,25,23. 8. 09:34,/entryinfo/54469-adac-rallye-deutschland-2019/2356396/,53,Lefebvre Stéphane,Dubois Thomas,Volkswagen Polo GTI R5
25,1,26,23. 8. 09:35,/entryinfo/54469-adac-rallye-deutschland-2019/2346134/,54,Griebel Marijan,Winklhofer Pirmin,Škoda Fabia Rally2 evo
26,1,27,23. 8. 09:36,/entryinfo/54469-adac-rallye-deutschland-2019/2346133/,55,Kreim Fabian,Braun Tobias,Škoda Fabia Rally2 evo
27,1,28,23. 8. 09:37,/entryinfo/54469-adac-rallye-deutschland-2019/2346135/,56,Dinkel Dominik,Fürst Christina,Hyundai i20 R5
28,1,29,23. 8. 09:38,/entryinfo/54469-adac-rallye-deutschland-2019/2344551/,57,Schwinn Sebastian,Griebel Felix,Volkswagen Polo GTI R5
29,1,30,23. 8. 09:39,/entryinfo/54469-adac-rallye-deutschland-2019/2360242/,52,"""Pedro""",Baldaccini Emanuele,Ford Fiesta Rally2
30,1,31,23. 8. 09:40,/entryinfo/54469-adac-rallye-deutschland-2019/2360244/,71,Brazzoli Enrico,Fenoli Manuel,Abarth 124 Rally RGT
31,1,32,23. 8. 09:41,/entryinfo/54469-adac-rallye-deutschland-2019/2360100/,73,Sarrazin Stéphane,Renucci Jacques-Julien,Hyundai i20 R5
32,1,33,23. 8. 09:42,/entryinfo/54469-adac-rallye-deutschland-2019/2360132/,74,Tsjoen Pieter,Vyncke Pieter,Škoda Fabia R5
33,1,34,23. 8. 09:43,/entryinfo/54469-adac-rallye-deutschland-2019/2356774/,75,Astier Raphaël,Vauclare Frédéric,Hyundai i20 R5
34,1,35,23. 8. 09:44,/entryinfo/54469-adac-rallye-deutschland-2019/2360249/,76,Poulsen Kristian,Refsgaard Frederiksen Ole,Škoda Fabia R5
35,1,36,23. 8. 09:47,/entryinfo/54469-adac-rallye-deutschland-2019/2356914/,81,Cracco Pieter Jan Michiel,Vermeulen Jasper,Škoda Fabia Rally2 evo
36,1,37,23. 8. 09:48,/entryinfo/54469-adac-rallye-deutschland-2019/2360253/,77,Boland Eamonn,"""MJ""",Ford Fiesta R5
37,1,38,23. 8. 09:49,/entryinfo/54469-adac-rallye-deutschland-2019/2360254/,78,Vossen Henk,Berkhof Erwin,Ford Fiesta R5
38,1,39,23. 8. 09:51,/entryinfo/54469-adac-rallye-deutschland-2019/2360257/,79,Roncoroni Marco,Brusadelli Paolo,Škoda Fabia R5
39,1,40,23. 8. 09:52,/entryinfo/54469-adac-rallye-deutschland-2019/2360246/,80,Gaßner Hermann sen.,Thannhäuser Karin,Mitsubishi Lancer Evo X
40,1,41,23. 8. 09:53,/entryinfo/54469-adac-rallye-deutschland-2019/2356093/,83,Gaßner Hermann jun.,Mayrhofer Ursula,Toyota GT86 CS-R3
41,1,42,23. 8. 09:54,/entryinfo/54469-adac-rallye-deutschland-2019/2360262/,84,Gengler Patrick,Krüger Ken,Renault Clio RS R3T
42,1,43,23. 8. 09:55,/entryinfo/54469-adac-rallye-deutschland-2019/2360266/,86,Stich Stefan,Kalinke Melanie,Mitsubishi Lancer Evo X
43,1,44,23. 8. 09:56,/entryinfo/54469-adac-rallye-deutschland-2019/2360269/,87,Schwedt Roman,Wichura Henry,Peugeot 208 R2
44,1,45,23. 8. 09:57,/entryinfo/54469-adac-rallye-deutschland-2019/2360272/,88,Murmann Sørensen Lasse,Isaksen Karsten,Opel Adam R2
45,1,46,23. 8. 09:58,/entryinfo/54469-adac-rallye-deutschland-2019/2360273/,90,Kunisawa Mitsuhiro,Kihara Masahiko,Ford Fiesta R2T19
46,1,47,23. 8. 09:59,/entryinfo/54469-adac-rallye-deutschland-2019/2358288/,91,Oldani Marco,D'Agostino Pietro,Peugeot 208 R2
47,1,48,23. 8. 10:00,/entryinfo/54469-adac-rallye-deutschland-2019/2356094/,92,Osterhaus Klaus,Moch Dietmar,Toyota GT86 CS-R3
48,1,49,23. 8. 10:01,/entryinfo/54469-adac-rallye-deutschland-2019/2346536/,93,Kreuter Norman,Kvick Andersson Jeannette,Citroën DS3 R3T Max
49,1,50,23. 8. 10:02,/entryinfo/54469-adac-rallye-deutschland-2019/2342835/,94,Wecker Josef,Türk Sabrina,Renault Clio RS R3T
50,1,51,23. 8. 10:03,/entryinfo/54469-adac-rallye-deutschland-2019/2357235/,95,Peruzzo Fabio,Terrassan Nicola,Peugeot 208 R2
51,1,52,23. 8. 10:04,/entryinfo/54469-adac-rallye-deutschland-2019/2360276/,96,Hohlheimer Jürgen,Liessi Roni,Renault Twingo RS R2 Evo
52,2,1,24. 8. 07:15,/entryinfo/54469-adac-rallye-deutschland-2019/2357417/,3,Suninen Teemu,Lehtinen Jarmo,Ford Fiesta WRC
53,2,2,24. 8. 07:17,/entryinfo/54469-adac-rallye-deutschland-2019/2359254/,17,Katsuta Takamoto,Barritt Daniel,Toyota Yaris WRC
54,2,3,24. 8. 07:19,/entryinfo/54469-adac-rallye-deutschland-2019/2355806/,6,Sordo Dani,del Barrio Carlos,Hyundai i20 Coupe WRC
55,2,4,24. 8. 07:21,/entryinfo/54469-adac-rallye-deutschland-2019/2357418/,44,Greensmith Gus,Edmondson Elliott,Ford Fiesta WRC
56,2,5,24. 8. 07:23,/entryinfo/54469-adac-rallye-deutschland-2019/2356365/,4,Lappi Esapekka,Ferm Janne,Citroën C3 WRC
57,2,6,24. 8. 07:25,/entryinfo/54469-adac-rallye-deutschland-2019/2355805/,89,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
58,2,7,24. 8. 07:27,/entryinfo/54469-adac-rallye-deutschland-2019/2356376/,10,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
59,2,8,24. 8. 07:29,/entryinfo/54469-adac-rallye-deutschland-2019/2356382/,5,Meeke Kris,Marshall Sebastian,Toyota Yaris WRC
60,2,9,24. 8. 07:31,/entryinfo/54469-adac-rallye-deutschland-2019/2356372/,1,Ogier Sébastien,Ingrassia Julien,Citroën C3 WRC
61,2,10,24. 8. 07:33,/entryinfo/54469-adac-rallye-deutschland-2019/2355804/,11,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
62,2,11,24. 8. 07:35,/entryinfo/54469-adac-rallye-deutschland-2019/2356369/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
63,2,12,24. 8. 07:37,/entryinfo/54469-adac-rallye-deutschland-2019/2356460/,21,Rovanperä Kalle,Halttunen Jonne,Škoda Fabia Rally2 evo
64,2,13,24. 8. 07:39,/entryinfo/54469-adac-rallye-deutschland-2019/2360235/,23,Kopecký Jan,Dresler Pavel,Škoda Fabia Rally2 evo
65,2,14,24. 8. 07:41,/entryinfo/54469-adac-rallye-deutschland-2019/2356456/,22,Østberg Mads,Eriksen Torstein,Citroën C3 R5
66,2,15,24. 8. 07:43,/entryinfo/54469-adac-rallye-deutschland-2019/2360236/,24,Camilli Eric,Veillas Benjamin,Ford Fiesta Rally2
67,2,16,24. 8. 07:44,/entryinfo/54469-adac-rallye-deutschland-2019/2356396/,53,Lefebvre Stéphane,Dubois Thomas,Volkswagen Polo GTI R5
68,2,17,24. 8. 07:45,/entryinfo/54469-adac-rallye-deutschland-2019/2356407/,50,Ciamin Nicolas,Roche Yannick,Volkswagen Polo GTI R5
69,2,18,24. 8. 07:46,/entryinfo/54469-adac-rallye-deutschland-2019/2346133/,55,Kreim Fabian,Braun Tobias,Škoda Fabia Rally2 evo
70,2,19,24. 8. 07:47,/entryinfo/54469-adac-rallye-deutschland-2019/2346134/,54,Griebel Marijan,Winklhofer Pirmin,Škoda Fabia Rally2 evo
71,2,20,24. 8. 07:48,/entryinfo/54469-adac-rallye-deutschland-2019/2356765/,45,Andolfi Fabio,Scattolin Simone,Škoda Fabia R5
72,2,21,24. 8. 07:49,/entryinfo/54469-adac-rallye-deutschland-2019/2356331/,43,Kajetanowicz Kajetan,Szczepaniak Maciej,Volkswagen Polo GTI R5
73,2,22,24. 8. 07:50,/entryinfo/54469-adac-rallye-deutschland-2019/2360238/,41,Gryazin Nikolay,Fedorov Yaroslav,Škoda Fabia R5
74,2,23,24. 8. 07:51,/entryinfo/54469-adac-rallye-deutschland-2019/2356774/,75,Astier Raphaël,Vauclare Frédéric,Hyundai i20 R5
75,2,24,24. 8. 07:52,/entryinfo/54469-adac-rallye-deutschland-2019/2360240/,47,Fourmaux Adrien,Jamoul Renaud,Ford Fiesta R5
76,2,25,24. 8. 07:53,/entryinfo/54469-adac-rallye-deutschland-2019/2356451/,49,de Mevius Guillaume,Wydaeghe Martijn,Citroën C3 R5
77,2,26,24. 8. 07:54,/entryinfo/54469-adac-rallye-deutschland-2019/2360100/,73,Sarrazin Stéphane,Renucci Jacques-Julien,Hyundai i20 R5
78,2,27,24. 8. 07:55,/entryinfo/54469-adac-rallye-deutschland-2019/2360241/,48,Tempestini Simone,Itu Sergiu,Hyundai i20 R5
79,2,28,24. 8. 07:56,/entryinfo/54469-adac-rallye-deutschland-2019/2359504/,51,Bedoret Sébastien,Walbrecq Thomas,Škoda Fabia Rally2 evo
80,2,29,24. 8. 07:57,/entryinfo/54469-adac-rallye-deutschland-2019/2346135/,56,Dinkel Dominik,Fürst Christina,Hyundai i20 R5
81,2,30,24. 8. 07:58,/entryinfo/54469-adac-rallye-deutschland-2019/2360239/,46,Yates Rhys,Morgan James,Škoda Fabia R5
82,2,31,24. 8. 07:59,/entryinfo/54469-adac-rallye-deutschland-2019/2360132/,74,Tsjoen Pieter,Vyncke Pieter,Škoda Fabia R5
83,2,32,24. 8. 08:00,/entryinfo/54469-adac-rallye-deutschland-2019/2356914/,81,Cracco Pieter Jan Michiel,Vermeulen Jasper,Škoda Fabia Rally2 evo
84,2,33,24. 8. 08:01,/entryinfo/54469-adac-rallye-deutschland-2019/2360242/,52,"""Pedro""",Baldaccini Emanuele,Ford Fiesta Rally2
85,2,34,24. 8. 08:02,/entryinfo/54469-adac-rallye-deutschland-2019/2360246/,80,Gaßner Hermann sen.,Thannhäuser Karin,Mitsubishi Lancer Evo X
86,2,35,24. 8. 08:03,/entryinfo/54469-adac-rallye-deutschland-2019/2360257/,79,Roncoroni Marco,Brusadelli Paolo,Škoda Fabia R5
87,2,36,24. 8. 08:04,/entryinfo/54469-adac-rallye-deutschland-2019/2356093/,83,Gaßner Hermann jun.,Mayrhofer Ursula,Toyota GT86 CS-R3
88,2,37,24. 8. 08:05,/entryinfo/54469-adac-rallye-deutschland-2019/2360253/,77,Boland Eamonn,"""MJ""",Ford Fiesta R5
89,2,38,24. 8. 08:06,/entryinfo/54469-adac-rallye-deutschland-2019/2344551/,57,Schwinn Sebastian,Griebel Felix,Volkswagen Polo GTI R5
90,2,39,24. 8. 08:07,/entryinfo/54469-adac-rallye-deutschland-2019/2360254/,78,Vossen Henk,Berkhof Erwin,Ford Fiesta R5
91,2,40,24. 8. 08:08,/entryinfo/54469-adac-rallye-deutschland-2019/2360269/,87,Schwedt Roman,Wichura Henry,Peugeot 208 R2
92,2,41,24. 8. 08:09,/entryinfo/54469-adac-rallye-deutschland-2019/2360244/,71,Brazzoli Enrico,Fenoli Manuel,Abarth 124 Rally RGT
93,2,42,24. 8. 08:10,/entryinfo/54469-adac-rallye-deutschland-2019/2360272/,88,Murmann Sørensen Lasse,Isaksen Karsten,Opel Adam R2
94,2,43,24. 8. 08:11,/entryinfo/54469-adac-rallye-deutschland-2019/2360266/,86,Stich Stefan,Kalinke Melanie,Mitsubishi Lancer Evo X
95,2,44,24. 8. 08:12,/entryinfo/54469-adac-rallye-deutschland-2019/2358288/,91,Oldani Marco,D'Agostino Pietro,Peugeot 208 R2
96,2,45,24. 8. 08:13,/entryinfo/54469-adac-rallye-deutschland-2019/2360262/,84,Gengler Patrick,Krüger Ken,Renault Clio RS R3T
97,2,46,24. 8. 08:14,/entryinfo/54469-adac-rallye-deutschland-2019/2346536/,93,Kreuter Norman,Kvick Andersson Jeannette,Citroën DS3 R3T Max
98,2,47,24. 8. 08:15,/entryinfo/54469-adac-rallye-deutschland-2019/2342835/,94,Wecker Josef,Türk Sabrina,Renault Clio RS R3T
