,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,15. 7. 06:32,/entryinfo/73363-rally-estonia-2022/3399648/,69,Rovanperä Kalle,Halttunen Jonne,Toyota GR Yaris Rally1
1,1,2,15. 7. 06:35,/entryinfo/73363-rally-estonia-2022/3399644/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 N Rally1
2,1,3,15. 7. 06:38,/entryinfo/73363-rally-estonia-2022/3399646/,8,Tänak Ott,Järveoja Martin,Hyundai i20 N Rally1
3,1,4,15. 7. 06:41,/entryinfo/73363-rally-estonia-2022/3399650/,18,Katsuta Takamoto,Johnston Aaron,Toyota GR Yaris Rally1
4,1,5,15. 7. 06:44,/entryinfo/73363-rally-estonia-2022/3399649/,42,Breen Craig,Nagle Paul,Ford Puma Rally1
5,1,6,15. 7. 06:47,/entryinfo/73363-rally-estonia-2022/3399651/,33,Evans Elfyn,Martin Scott,Toyota GR Yaris Rally1
6,1,7,15. 7. 06:50,/entryinfo/73363-rally-estonia-2022/3399652/,44,Greensmith Gus,Andersson Jonas,Ford Puma Rally1
7,1,8,15. 7. 06:53,/entryinfo/73363-rally-estonia-2022/3399655/,7,Loubet Pierre-Louis,Landais Vincent,Ford Puma Rally1
8,1,9,15. 7. 06:56,/entryinfo/73363-rally-estonia-2022/3402872/,4,Lappi Esapekka,Ferm Janne,Toyota GR Yaris Rally1
9,1,10,15. 7. 06:59,/entryinfo/73363-rally-estonia-2022/3399647/,2,Solberg Oliver,Edmondson Elliott,Hyundai i20 N Rally1
10,1,11,15. 7. 07:02,/entryinfo/73363-rally-estonia-2022/3399653/,16,Fourmaux Adrien,Coria Alexandre,Ford Puma Rally1
11,1,12,15. 7. 07:04,/entryinfo/73363-rally-estonia-2022/3402873/,20,Suninen Teemu,Markkula Mikko,Hyundai i20 N Rally2
12,1,13,15. 7. 07:06,/entryinfo/73363-rally-estonia-2022/3402874/,21,Mikkelsen Andreas,Eriksen Torstein,Škoda Fabia Rally2 evo
13,1,14,15. 7. 07:08,/entryinfo/73363-rally-estonia-2022/3402875/,22,Kaur Egon,Simm Silver,Volkswagen Polo GTI R5
14,1,15,15. 7. 07:10,/entryinfo/73363-rally-estonia-2022/3402876/,23,Paddon Hayden,Kennard John,Hyundai i20 N Rally2
15,1,16,15. 7. 07:12,/entryinfo/73363-rally-estonia-2022/3402877/,24,Linnamäe Georg,Drew Craig,Volkswagen Polo GTI R5
16,1,17,15. 7. 07:14,/entryinfo/73363-rally-estonia-2022/3402878/,25,Kajetanowicz Kajetan,Szczepaniak Maciej,Škoda Fabia Rally2 evo
