,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,2. 8. 06:40,/entryinfo/54468-neste-rally-finland-2019/2303180/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
1,1,2,2. 8. 06:42,/entryinfo/54468-neste-rally-finland-2019/2303173/,1,Ogier Sébastien,Ingrassia Julien,Citroën C3 WRC
2,1,3,2. 8. 06:44,/entryinfo/54468-neste-rally-finland-2019/2303181/,11,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
3,1,4,2. 8. 06:46,/entryinfo/54468-neste-rally-finland-2019/2303174/,3,Suninen Teemu,Lehtinen Jarmo,Ford Fiesta WRC
4,1,5,2. 8. 06:48,/entryinfo/54468-neste-rally-finland-2019/2303177/,5,Meeke Kris,Marshall Sebastian,Toyota Yaris WRC
5,1,6,2. 8. 06:50,/entryinfo/54468-neste-rally-finland-2019/2303182/,89,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
6,1,7,2. 8. 06:52,/entryinfo/54468-neste-rally-finland-2019/2303175/,4,Lappi Esapekka,Ferm Janne,Citroën C3 WRC
7,1,8,2. 8. 06:54,/entryinfo/54468-neste-rally-finland-2019/2303176/,10,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
8,1,9,2. 8. 06:56,/entryinfo/54468-neste-rally-finland-2019/2303179/,33,Greensmith Gus,Edmondson Elliott,Ford Fiesta WRC
9,1,10,2. 8. 06:58,/entryinfo/54468-neste-rally-finland-2019/2310389/,42,Breen Craig,Nagle Paul,Hyundai i20 Coupe WRC
10,1,11,2. 8. 07:00,/entryinfo/54468-neste-rally-finland-2019/2300672/,18,Virtanen Jouni,Pietiläinen Risto,Ford Fiesta WRC
11,1,12,2. 8. 07:03,/entryinfo/54468-neste-rally-finland-2019/2311876/,21,Rovanperä Kalle,Halttunen Jonne,Škoda Fabia Rally2 evo
12,1,13,2. 8. 07:05,/entryinfo/54468-neste-rally-finland-2019/2304333/,23,Pietarinen Eerik,Raitanen Juhana,Škoda Fabia Rally2 evo
