,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,22. 4. 07:30,/entryinfo/73359-croatia-rally-2022/3284631/,69,Rovanperä Kalle,Halttunen Jonne,Toyota GR Yaris Rally1
1,1,2,22. 4. 07:33,/entryinfo/73359-croatia-rally-2022/3284634/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 N Rally1
2,1,3,22. 4. 07:36,/entryinfo/73359-croatia-rally-2022/3284635/,44,Greensmith Gus,Andersson Jonas,Ford Puma Rally1
3,1,4,22. 4. 07:39,/entryinfo/73359-croatia-rally-2022/3284639/,18,Katsuta Takamoto,Johnston Aaron,Toyota GR Yaris Rally1
4,1,5,22. 4. 07:42,/entryinfo/73359-croatia-rally-2022/3284633/,42,Breen Craig,Nagle Paul,Ford Puma Rally1
5,1,6,22. 4. 07:45,/entryinfo/73359-croatia-rally-2022/3284632/,4,Lappi Esapekka,Ferm Janne,Toyota GR Yaris Rally1
6,1,7,22. 4. 07:48,/entryinfo/73359-croatia-rally-2022/3284636/,2,Solberg Oliver,Edmondson Elliott,Hyundai i20 N Rally1
7,1,8,22. 4. 07:51,/entryinfo/73359-croatia-rally-2022/3284637/,8,Tänak Ott,Järveoja Martin,Hyundai i20 N Rally1
8,1,9,22. 4. 07:54,/entryinfo/73359-croatia-rally-2022/3284638/,33,Evans Elfyn,Martin Scott,Toyota GR Yaris Rally1
9,1,10,22. 4. 07:57,/entryinfo/73359-croatia-rally-2022/3284630/,16,Fourmaux Adrien,Coria Alexandre,Ford Puma Rally1
10,1,11,22. 4. 08:00,/entryinfo/73359-croatia-rally-2022/3284627/,7,Loubet Pierre-Louis,Landais Vincent,Ford Puma Rally1
11,1,12,22. 4. 08:02,/entryinfo/73359-croatia-rally-2022/3325217/,20,Lefebvre Stéphane,Malfoy Andy,Citroën C3 Rally2
12,1,13,22. 4. 08:04,/entryinfo/73359-croatia-rally-2022/3325218/,21,Rossel Yohan,Sarreaud Valentin,Citroën C3 Rally2
13,1,14,22. 4. 08:06,/entryinfo/73359-croatia-rally-2022/3325219/,22,Camilli Eric,de la Haye Thibault,Citroën C3 Rally2
14,1,15,22. 4. 08:08,/entryinfo/73359-croatia-rally-2022/3325220/,23,Gryazin Nikolay,Aleksandrov Konstantin,Škoda Fabia Rally2 evo
15,1,16,22. 4. 08:10,/entryinfo/73359-croatia-rally-2022/3317414/,24,Kajetanowicz Kajetan,Szczepaniak Maciej,Škoda Fabia Rally2 evo
16,1,17,22. 4. 08:12,/entryinfo/73359-croatia-rally-2022/3325221/,25,Cais Erik,Těšínský Petr,Ford Fiesta Rally2
17,1,18,22. 4. 08:14,/entryinfo/73359-croatia-rally-2022/3325222/,26,Lindholm Emil,Hämäläinen Reeta,Škoda Fabia Rally2 evo
18,1,19,22. 4. 08:16,/entryinfo/73359-croatia-rally-2022/3292152/,27,Huttunen Jari,Lukka Mikko,Ford Fiesta Rally2
19,1,20,22. 4. 08:18,/entryinfo/73359-croatia-rally-2022/3325234/,43,Marczyk Mikołaj,Gospodarczyk Szymon,Škoda Fabia Rally2 evo
20,1,21,22. 4. 08:20,/entryinfo/73359-croatia-rally-2022/3325223/,28,Munster Grégoire,Louka Louis,Hyundai i20 N Rally2
21,1,22,22. 4. 08:22,/entryinfo/73359-croatia-rally-2022/3325225/,30,Linnamäe Georg,Morgan James,Volkswagen Polo GTI R5
22,1,23,22. 4. 08:24,/entryinfo/73359-croatia-rally-2022/3325224/,29,Ingram Chris,Drew Craig,Škoda Fabia Rally2 evo
23,1,24,22. 4. 08:26,/entryinfo/73359-croatia-rally-2022/3325227/,32,Johnston Sean,Kihurani Alexander,Citroën C3 Rally2
24,1,25,22. 4. 08:28,/entryinfo/73359-croatia-rally-2022/3325229/,31,Heikkilä Mikko,Vaaleri Samu,Škoda Fabia Rally2 evo
25,1,26,22. 4. 08:30,/entryinfo/73359-croatia-rally-2022/3325230/,34,Guerra jr. Benito,Cué Daniel,Škoda Fabia Rally2 evo
26,1,27,22. 4. 08:32,/entryinfo/73359-croatia-rally-2022/3325228/,35,Kremer Armin,Gottschalk Timo,Škoda Fabia Rally2 evo
27,1,28,22. 4. 08:34,/entryinfo/73359-croatia-rally-2022/3319725/,37,Miele Mauro,Beltrame Luca,Škoda Fabia Rally2 evo
28,1,29,22. 4. 08:36,/entryinfo/73359-croatia-rally-2022/3325256/,38,Ragues Pierre,Pesenti Julien,Volkswagen Polo GTI R5
29,1,30,22. 4. 08:38,/entryinfo/73359-croatia-rally-2022/3325231/,39,Burri Olivier,Levratti Anderson,Volkswagen Polo GTI R5
30,1,31,22. 4. 08:40,/entryinfo/73359-croatia-rally-2022/3325226/,36,Simpson Neil,Gibson Michael,Škoda Fabia Rally2 evo
31,1,32,22. 4. 08:42,/entryinfo/73359-croatia-rally-2022/3325233/,41,Keferböck Johannes,Minor Ilka,Škoda Fabia Rally2 evo
32,1,33,22. 4. 08:44,/entryinfo/73359-croatia-rally-2022/3325232/,40,Pulić Niko,Devunić Aleksandra,Škoda Fabia R5
33,1,34,22. 4. 08:46,/entryinfo/73359-croatia-rally-2022/3325238/,49,Fukunaga Osamu,Saida Misako,Škoda Fabia Rally2 evo
34,1,35,22. 4. 08:48,/entryinfo/73359-croatia-rally-2022/3325240/,51,Marchino Filippo,Briani Roberto,Škoda Fabia R5
35,1,36,22. 4. 08:50,/entryinfo/73359-croatia-rally-2022/3310500/,47,Novak Aljoša,Ocvirk Uroš,Škoda Fabia Rally2 evo
36,1,37,22. 4. 08:52,/entryinfo/73359-croatia-rally-2022/3325235/,45,Arengi Bentivoglio Fabrizio,Bosi Massimiliano,Škoda Fabia Rally2 evo
37,1,38,22. 4. 08:54,/entryinfo/73359-croatia-rally-2022/3325236/,46,Vossen Henk,van Goor Hans,Ford Fiesta R5
38,1,39,22. 4. 08:56,/entryinfo/73359-croatia-rally-2022/3325239/,50,Covi Carlo,Lorigiola Michela,Škoda Fabia R5
39,1,40,22. 4. 08:59,/entryinfo/73359-croatia-rally-2022/3284643/,52,Armstrong Jon,Hoy Brian,Ford Fiesta Rally3
40,1,41,22. 4. 09:00,/entryinfo/73359-croatia-rally-2022/3284641/,53,Joona Lauri,Korhonen Mikael,Ford Fiesta Rally3
41,1,42,22. 4. 09:01,/entryinfo/73359-croatia-rally-2022/3284640/,54,Pajari Sami,Mälkönen Enni,Ford Fiesta Rally3
42,1,43,22. 4. 09:02,/entryinfo/73359-croatia-rally-2022/3284644/,56,Creighton William,Regan Liam,Ford Fiesta Rally3
43,1,44,22. 4. 09:03,/entryinfo/73359-croatia-rally-2022/3284642/,57,Virves Robert,Lesk Aleks,Ford Fiesta Rally3
44,1,45,22. 4. 09:04,/entryinfo/73359-croatia-rally-2022/3284645/,58,Franceschi Jean-Baptiste,Gorguilo Anthony,Ford Fiesta Rally3
