,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,3. 6. 05:55,/entryinfo/73361-rally-italia-sardegna-2022/3351738/,69,Rovanperä Kalle,Halttunen Jonne,Toyota GR Yaris Rally1
1,1,2,3. 6. 05:58,/entryinfo/73361-rally-italia-sardegna-2022/3351758/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 N Rally1
2,1,3,3. 6. 06:01,/entryinfo/73361-rally-italia-sardegna-2022/3351764/,18,Katsuta Takamoto,Johnston Aaron,Toyota GR Yaris Rally1
3,1,4,3. 6. 06:04,/entryinfo/73361-rally-italia-sardegna-2022/3351760/,8,Tänak Ott,Järveoja Martin,Hyundai i20 N Rally1
4,1,5,3. 6. 06:07,/entryinfo/73361-rally-italia-sardegna-2022/3351745/,33,Evans Elfyn,Martin Scott,Toyota GR Yaris Rally1
5,1,6,3. 6. 06:10,/entryinfo/73361-rally-italia-sardegna-2022/3351754/,42,Breen Craig,Nagle Paul,Ford Puma Rally1
6,1,7,3. 6. 06:13,/entryinfo/73361-rally-italia-sardegna-2022/3351751/,44,Greensmith Gus,Andersson Jonas,Ford Puma Rally1
7,1,8,3. 6. 06:16,/entryinfo/73361-rally-italia-sardegna-2022/3351763/,6,Sordo Dani,Carrera Cándido,Hyundai i20 N Rally1
8,1,9,3. 6. 06:19,/entryinfo/73361-rally-italia-sardegna-2022/3351741/,4,Lappi Esapekka,Ferm Janne,Toyota GR Yaris Rally1
9,1,10,3. 6. 06:22,/entryinfo/73361-rally-italia-sardegna-2022/3351762/,7,Loubet Pierre-Louis,Landais Vincent,Ford Puma Rally1
10,1,11,3. 6. 06:25,/entryinfo/73361-rally-italia-sardegna-2022/3351756/,16,Fourmaux Adrien,Coria Alexandre,Ford Puma Rally1
11,1,12,3. 6. 06:27,/entryinfo/73361-rally-italia-sardegna-2022/3351735/,22,Suninen Teemu,Markkula Mikko,Hyundai i20 N Rally2
12,1,13,3. 6. 06:29,/entryinfo/73361-rally-italia-sardegna-2022/3351772/,21,Gryazin Nikolay,Aleksandrov Konstantin,Škoda Fabia Rally2 evo
13,1,14,3. 6. 06:31,/entryinfo/73361-rally-italia-sardegna-2022/3351770/,20,Mikkelsen Andreas,Eriksen Torstein,Škoda Fabia Rally2 evo
14,1,15,3. 6. 06:33,/entryinfo/73361-rally-italia-sardegna-2022/3351776/,25,Rossel Yohan,Sarreaud Valentin,Citroën C3 Rally2
15,1,16,3. 6. 06:35,/entryinfo/73361-rally-italia-sardegna-2022/3351737/,27,Huttunen Jari,Lukka Mikko,Ford Fiesta Rally2
16,1,17,3. 6. 06:37,/entryinfo/73361-rally-italia-sardegna-2022/3351869/,23,Bulacia Marco,Der Ohannesian Marcelo,Škoda Fabia Rally2 evo
17,1,18,3. 6. 06:39,/entryinfo/73361-rally-italia-sardegna-2022/3359841/,28,Solans Jan,Sanjuan de Eusebio Rodrigo,Citroën C3 Rally2
18,1,19,3. 6. 06:41,/entryinfo/73361-rally-italia-sardegna-2022/3352803/,31,Bulacia Bruno,Martí Marc,Škoda Fabia Rally2 evo
19,1,20,3. 6. 06:43,/entryinfo/73361-rally-italia-sardegna-2022/3351819/,29,Linnamäe Georg,Morgan James,Volkswagen Polo GTI R5
20,1,21,3. 6. 06:45,/entryinfo/73361-rally-italia-sardegna-2022/3351773/,30,Ingram Chris,Drew Craig,Škoda Fabia Rally2 evo
