,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,29. 3. 07:00,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121705/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
1,1,2,29. 3. 07:02,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121688/,1,Ogier Sébastien,Ingrassia Julien,Citroën C3 WRC
2,1,3,29. 3. 07:04,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121689/,11,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
3,1,4,29. 3. 07:06,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121703/,5,Meeke Kris,Marshall Sebastian,Toyota Yaris WRC
4,1,5,29. 3. 07:08,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121708/,33,Evans Elfyn,Martin Scott,Ford Fiesta WRC
5,1,6,29. 3. 07:10,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121701/,4,Lappi Esapekka,Ferm Janne,Citroën C3 WRC
6,1,7,29. 3. 07:12,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121690/,19,Loeb Sébastien,Elena Daniel,Hyundai i20 Coupe WRC
7,1,8,29. 3. 07:14,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121704/,10,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
8,1,9,29. 3. 07:16,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121707/,6,Sordo Dani,del Barrio Carlos,Hyundai i20 Coupe WRC
9,1,10,29. 3. 07:18,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121700/,3,Suninen Teemu,Salminen Marko,Ford Fiesta WRC
10,1,11,29. 3. 07:20,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2123157/,22,Pieniążek Łukasz,Heller Kamil,Ford Fiesta R5
11,1,12,29. 3. 07:21,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121710/,21,Rovanperä Kalle,Halttunen Jonne,Škoda Fabia R5
12,1,13,29. 3. 07:23,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2180954/,23,Veiby Ole Christian,Andersson Jonas,Volkswagen Polo GTI R5
13,1,14,29. 3. 07:24,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2123161/,24,Bonato Yoann,Boulloud Benjamin,Citroën C3 R5
14,1,15,29. 3. 07:25,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2121713/,25,Fourmaux Adrien,Jamoul Renaud,Ford Fiesta R5
15,1,16,29. 3. 07:26,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2180956/,26,Yates Rhys,Morgan James,Škoda Fabia R5
16,1,17,29. 3. 07:27,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2180958/,27,Ciamin Nicolas,Roche Yannick,Volkswagen Polo GTI R5
17,1,18,29. 3. 07:28,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2180960/,28,Gryazin Nikolay,Fedorov Yaroslav,Škoda Fabia R5
18,1,19,29. 3. 07:29,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2180961/,29,de Mevius Guillaume,Wydaeghe Martijn,Citroën C3 R5
19,1,20,29. 3. 07:30,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2177517/,30,"""Pedro""",Baldaccini Emanuele,Ford Fiesta R5
20,1,21,29. 3. 07:31,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2180962/,31,Katsuta Takamoto,Barritt Daniel,Ford Fiesta R5
21,1,22,29. 3. 07:32,/entryinfo/54464-corsica-linea-tour-de-corse-2019/2180964/,32,Camilli Eric,Buresi François-Xavier,Volkswagen Polo GTI R5
