,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,27. 4. 06:25,/entryinfo/44259-ypf-rally-argentina-2018/1754924/,1,Ogier Sébastien,Ingrassia Julien,Ford Fiesta WRC
1,1,2,27. 4. 06:27,/entryinfo/44259-ypf-rally-argentina-2018/1754932/,5,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
2,1,3,27. 4. 06:29,/entryinfo/44259-ypf-rally-argentina-2018/1754935/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
3,1,4,27. 4. 06:31,/entryinfo/44259-ypf-rally-argentina-2018/1754930/,4,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
4,1,5,27. 4. 06:33,/entryinfo/44259-ypf-rally-argentina-2018/1754940/,10,Meeke Kris,Nagle Paul,Citroën C3 WRC
5,1,6,27. 4. 06:35,/entryinfo/44259-ypf-rally-argentina-2018/1754939/,9,Lappi Esapekka,Ferm Janne,Toyota Yaris WRC
6,1,7,27. 4. 06:37,/entryinfo/44259-ypf-rally-argentina-2018/1754937/,7,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
7,1,8,27. 4. 06:39,/entryinfo/44259-ypf-rally-argentina-2018/1754934/,6,Sordo Dani,del Barrio Carlos,Hyundai i20 Coupe WRC
8,1,9,27. 4. 06:41,/entryinfo/44259-ypf-rally-argentina-2018/1754942/,11,Breen Craig,Martin Scott,Citroën C3 WRC
9,1,10,27. 4. 06:43,/entryinfo/44259-ypf-rally-argentina-2018/1754926/,2,Evans Elfyn,Barritt Daniel,Ford Fiesta WRC
10,1,11,27. 4. 06:45,/entryinfo/44259-ypf-rally-argentina-2018/1754925/,3,Suninen Teemu,Markkula Mikko,Ford Fiesta WRC
11,1,12,27. 4. 06:47,/entryinfo/44259-ypf-rally-argentina-2018/1763509/,12,Al-Qassimi Khalid,Patterson Chris,Citroën C3 WRC
12,1,13,27. 4. 06:48,/entryinfo/44259-ypf-rally-argentina-2018/1754945/,31,Tidemand Pontus,Andersson Jonas,Škoda Fabia R5
13,1,14,27. 4. 06:49,/entryinfo/44259-ypf-rally-argentina-2018/1770731/,32,Greensmith Gus,Parry Craig,Ford Fiesta R5
14,1,15,27. 4. 06:50,/entryinfo/44259-ypf-rally-argentina-2018/1763548/,33,Heller Pedro,Olmos Pablo,Ford Fiesta R5
15,1,16,27. 4. 06:51,/entryinfo/44259-ypf-rally-argentina-2018/1759330/,34,Bulacia Marco,Mussano Fernando,Ford Fiesta R5
16,1,17,27. 4. 06:52,/entryinfo/44259-ypf-rally-argentina-2018/1770732/,36,Solans Nil,Ibáñez Sotos Miquel,Ford Fiesta R5
17,1,18,27. 4. 06:53,/entryinfo/44259-ypf-rally-argentina-2018/1754947/,35,Rovanperä Kalle,Halttunen Jonne,Škoda Fabia R5
18,1,19,27. 4. 06:54,/entryinfo/44259-ypf-rally-argentina-2018/1763532/,37,Saba Gustavo,Der Ohannesian Marcelo,Škoda Fabia R5
19,1,20,27. 4. 06:55,/entryinfo/44259-ypf-rally-argentina-2018/1754949/,38,Dominguez Sr. Diego,Galindo Edgardo,Hyundai i20 R5
20,1,21,27. 4. 06:56,/entryinfo/44259-ypf-rally-argentina-2018/1770734/,39,Weiler Tiago,Cretu Fabian,Škoda Fabia R5
21,1,22,27. 4. 06:57,/entryinfo/44259-ypf-rally-argentina-2018/1770735/,40,Heller Alberto,Díaz José Luis,Ford Fiesta R5
22,1,23,27. 4. 06:59,/entryinfo/44259-ypf-rally-argentina-2018/1744404/,81,Veiby Ole Christian,Skjærmoen Stig Rune,Škoda Fabia R5
23,1,24,27. 4. 07:00,/entryinfo/44259-ypf-rally-argentina-2018/1770736/,82,Vidaurre Cristóbal,Garcia Ruben,Škoda Fabia R5
24,1,25,27. 4. 07:01,/entryinfo/44259-ypf-rally-argentina-2018/1763551/,83,Cancio Alejandro,Garcia Santiago,Škoda Fabia R5
25,1,26,27. 4. 07:02,/entryinfo/44259-ypf-rally-argentina-2018/1763555/,85,Padilla Geronimo,Garcia Nicolás,Peugeot 208 MRT
26,1,27,27. 4. 07:03,/entryinfo/44259-ypf-rally-argentina-2018/1770740/,88,Biondi Sergio Emiliano,Salgado Nash Juan,Ford Fiesta Kinetic
27,2,1,28. 4. 07:30,/entryinfo/44259-ypf-rally-argentina-2018/1763509/,12,Al-Qassimi Khalid,Patterson Chris,Citroën C3 WRC
28,2,2,28. 4. 07:32,/entryinfo/44259-ypf-rally-argentina-2018/1754925/,3,Suninen Teemu,Markkula Mikko,Ford Fiesta WRC
29,2,3,28. 4. 07:34,/entryinfo/44259-ypf-rally-argentina-2018/1754926/,2,Evans Elfyn,Barritt Daniel,Ford Fiesta WRC
30,2,4,28. 4. 07:36,/entryinfo/44259-ypf-rally-argentina-2018/1754939/,9,Lappi Esapekka,Ferm Janne,Toyota Yaris WRC
31,2,5,28. 4. 07:38,/entryinfo/44259-ypf-rally-argentina-2018/1754930/,4,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
32,2,6,28. 4. 07:40,/entryinfo/44259-ypf-rally-argentina-2018/1754942/,11,Breen Craig,Martin Scott,Citroën C3 WRC
33,2,7,28. 4. 07:42,/entryinfo/44259-ypf-rally-argentina-2018/1754924/,1,Ogier Sébastien,Ingrassia Julien,Ford Fiesta WRC
34,2,8,28. 4. 07:44,/entryinfo/44259-ypf-rally-argentina-2018/1754934/,6,Sordo Dani,del Barrio Carlos,Hyundai i20 Coupe WRC
35,2,9,28. 4. 07:46,/entryinfo/44259-ypf-rally-argentina-2018/1754932/,5,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
36,2,10,28. 4. 07:48,/entryinfo/44259-ypf-rally-argentina-2018/1754940/,10,Meeke Kris,Nagle Paul,Citroën C3 WRC
37,2,11,28. 4. 07:50,/entryinfo/44259-ypf-rally-argentina-2018/1754935/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
38,2,12,28. 4. 07:51,/entryinfo/44259-ypf-rally-argentina-2018/1754945/,31,Tidemand Pontus,Andersson Jonas,Škoda Fabia R5
