,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,14. 9. 07:00,/entryinfo/44264-rally-turkey-marmaris-2018/1947830/,5,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
1,1,2,14. 9. 07:03,/entryinfo/44264-rally-turkey-marmaris-2018/1947826/,1,Ogier Sébastien,Ingrassia Julien,Ford Fiesta WRC
2,1,3,14. 9. 07:06,/entryinfo/44264-rally-turkey-marmaris-2018/1947833/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
3,1,4,14. 9. 07:09,/entryinfo/44264-rally-turkey-marmaris-2018/1947834/,9,Lappi Esapekka,Ferm Janne,Toyota Yaris WRC
4,1,5,14. 9. 07:12,/entryinfo/44264-rally-turkey-marmaris-2018/1947829/,4,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
5,1,6,14. 9. 07:15,/entryinfo/44264-rally-turkey-marmaris-2018/1947831/,7,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
6,1,7,14. 9. 07:18,/entryinfo/44264-rally-turkey-marmaris-2018/1947828/,2,Evans Elfyn,Barritt Daniel,Ford Fiesta WRC
7,1,8,14. 9. 07:21,/entryinfo/44264-rally-turkey-marmaris-2018/1947835/,10,Østberg Mads,Eriksen Torstein,Citroën C3 WRC
8,1,9,14. 9. 07:24,/entryinfo/44264-rally-turkey-marmaris-2018/1947836/,11,Breen Craig,Martin Scott,Citroën C3 WRC
9,1,10,14. 9. 07:27,/entryinfo/44264-rally-turkey-marmaris-2018/1947827/,3,Suninen Teemu,Markkula Mikko,Ford Fiesta WRC
10,1,11,14. 9. 07:30,/entryinfo/44264-rally-turkey-marmaris-2018/1947832/,6,Paddon Hayden,Marshall Sebastian,Hyundai i20 Coupe WRC
11,1,12,14. 9. 07:33,/entryinfo/44264-rally-turkey-marmaris-2018/1947839/,12,Al-Qassimi Khalid,Patterson Chris,Citroën C3 WRC
12,1,13,14. 9. 07:36,/entryinfo/44264-rally-turkey-marmaris-2018/1947843/,32,Kopecký Jan,Dresler Pavel,Škoda Fabia R5
13,1,14,14. 9. 07:38,/entryinfo/44264-rally-turkey-marmaris-2018/1947841/,31,Tidemand Pontus,Andersson Jonas,Škoda Fabia R5
14,1,15,14. 9. 07:40,/entryinfo/44264-rally-turkey-marmaris-2018/1947844/,33,Greensmith Gus,Gelsomino Alessandro,Ford Fiesta R5
15,1,16,14. 9. 07:42,/entryinfo/44264-rally-turkey-marmaris-2018/1947846/,34,Heller Pedro,Olmos Pablo,Ford Fiesta R5
16,1,17,14. 9. 07:44,/entryinfo/44264-rally-turkey-marmaris-2018/1947840/,21,Al-Rajhi Yazeed,Orr Michael,Ford Fiesta RS WRC
17,1,18,14. 9. 07:47,/entryinfo/44264-rally-turkey-marmaris-2018/1947849/,36,Kajetanowicz Kajetan,Szczepaniak Maciej,Ford Fiesta R5
18,1,19,14. 9. 07:49,/entryinfo/44264-rally-turkey-marmaris-2018/1947850/,37,Tempestini Simone,Itu Sergiu,Citroën C3 R5
19,1,20,14. 9. 07:51,/entryinfo/44264-rally-turkey-marmaris-2018/1947852/,38,Bostanci Murat,Vatansever Onur,Ford Fiesta R5
20,1,21,14. 9. 07:53,/entryinfo/44264-rally-turkey-marmaris-2018/1947853/,39,Ingram Chris,Whittock Ross,Škoda Fabia R5
21,1,22,14. 9. 07:55,/entryinfo/44264-rally-turkey-marmaris-2018/1947854/,40,Avci Yağiz,Alkir Ersan,Ford Fiesta R5
22,1,23,14. 9. 07:57,/entryinfo/44264-rally-turkey-marmaris-2018/1947855/,41,Çukurova Burak,Bostanci Vedat,Škoda Fabia R5
23,1,24,14. 9. 07:59,/entryinfo/44264-rally-turkey-marmaris-2018/1947857/,42,Fahri Deniz,Gücenmez Bahadir,Ford Fiesta R5
24,1,25,14. 9. 08:01,/entryinfo/44264-rally-turkey-marmaris-2018/1947858/,43,Manyera Bora,Cerkez Cem,Ford Fiesta R5
25,1,26,14. 9. 08:03,/entryinfo/44264-rally-turkey-marmaris-2018/1947860/,44,Güral Erkan,Koçoğlu Burak,Škoda Fabia R5
26,1,27,14. 9. 08:05,/entryinfo/44264-rally-turkey-marmaris-2018/1968025/,35,Salvi Diogo,Magalhães Hugo,Škoda Fabia R5
27,1,28,14. 9. 08:08,/entryinfo/44264-rally-turkey-marmaris-2018/1947880/,81,Solberg Henning,Minor Ilka,Škoda Fabia R5
28,1,29,14. 9. 08:10,/entryinfo/44264-rally-turkey-marmaris-2018/1947862/,61,Bergkvist Emil,Barth Patrik,Ford Fiesta R2T
29,1,30,14. 9. 08:12,/entryinfo/44264-rally-turkey-marmaris-2018/1947863/,62,Rådström Dennis,Johansson Johan,Ford Fiesta R2T
30,1,31,14. 9. 08:14,/entryinfo/44264-rally-turkey-marmaris-2018/1947864/,63,Franceschi Jean-Baptiste,Courbon Romain,Ford Fiesta R2T
31,1,32,14. 9. 08:16,/entryinfo/44264-rally-turkey-marmaris-2018/1947865/,64,Torn Ken,Sikk Kuldar,Ford Fiesta R2T
32,1,33,14. 9. 08:18,/entryinfo/44264-rally-turkey-marmaris-2018/1947866/,65,Tannert Julius,Heigl Jürgen,Ford Fiesta R2T
33,1,34,14. 9. 08:20,/entryinfo/44264-rally-turkey-marmaris-2018/1947868/,66,Devine Callum,Hoy Brian,Ford Fiesta R2T
34,1,35,14. 9. 08:22,/entryinfo/44264-rally-turkey-marmaris-2018/1947869/,67,Oldrati Enrico,De Guio Elia,Ford Fiesta R2T
35,1,36,14. 9. 08:24,/entryinfo/44264-rally-turkey-marmaris-2018/1947870/,68,Banaz Bugra,Erdener Burak,Ford Fiesta R2T
36,1,37,14. 9. 08:26,/entryinfo/44264-rally-turkey-marmaris-2018/1947873/,70,Holder David,Farmer Jason,Ford Fiesta R2T
37,1,38,14. 9. 08:28,/entryinfo/44264-rally-turkey-marmaris-2018/1947874/,71,Williams Tom,Hall Phil,Ford Fiesta R2T
38,1,39,14. 9. 08:30,/entryinfo/44264-rally-turkey-marmaris-2018/1947875/,72,Fernández Emilio,Riquelme Joaquin,Ford Fiesta R2T
39,1,40,14. 9. 08:32,/entryinfo/44264-rally-turkey-marmaris-2018/1947876/,73,Badiu Raul,Lazăr Gabriel,Ford Fiesta R2T
40,1,41,14. 9. 08:34,/entryinfo/44264-rally-turkey-marmaris-2018/1947878/,82,Çetinkaya Burcu,Tushkanova Inessa,Ford Fiesta R5
41,1,42,14. 9. 08:36,/entryinfo/44264-rally-turkey-marmaris-2018/1947861/,45,Vassilakis George,Koltsidas Spiros,Ford Fiesta R5
42,1,43,14. 9. 08:38,/entryinfo/44264-rally-turkey-marmaris-2018/1947877/,74,Cook Louise,Davis Stefan,Ford Fiesta R2T
43,1,44,14. 9. 08:40,/entryinfo/44264-rally-turkey-marmaris-2018/1947881/,84,Özdemir Ümit Can,Memisyazici Batuhan,Ford Fiesta R2T
44,1,45,14. 9. 08:42,/entryinfo/44264-rally-turkey-marmaris-2018/1947886/,89,Karamanoğlu Kağan,Yilmaz Nehir,Ford Fiesta R2T
45,2,1,15. 9. 07:42,/entryinfo/44264-rally-turkey-marmaris-2018/1947827/,3,Suninen Teemu,Markkula Mikko,Ford Fiesta WRC
