,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,17. 8. 09:00,/entryinfo/44263-adac-rallye-deutschland-2018/1926555/,5,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
1,1,2,17. 8. 09:02,/entryinfo/44263-adac-rallye-deutschland-2018/1926547/,1,Ogier Sébastien,Ingrassia Julien,Ford Fiesta WRC
2,1,3,17. 8. 09:04,/entryinfo/44263-adac-rallye-deutschland-2018/1926560/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
3,1,4,17. 8. 09:06,/entryinfo/44263-adac-rallye-deutschland-2018/1926561/,9,Lappi Esapekka,Ferm Janne,Toyota Yaris WRC
4,1,5,17. 8. 09:08,/entryinfo/44263-adac-rallye-deutschland-2018/1926557/,6,Sordo Dani,del Barrio Carlos,Hyundai i20 Coupe WRC
5,1,6,17. 8. 09:10,/entryinfo/44263-adac-rallye-deutschland-2018/1926553/,4,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
6,1,7,17. 8. 09:12,/entryinfo/44263-adac-rallye-deutschland-2018/1926559/,7,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
7,1,8,17. 8. 09:14,/entryinfo/44263-adac-rallye-deutschland-2018/1926549/,2,Evans Elfyn,Barritt Daniel,Ford Fiesta WRC
8,1,9,17. 8. 09:16,/entryinfo/44263-adac-rallye-deutschland-2018/1926564/,10,Østberg Mads,Eriksen Torstein,Citroën C3 WRC
9,1,10,17. 8. 09:18,/entryinfo/44263-adac-rallye-deutschland-2018/1926567/,11,Breen Craig,Martin Scott,Citroën C3 WRC
10,1,11,17. 8. 09:20,/entryinfo/44263-adac-rallye-deutschland-2018/1926551/,3,Suninen Teemu,Markkula Mikko,Ford Fiesta WRC
11,1,12,17. 8. 09:22,/entryinfo/44263-adac-rallye-deutschland-2018/1926569/,21,Serderidis Jourdan,Miclotte Frédéric,Ford Fiesta WRC
12,1,13,17. 8. 09:24,/entryinfo/44263-adac-rallye-deutschland-2018/1926573/,22,Griebel Marijan,Rath Alexander,Citroën DS3 WRC
13,1,14,17. 8. 09:26,/entryinfo/44263-adac-rallye-deutschland-2018/1926575/,31,Kopecký Jan,Dresler Pavel,Škoda Fabia R5
14,1,15,17. 8. 09:27,/entryinfo/44263-adac-rallye-deutschland-2018/1926576/,32,Greensmith Gus,Loudon Stuart,Ford Fiesta R5
15,1,16,17. 8. 09:28,/entryinfo/44263-adac-rallye-deutschland-2018/1926578/,33,Pieniążek Łukasz,Mazur Przemysław,Škoda Fabia R5
16,1,17,17. 8. 09:29,/entryinfo/44263-adac-rallye-deutschland-2018/1926615/,40,Huttunen Jari,Linnaketo Antti,Hyundai i20 R5
17,1,18,17. 8. 09:30,/entryinfo/44263-adac-rallye-deutschland-2018/1926579/,34,Andolfi Fabio,Inglesi Emanuele,Škoda Fabia R5
18,1,19,17. 8. 09:31,/entryinfo/44263-adac-rallye-deutschland-2018/1926583/,36,Loubet Pierre-Louis,Landais Vincent,Hyundai i20 R5
19,1,20,17. 8. 09:32,/entryinfo/44263-adac-rallye-deutschland-2018/1926582/,35,Solans Nil,Ibáñez Sotos Miquel,Ford Fiesta R5
