,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,25. 10. 08:00,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2391555/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
1,1,2,25. 10. 08:03,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2389993/,1,Ogier Sébastien,Ingrassia Julien,Citroën C3 WRC
2,1,3,25. 10. 08:06,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2386038/,11,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
3,1,4,25. 10. 08:09,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2391514/,5,Meeke Kris,Marshall Sebastian,Toyota Yaris WRC
4,1,5,25. 10. 08:12,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2392106/,33,Evans Elfyn,Martin Scott,Ford Fiesta WRC
5,1,6,25. 10. 08:15,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2391556/,10,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
6,1,7,25. 10. 08:18,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2389995/,4,Lappi Esapekka,Ferm Janne,Citroën C3 WRC
7,1,8,25. 10. 08:21,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2391561/,3,Suninen Teemu,Lehtinen Jarmo,Ford Fiesta WRC
8,1,9,25. 10. 08:24,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2386039/,6,Sordo Dani,del Barrio Carlos,Hyundai i20 Coupe WRC
9,1,10,25. 10. 08:27,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2386041/,19,Loeb Sébastien,Elena Daniel,Hyundai i20 Coupe WRC
10,1,11,25. 10. 08:30,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2392105/,17,Katsuta Takamoto,Barritt Daniel,Toyota Yaris WRC
11,1,12,25. 10. 08:32,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420077/,21,Rovanperä Kalle,Halttunen Jonne,Škoda Fabia Rally2 evo
12,1,13,25. 10. 08:34,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420069/,22,Greensmith Gus,Edmondson Elliott,Ford Fiesta Rally2
13,1,14,25. 10. 08:36,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420076/,23,Østberg Mads,Eriksen Torstein,Citroën C3 R5
14,1,15,25. 10. 08:38,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420067/,24,Kopecký Jan,Hloušek Jan,Škoda Fabia Rally2 evo
15,1,16,25. 10. 08:40,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420084/,41,Loubet Pierre-Louis,Landais Vincent,Škoda Fabia Rally2 evo
16,1,17,25. 10. 08:42,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420080/,42,Guerra jr. Benito,Cué Daniel,Škoda Fabia Rally2 evo
17,1,18,25. 10. 08:44,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420085/,43,Kajetanowicz Kajetan,Szczepaniak Maciej,Volkswagen Polo GTI R5
18,1,19,25. 10. 08:46,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420102/,44,Gryazin Nikolay,Fedorov Yaroslav,Škoda Fabia Rally2 evo
19,1,20,25. 10. 08:48,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420104/,45,Bulacia Marco,Cretu Fabian,Škoda Fabia R5
20,1,21,25. 10. 08:50,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420081/,46,Andolfi Fabio,Inglesi Emanuele,Škoda Fabia R5
21,1,22,25. 10. 08:52,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420079/,47,Veiby Ole Christian,Andersson Jonas,Volkswagen Polo GTI R5
22,1,23,25. 10. 08:54,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420014/,50,Fourmaux Adrien,Jamoul Renaud,Ford Fiesta Rally2
23,1,24,25. 10. 08:56,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420083/,52,Tempestini Simone,Itu Sergiu,Hyundai i20 R5
24,1,25,25. 10. 08:58,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420078/,53,Lindholm Emil,Korhonen Mikael,Volkswagen Polo GTI R5
25,1,26,25. 10. 09:00,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420119/,56,Camilli Eric,Veillas Benjamin,Citroën C3 R5
26,1,27,25. 10. 09:02,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420120/,57,Solans Nil,Martí Marc,Volkswagen Polo GTI R5
27,1,28,25. 10. 09:04,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2392156/,58,Suárez José Antonio,Iglesias Pin Alberto,Škoda Fabia R5
28,1,29,25. 10. 09:06,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420124/,59,Solans Jan,Barreiro Mauro,Ford Fiesta Rally2
29,1,30,25. 10. 09:08,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420094/,54,de Mevius Guillaume,Wydaeghe Martijn,Citroën C3 R5
30,1,31,25. 10. 09:10,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420090/,49,Nobre Paulo,Morales Gabriel,Škoda Fabia R5
31,1,32,25. 10. 09:12,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420082/,55,"""Pedro""",Baldaccini Emanuele,Ford Fiesta Rally2
32,1,33,25. 10. 09:14,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420131/,71,Raoux Jean-Michel,Magat Laurent,Škoda Fabia R5
33,1,34,25. 10. 09:16,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420133/,72,Arengi Bentivoglio Fabrizio,Bosi Massimiliano,Škoda Fabia R5
34,1,35,25. 10. 09:18,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420137/,73,Miele Mauro,Beltrame Luca,Škoda Fabia R5
35,1,36,25. 10. 09:20,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420141/,74,López Pacheco Francisco Antonio,Odriozola Borja,Ford Fiesta R5
36,1,37,25. 10. 09:22,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420154/,75,Boland Eamonn,"""MJ""",Ford Fiesta R5
37,1,38,25. 10. 09:24,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420150/,76,Berdomás Lorenzo Daniel,Rivero David,Peugeot 208 R2
38,1,39,25. 10. 09:26,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420158/,77,Bassas Mas Josep,Coronado Jiménez Axel,Peugeot 208 R2
39,1,40,25. 10. 09:28,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2410524/,78,Fernandes Carlos,Mota Ribeiro Nuno,Peugeot 208 R2
40,1,41,25. 10. 09:30,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420213/,79,Francolí Comellas Sergi,Salvo El Hage María,Peugeot 208 R2
41,1,42,25. 10. 09:32,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420216/,80,Zaldivar Fabrizio,Mussano Fernando,Ford Fiesta R2T19
42,1,43,25. 10. 09:34,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420214/,81,Karppanen Mika,Tenhula Markku,Citroën DS3 R3T Max
43,1,44,25. 10. 09:36,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420235/,98,Domínguez Jr. Diego,Peñate Rogelio,Ford Fiesta R2T
44,1,45,25. 10. 09:38,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420215/,82,Bell Ruairi,Garrod Darren,Peugeot 208 R2
45,1,46,25. 10. 09:40,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420218/,83,Antunes Pedro,Castro Mário,Peugeot 208 R2
46,1,47,25. 10. 09:42,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420230/,84,Linnamäe Georg,Korsia Volodymyr,Peugeot 208 R2
47,1,48,25. 10. 09:44,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420224/,85,Costa Jr. Ricardo,Rocha Sérgio,Peugeot 208 R2
48,1,49,25. 10. 09:46,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420228/,86,García Paz Santiago,Casal Vilar Néstor,Peugeot 208 R2
49,1,50,25. 10. 09:48,/entryinfo/54472-rallyracc-catalunya-costa-daurada-2019/2420219/,88,Lönnström Pontus,Gustavsson Stefan,Ford Fiesta R2T
