,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,18. 8. 09:35,/entryinfo/73805-ardeca-ypres-rally-belgium-2022/3426725/,69,Rovanperä Kalle,Halttunen Jonne,Toyota GR Yaris Rally1
1,1,2,18. 8. 09:38,/entryinfo/73805-ardeca-ypres-rally-belgium-2022/3428475/,8,Tänak Ott,Järveoja Martin,Hyundai i20 N Rally1
2,1,3,18. 8. 09:41,/entryinfo/73805-ardeca-ypres-rally-belgium-2022/3428474/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 N Rally1
3,1,4,18. 8. 09:44,/entryinfo/73805-ardeca-ypres-rally-belgium-2022/3426727/,33,Evans Elfyn,Martin Scott,Toyota GR Yaris Rally1
4,1,5,18. 8. 09:47,/entryinfo/73805-ardeca-ypres-rally-belgium-2022/3426728/,18,Katsuta Takamoto,Johnston Aaron,Toyota GR Yaris Rally1
5,1,6,18. 8. 09:50,/entryinfo/73805-ardeca-ypres-rally-belgium-2022/3428477/,42,Breen Craig,Nagle Paul,Ford Puma Rally1
6,1,7,18. 8. 09:53,/entryinfo/73805-ardeca-ypres-rally-belgium-2022/3426726/,4,Lappi Esapekka,Ferm Janne,Toyota GR Yaris Rally1
7,1,8,18. 8. 09:56,/entryinfo/73805-ardeca-ypres-rally-belgium-2022/3428480/,44,Greensmith Gus,Andersson Jonas,Ford Puma Rally1
8,1,9,18. 8. 09:59,/entryinfo/73805-ardeca-ypres-rally-belgium-2022/3428476/,2,Solberg Oliver,Edmondson Elliott,Hyundai i20 N Rally1
9,1,10,18. 8. 10:02,/entryinfo/73805-ardeca-ypres-rally-belgium-2022/3428479/,16,Fourmaux Adrien,Coria Alexandre,Ford Puma Rally1
10,1,11,18. 8. 10:04,/entryinfo/73805-ardeca-ypres-rally-belgium-2022/3436409/,20,Mikkelsen Andreas,Eriksen Torstein,Škoda Fabia Rally2 evo
11,1,12,18. 8. 10:06,/entryinfo/73805-ardeca-ypres-rally-belgium-2022/3417269/,21,Rossel Yohan,Sarreaud Valentin,Citroën C3 Rally2
