,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,8. 6. 06:30,/entryinfo/44261-rally-italia-sardegna-2018/1825051/,5,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
1,1,2,8. 6. 06:33,/entryinfo/44261-rally-italia-sardegna-2018/1825033/,1,Ogier Sébastien,Ingrassia Julien,Ford Fiesta WRC
2,1,3,8. 6. 06:36,/entryinfo/44261-rally-italia-sardegna-2018/1825050/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
3,1,4,8. 6. 06:39,/entryinfo/44261-rally-italia-sardegna-2018/1825048/,9,Lappi Esapekka,Ferm Janne,Toyota Yaris WRC
4,1,5,8. 6. 06:42,/entryinfo/44261-rally-italia-sardegna-2018/1825049/,4,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
5,1,6,8. 6. 06:45,/entryinfo/44261-rally-italia-sardegna-2018/1825038/,2,Evans Elfyn,Barritt Daniel,Ford Fiesta WRC
6,1,7,8. 6. 06:48,/entryinfo/44261-rally-italia-sardegna-2018/1825047/,7,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
7,1,8,8. 6. 06:51,/entryinfo/44261-rally-italia-sardegna-2018/1825057/,11,Breen Craig,Martin Scott,Citroën C3 WRC
8,1,9,8. 6. 06:54,/entryinfo/44261-rally-italia-sardegna-2018/1825040/,3,Suninen Teemu,Markkula Mikko,Ford Fiesta WRC
9,1,10,8. 6. 06:57,/entryinfo/44261-rally-italia-sardegna-2018/1825053/,12,Østberg Mads,Eriksen Torstein,Citroën C3 WRC
10,1,11,8. 6. 07:00,/entryinfo/44261-rally-italia-sardegna-2018/1825055/,6,Paddon Hayden,Marshall Sebastian,Hyundai i20 Coupe WRC
11,1,12,8. 6. 07:02,/entryinfo/44261-rally-italia-sardegna-2018/1825061/,31,Kopecký Jan,Dresler Pavel,Škoda Fabia R5
12,1,13,8. 6. 07:04,/entryinfo/44261-rally-italia-sardegna-2018/1825064/,35,Pieniążek Łukasz,Mazur Przemysław,Škoda Fabia R5
13,1,14,8. 6. 07:06,/entryinfo/44261-rally-italia-sardegna-2018/1825069/,32,Katsuta Takamoto,Salminen Marko,Ford Fiesta R5
14,1,15,8. 6. 07:08,/entryinfo/44261-rally-italia-sardegna-2018/1825072/,33,Veiby Ole Christian,Skjærmoen Stig Rune,Škoda Fabia R5
15,1,16,8. 6. 07:10,/entryinfo/44261-rally-italia-sardegna-2018/1819677/,36,Loubet Pierre-Louis,Landais Vincent,Hyundai i20 R5
16,1,17,8. 6. 07:12,/entryinfo/44261-rally-italia-sardegna-2018/1825074/,37,Arai Hiroki,Lehtinen Jarmo,Ford Fiesta R5
17,1,18,8. 6. 07:14,/entryinfo/44261-rally-italia-sardegna-2018/1819679/,38,Lefebvre Stéphane,Moreau Gabin,Citroën C3 R5
18,1,19,8. 6. 07:16,/entryinfo/44261-rally-italia-sardegna-2018/1816777/,34,Andolfi Fabio,Scattolin Simone,Škoda Fabia R5
19,1,20,8. 6. 07:18,/entryinfo/44261-rally-italia-sardegna-2018/1825077/,40,Guerra jr. Benito,Rozada Borja,Škoda Fabia R5
20,1,21,8. 6. 07:20,/entryinfo/44261-rally-italia-sardegna-2018/1825075/,39,Ciamin Nicolas,de la Haye Thibault,Hyundai i20 R5
21,1,22,8. 6. 07:22,/entryinfo/44261-rally-italia-sardegna-2018/1819683/,41,Tempestini Simone,Itu Sergiu,Citroën C3 R5
22,1,23,8. 6. 07:24,/entryinfo/44261-rally-italia-sardegna-2018/1825065/,42,Kajetanowicz Kajetan,Szczepaniak Maciej,Ford Fiesta R5
23,1,24,8. 6. 07:27,/entryinfo/44261-rally-italia-sardegna-2018/1825059/,21,Prokop Martin,Tománek Jan,Ford Fiesta RS WRC
24,1,25,8. 6. 07:29,/entryinfo/44261-rally-italia-sardegna-2018/1825070/,22,Al-Rajhi Yazeed,Orr Michael,Ford Fiesta RS WRC
