,leg,start_number,start_time,url,entry_number,driver,codriver,car
13,1,14,26. 4. 06:51,/entryinfo/54465-xion-rally-argentina-2019/2212610/,41,Guerra jr. Benito,Zapata Ortega Jaime,Škoda Fabia R5
14,1,15,26. 4. 06:53,/entryinfo/54465-xion-rally-argentina-2019/2212609/,42,Heller Alberto,Díaz José Luis,Ford Fiesta R5
15,1,16,26. 4. 06:55,/entryinfo/54465-xion-rally-argentina-2019/2212611/,43,Kajetanowicz Kajetan,Szczepaniak Maciej,Volkswagen Polo GTI R5
16,1,17,26. 4. 06:57,/entryinfo/54465-xion-rally-argentina-2019/2212606/,44,Katsuta Takamoto,Barritt Daniel,Ford Fiesta R5
17,1,18,26. 4. 06:59,/entryinfo/54465-xion-rally-argentina-2019/2212607/,45,Heller Pedro,Martí Marc,Ford Fiesta R5
18,1,19,26. 4. 07:01,/entryinfo/54465-xion-rally-argentina-2019/2212613/,46,Nobre Paulo,Morales Gabriel,Škoda Fabia R5
19,1,20,26. 4. 07:03,/entryinfo/54465-xion-rally-argentina-2019/2212615/,91,Galanti Alejandro,Toyotoshi Marcelo,Toyota Etios R5
20,1,21,26. 4. 07:05,/entryinfo/54465-xion-rally-argentina-2019/2212623/,92,Zarza Sergio,Espinola Hugo,Ford Fiesta
21,1,22,26. 4. 07:07,/entryinfo/54465-xion-rally-argentina-2019/2212619/,94,Bottazzini Guillermo,Coronel Bernardo,Ford Fiesta
22,1,23,26. 4. 07:09,/entryinfo/54465-xion-rally-argentina-2019/2212616/,95,Ibarra Martin,Lema Pablo,Ford Fiesta
23,1,24,26. 4. 07:11,/entryinfo/54465-xion-rally-argentina-2019/2212621/,96,Harpe Thomas,Bonino Pablo,Ford Fiesta
24,1,25,26. 4. 07:13,/entryinfo/54465-xion-rally-argentina-2019/2220612/,97,Iribarren Jose Maria,Brusco Juan Jose,Ford Fiesta
25,2,1,27. 4. 06:57,/entryinfo/54465-xion-rally-argentina-2019/2197563/,3,Suninen Teemu,Salminen Marko,Ford Fiesta WRC
26,2,2,27. 4. 07:00,/entryinfo/54465-xion-rally-argentina-2019/2197568/,10,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
27,2,3,27. 4. 07:03,/entryinfo/54465-xion-rally-argentina-2019/2197566/,6,Sordo Dani,del Barrio Carlos,Hyundai i20 Coupe WRC
28,2,4,27. 4. 07:06,/entryinfo/54465-xion-rally-argentina-2019/2197571/,33,Evans Elfyn,Martin Scott,Ford Fiesta WRC
29,2,5,27. 4. 07:09,/entryinfo/54465-xion-rally-argentina-2019/2197583/,89,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
30,2,6,27. 4. 07:12,/entryinfo/54465-xion-rally-argentina-2019/2197565/,5,Meeke Kris,Marshall Sebastian,Toyota Yaris WRC
31,2,7,27. 4. 07:15,/entryinfo/54465-xion-rally-argentina-2019/2197567/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
32,2,8,27. 4. 07:18,/entryinfo/54465-xion-rally-argentina-2019/2197562/,1,Ogier Sébastien,Ingrassia Julien,Citroën C3 WRC
33,2,9,27. 4. 07:21,/entryinfo/54465-xion-rally-argentina-2019/2197569/,11,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
34,2,10,27. 4. 07:24,/entryinfo/54465-xion-rally-argentina-2019/2175554/,22,Østberg Mads,Eriksen Torstein,Citroën C3 R5
35,2,11,27. 4. 07:27,/entryinfo/54465-xion-rally-argentina-2019/2197573/,23,Bulacia Marco,Cretu Fabian,Škoda Fabia R5
36,2,12,27. 4. 07:30,/entryinfo/54465-xion-rally-argentina-2019/2210049/,21,Greensmith Gus,Edmondson Elliott,Ford Fiesta R5
37,2,13,27. 4. 07:33,/entryinfo/54465-xion-rally-argentina-2019/2212607/,45,Heller Pedro,Martí Marc,Ford Fiesta R5
38,2,14,27. 4. 07:36,/entryinfo/54465-xion-rally-argentina-2019/2212615/,91,Galanti Alejandro,Toyotoshi Marcelo,Toyota Etios R5
39,2,15,27. 4. 07:39,/entryinfo/54465-xion-rally-argentina-2019/2212613/,46,Nobre Paulo,Morales Gabriel,Škoda Fabia R5
40,2,16,27. 4. 07:42,/entryinfo/54465-xion-rally-argentina-2019/2212610/,41,Guerra jr. Benito,Zapata Ortega Jaime,Škoda Fabia R5
41,2,17,27. 4. 07:45,/entryinfo/54465-xion-rally-argentina-2019/2212606/,44,Katsuta Takamoto,Barritt Daniel,Ford Fiesta R5
42,2,18,27. 4. 07:48,/entryinfo/54465-xion-rally-argentina-2019/2212609/,42,Heller Alberto,Díaz José Luis,Ford Fiesta R5
43,2,19,27. 4. 07:51,/entryinfo/54465-xion-rally-argentina-2019/2220612/,97,Iribarren Jose Maria,Brusco Juan Jose,Ford Fiesta
44,2,20,27. 4. 07:54,/entryinfo/54465-xion-rally-argentina-2019/2212616/,95,Ibarra Martin,Lema Pablo,Ford Fiesta
45,2,21,27. 4. 07:57,/entryinfo/54465-xion-rally-argentina-2019/2212619/,94,Bottazzini Guillermo,Coronel Bernardo,Ford Fiesta
46,2,22,27. 4. 08:00,/entryinfo/54465-xion-rally-argentina-2019/2212623/,92,Zarza Sergio,Espinola Hugo,Ford Fiesta
47,2,23,27. 4. 08:03,/entryinfo/54465-xion-rally-argentina-2019/2212621/,96,Harpe Thomas,Bonino Pablo,Ford Fiesta
48,3,1,28. 4. 07:45,/entryinfo/54465-xion-rally-argentina-2019/2197567/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
49,3,2,28. 4. 07:48,/entryinfo/54465-xion-rally-argentina-2019/2197563/,3,Suninen Teemu,Salminen Marko,Ford Fiesta WRC
50,3,3,28. 4. 07:51,/entryinfo/54465-xion-rally-argentina-2019/2197568/,10,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
51,3,4,28. 4. 07:54,/entryinfo/54465-xion-rally-argentina-2019/2197566/,6,Sordo Dani,del Barrio Carlos,Hyundai i20 Coupe WRC
52,3,5,28. 4. 07:57,/entryinfo/54465-xion-rally-argentina-2019/2197562/,1,Ogier Sébastien,Ingrassia Julien,Citroën C3 WRC
53,3,6,28. 4. 08:00,/entryinfo/54465-xion-rally-argentina-2019/2197565/,5,Meeke Kris,Marshall Sebastian,Toyota Yaris WRC
54,3,7,28. 4. 08:03,/entryinfo/54465-xion-rally-argentina-2019/2197583/,89,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
55,3,8,28. 4. 08:06,/entryinfo/54465-xion-rally-argentina-2019/2197569/,11,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
56,3,9,28. 4. 08:09,/entryinfo/54465-xion-rally-argentina-2019/2175554/,22,Østberg Mads,Eriksen Torstein,Citroën C3 R5
57,3,10,28. 4. 08:12,/entryinfo/54465-xion-rally-argentina-2019/2210049/,21,Greensmith Gus,Edmondson Elliott,Ford Fiesta R5
58,3,11,28. 4. 08:15,/entryinfo/54465-xion-rally-argentina-2019/2212607/,45,Heller Pedro,Martí Marc,Ford Fiesta R5
59,3,12,28. 4. 08:18,/entryinfo/54465-xion-rally-argentina-2019/2212615/,91,Galanti Alejandro,Toyotoshi Marcelo,Toyota Etios R5
60,3,13,28. 4. 08:21,/entryinfo/54465-xion-rally-argentina-2019/2212613/,46,Nobre Paulo,Morales Gabriel,Škoda Fabia R5
61,3,14,28. 4. 08:24,/entryinfo/54465-xion-rally-argentina-2019/2212610/,41,Guerra jr. Benito,Zapata Ortega Jaime,Škoda Fabia R5
62,3,15,28. 4. 08:27,/entryinfo/54465-xion-rally-argentina-2019/2212609/,42,Heller Alberto,Díaz José Luis,Ford Fiesta R5
63,3,16,28. 4. 08:30,/entryinfo/54465-xion-rally-argentina-2019/2212606/,44,Katsuta Takamoto,Barritt Daniel,Ford Fiesta R5
64,3,17,28. 4. 08:33,/entryinfo/54465-xion-rally-argentina-2019/2212616/,95,Ibarra Martin,Lema Pablo,Ford Fiesta
65,3,18,28. 4. 08:36,/entryinfo/54465-xion-rally-argentina-2019/2212619/,94,Bottazzini Guillermo,Coronel Bernardo,Ford Fiesta
66,3,19,28. 4. 08:39,/entryinfo/54465-xion-rally-argentina-2019/2212621/,96,Harpe Thomas,Bonino Pablo,Ford Fiesta
67,3,20,28. 4. 08:42,/entryinfo/54465-xion-rally-argentina-2019/2220612/,97,Iribarren Jose Maria,Brusco Juan Jose,Ford Fiesta
68,3,21,28. 4. 08:45,/entryinfo/54465-xion-rally-argentina-2019/2212623/,92,Zarza Sergio,Espinola Hugo,Ford Fiesta
