,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,5. 8. 06:55,/entryinfo/73364-secto-rally-finland-2022/3412839/,69,Rovanperä Kalle,Halttunen Jonne,Toyota GR Yaris Rally1
1,1,2,5. 8. 06:58,/entryinfo/73364-secto-rally-finland-2022/3412834/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 N Rally1
2,1,3,5. 8. 07:01,/entryinfo/73364-secto-rally-finland-2022/3412840/,33,Evans Elfyn,Martin Scott,Toyota GR Yaris Rally1
3,1,4,5. 8. 07:04,/entryinfo/73364-secto-rally-finland-2022/3412835/,8,Tänak Ott,Järveoja Martin,Hyundai i20 N Rally1
4,1,5,5. 8. 07:07,/entryinfo/73364-secto-rally-finland-2022/3412842/,18,Katsuta Takamoto,Johnston Aaron,Toyota GR Yaris Rally1
5,1,6,5. 8. 07:10,/entryinfo/73364-secto-rally-finland-2022/3412843/,42,Breen Craig,Nagle Paul,Ford Puma Rally1
6,1,7,5. 8. 07:13,/entryinfo/73364-secto-rally-finland-2022/3412837/,44,Greensmith Gus,Andersson Jonas,Ford Puma Rally1
7,1,8,5. 8. 07:16,/entryinfo/73364-secto-rally-finland-2022/3412841/,4,Lappi Esapekka,Ferm Janne,Toyota GR Yaris Rally1
8,1,9,5. 8. 07:19,/entryinfo/73364-secto-rally-finland-2022/3412845/,7,Loubet Pierre-Louis,Landais Vincent,Ford Puma Rally1
9,1,10,5. 8. 07:22,/entryinfo/73364-secto-rally-finland-2022/3412836/,2,Solberg Oliver,Edmondson Elliott,Hyundai i20 N Rally1
10,1,11,5. 8. 07:25,/entryinfo/73364-secto-rally-finland-2022/3412844/,16,Fourmaux Adrien,Coria Alexandre,Ford Puma Rally1
11,1,12,5. 8. 07:28,/entryinfo/73364-secto-rally-finland-2022/3412838/,68,Huttunen Jari,Lukka Mikko,Ford Puma Rally1
12,1,13,5. 8. 07:30,/entryinfo/73364-secto-rally-finland-2022/3419642/,20,Lindholm Emil,Hämäläinen Reeta,Škoda Fabia Rally2 evo
13,1,14,5. 8. 07:32,/entryinfo/73364-secto-rally-finland-2022/3419641/,21,Suninen Teemu,Markkula Mikko,Hyundai i20 N Rally2
14,1,15,5. 8. 07:34,/entryinfo/73364-secto-rally-finland-2022/3419640/,22,Kaur Egon,Simm Silver,Volkswagen Polo GTI R5
15,1,16,5. 8. 07:36,/entryinfo/73364-secto-rally-finland-2022/3419637/,23,Asunmaa Teemu,Mannisenmäki Ville,Škoda Fabia Rally2 evo
16,1,17,5. 8. 07:38,/entryinfo/73364-secto-rally-finland-2022/3419636/,24,Heikkilä Mikko,Vaaleri Samu,Škoda Fabia Rally2 evo
17,1,18,5. 8. 07:40,/entryinfo/73364-secto-rally-finland-2022/3419638/,25,Paddon Hayden,Kennard John,Hyundai i20 N Rally2
18,1,19,5. 8. 07:42,/entryinfo/73364-secto-rally-finland-2022/3417241/,27,Pajari Sami,Mälkönen Enni,Škoda Fabia Rally2 evo
19,1,20,5. 8. 07:44,/entryinfo/73364-secto-rally-finland-2022/3419635/,28,Pietarinen Eerik,Linnaketo Antti,Volkswagen Polo GTI R5
20,1,21,5. 8. 07:46,/entryinfo/73364-secto-rally-finland-2022/3419634/,29,Marczyk Mikołaj,Gospodarczyk Szymon,Škoda Fabia Rally2 evo
21,1,22,5. 8. 07:48,/entryinfo/73364-secto-rally-finland-2022/3419649/,34,Zaldivar Fabrizio,Der Ohannesian Marcelo,Hyundai i20 N Rally2
22,1,23,5. 8. 07:50,/entryinfo/73364-secto-rally-finland-2022/3419633/,31,Prokop Martin,Ernst Michal,Ford Fiesta Rally2
23,1,24,5. 8. 07:52,/entryinfo/73364-secto-rally-finland-2022/3419646/,32,Gill Gaurav,Morales Gabriel,Škoda Fabia R5
24,1,25,5. 8. 07:54,/entryinfo/73364-secto-rally-finland-2022/3419631/,35,McErlean Josh,Fulton James,Hyundai i20 N Rally2
25,1,26,5. 8. 07:56,/entryinfo/73364-secto-rally-finland-2022/3419632/,36,Tahko Riku,Ryynänen Sami,Hyundai i20 R5
26,1,27,5. 8. 07:58,/entryinfo/73364-secto-rally-finland-2022/3419652/,37,Loix Freddy,Tsjoen Pieter,Škoda Fabia Rally2 evo
27,1,28,5. 8. 07:59,/entryinfo/73364-secto-rally-finland-2022/3419626/,38,Joona Lauri,Shemeikka Tuukka,Ford Fiesta Rally3
28,1,29,5. 8. 08:00,/entryinfo/73364-secto-rally-finland-2022/3419628/,39,Černý Jan,Tománek Jan,Ford Fiesta Rally3
29,1,30,5. 8. 08:01,/entryinfo/73364-secto-rally-finland-2022/3419624/,40,Herranen Toni,Virtanen Sebastian,Ford Fiesta Rally3
30,1,31,5. 8. 08:02,/entryinfo/73364-secto-rally-finland-2022/3419623/,41,Heino Tommi,Öhman Patric,Ford Fiesta Rally3
31,1,32,5. 8. 08:03,/entryinfo/73364-secto-rally-finland-2022/3419620/,43,Timonen Henri,Kärpijoki Jussi,Ford Fiesta Rally3
32,1,33,5. 8. 08:05,/entryinfo/73364-secto-rally-finland-2022/3419618/,45,Rytkönen Anssi,Koskela Juho-Ville,Škoda Fabia R5
33,1,34,5. 8. 08:06,/entryinfo/73364-secto-rally-finland-2022/3419617/,46,Burger Kees,Arminen Teemu,Škoda Fabia Rally2 evo
34,1,35,5. 8. 08:07,/entryinfo/73364-secto-rally-finland-2022/3419616/,47,Tuuri Jari,Kapanen Arto,Škoda Fabia R5
35,1,36,5. 8. 08:08,/entryinfo/73364-secto-rally-finland-2022/3414310/,48,McCormack Enda,McCormack Liam,Hyundai i20 R5
36,1,37,5. 8. 08:09,/entryinfo/73364-secto-rally-finland-2022/3419613/,49,Frisiero Fabio,Agnese Giovanni,Škoda Fabia Rally2 evo
37,1,38,5. 8. 08:10,/entryinfo/73364-secto-rally-finland-2022/3419611/,50,Colney Thierry,Zingle Florian,Škoda Fabia R5
38,1,39,5. 8. 08:11,/entryinfo/73364-secto-rally-finland-2022/3419610/,51,Thomson Peter,Haapala Antti,Škoda Fabia R5
39,1,40,5. 8. 08:12,/entryinfo/73364-secto-rally-finland-2022/3419609/,52,Räikkönen Justus,Korhonen Mikael,Peugeot 208 Rally4
40,1,41,5. 8. 08:13,/entryinfo/73364-secto-rally-finland-2022/3419608/,53,Hytönen Kari,Nisula Suvi,Ford Fiesta R2T
41,1,42,5. 8. 08:14,/entryinfo/73364-secto-rally-finland-2022/3419607/,54,Kaisanlahti Raimo,Temonen Kristian,Ford Fiesta Rally4
42,1,43,5. 8. 08:15,/entryinfo/73364-secto-rally-finland-2022/3419604/,55,Antonov Vitalii,van der Rijsen Christiaan,Renault Clio Rally5
43,2,1,6. 8. 06:05,/entryinfo/73364-secto-rally-finland-2022/3412844/,16,Fourmaux Adrien,Coria Alexandre,Ford Puma Rally1
44,2,2,6. 8. 06:08,/entryinfo/73364-secto-rally-finland-2022/3412838/,68,Huttunen Jari,Lukka Mikko,Ford Puma Rally1
45,2,3,6. 8. 06:11,/entryinfo/73364-secto-rally-finland-2022/3412837/,44,Greensmith Gus,Andersson Jonas,Ford Puma Rally1
46,2,4,6. 8. 06:14,/entryinfo/73364-secto-rally-finland-2022/3412845/,7,Loubet Pierre-Louis,Landais Vincent,Ford Puma Rally1
47,2,5,6. 8. 06:17,/entryinfo/73364-secto-rally-finland-2022/3412834/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 N Rally1
48,2,6,6. 8. 06:20,/entryinfo/73364-secto-rally-finland-2022/3412842/,18,Katsuta Takamoto,Johnston Aaron,Toyota GR Yaris Rally1
49,2,7,6. 8. 06:23,/entryinfo/73364-secto-rally-finland-2022/3412843/,42,Breen Craig,Nagle Paul,Ford Puma Rally1
50,2,8,6. 8. 06:26,/entryinfo/73364-secto-rally-finland-2022/3412839/,69,Rovanperä Kalle,Halttunen Jonne,Toyota GR Yaris Rally1
51,2,9,6. 8. 06:29,/entryinfo/73364-secto-rally-finland-2022/3412840/,33,Evans Elfyn,Martin Scott,Toyota GR Yaris Rally1
52,2,10,6. 8. 06:32,/entryinfo/73364-secto-rally-finland-2022/3412841/,4,Lappi Esapekka,Ferm Janne,Toyota GR Yaris Rally1
53,2,11,6. 8. 06:35,/entryinfo/73364-secto-rally-finland-2022/3412835/,8,Tänak Ott,Järveoja Martin,Hyundai i20 N Rally1
