,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,24. 1. 18:50,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2019528/,1,Ogier Sébastien,Ingrassia Julien,Citroën C3 WRC
1,1,2,24. 1. 18:53,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2019872/,11,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
2,1,3,24. 1. 18:56,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2019876/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
3,1,4,24. 1. 18:59,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2019881/,10,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
4,1,5,24. 1. 19:02,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2019880/,4,Lappi Esapekka,Ferm Janne,Citroën C3 WRC
5,1,6,24. 1. 19:05,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2019874/,89,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
6,1,7,24. 1. 19:08,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2048664/,33,Evans Elfyn,Martin Scott,Ford Fiesta WRC
7,1,8,24. 1. 19:11,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2019536/,3,Suninen Teemu,Salminen Marko,Ford Fiesta WRC
8,1,9,24. 1. 19:14,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2019875/,19,Loeb Sébastien,Elena Daniel,Hyundai i20 Coupe WRC
9,1,10,24. 1. 19:17,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2019877/,5,Meeke Kris,Marshall Sebastian,Toyota Yaris WRC
10,1,11,24. 1. 19:20,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2066679/,7,Tidemand Pontus,Fløene Ola,Ford Fiesta WRC
11,1,12,24. 1. 19:23,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2019870/,30,Rovanperä Kalle,Halttunen Jonne,Škoda Fabia R5
12,1,13,24. 1. 19:26,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2067112/,21,Greensmith Gus,Edmondson Elliott,Ford Fiesta R5
13,1,14,24. 1. 19:27,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2063830/,23,Veiby Ole Christian,Andersson Jonas,Volkswagen Polo GTI R5
14,1,15,24. 1. 19:28,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2067131/,24,Ciamin Nicolas,Roche Yannick,Volkswagen Polo GTI R5
15,1,16,24. 1. 19:29,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2067114/,22,Bonato Yoann,Boulloud Benjamin,Citroën C3 R5
16,1,17,24. 1. 19:30,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2067129/,25,de Mevius Guillaume,Wydaeghe Martijn,Citroën C3 R5
17,1,18,24. 1. 19:31,/entryinfo/52398-rallye-automobile-monte-carlo-2019/2067126/,26,Fourmaux Adrien,Jamoul Renaud,Ford Fiesta R5
