,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,16. 11. 07:15,/entryinfo/44266-kennards-hire-rally-australia-2018/1996668/,1,Ogier Sébastien,Ingrassia Julien,Ford Fiesta WRC
1,1,2,16. 11. 07:18,/entryinfo/44266-kennards-hire-rally-australia-2018/1996673/,5,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
2,1,3,16. 11. 07:21,/entryinfo/44266-kennards-hire-rally-australia-2018/1996676/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
3,1,4,16. 11. 07:24,/entryinfo/44266-kennards-hire-rally-australia-2018/1996677/,9,Lappi Esapekka,Ferm Janne,Toyota Yaris WRC
4,1,5,16. 11. 07:27,/entryinfo/44266-kennards-hire-rally-australia-2018/1996675/,7,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
5,1,6,16. 11. 07:30,/entryinfo/44266-kennards-hire-rally-australia-2018/1996672/,4,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
6,1,7,16. 11. 07:33,/entryinfo/44266-kennards-hire-rally-australia-2018/1996669/,2,Evans Elfyn,Barritt Daniel,Ford Fiesta WRC
7,1,8,16. 11. 07:36,/entryinfo/44266-kennards-hire-rally-australia-2018/1996679/,11,Breen Craig,Martin Scott,Citroën C3 WRC
8,1,9,16. 11. 07:39,/entryinfo/44266-kennards-hire-rally-australia-2018/1996674/,6,Paddon Hayden,Marshall Sebastian,Hyundai i20 Coupe WRC
9,1,10,16. 11. 07:42,/entryinfo/44266-kennards-hire-rally-australia-2018/1996671/,3,Suninen Teemu,Markkula Mikko,Ford Fiesta WRC
10,1,11,16. 11. 07:45,/entryinfo/44266-kennards-hire-rally-australia-2018/1996678/,10,Østberg Mads,Eriksen Torstein,Citroën C3 WRC
11,1,12,16. 11. 07:48,/entryinfo/44266-kennards-hire-rally-australia-2018/1996670/,21,Serderidis Jourdan,Vanneste Lara,Ford Fiesta WRC
12,1,13,16. 11. 07:51,/entryinfo/44266-kennards-hire-rally-australia-2018/2004658/,31,Heller Pedro,Olmos Pablo,Ford Fiesta R5
13,1,14,16. 11. 07:53,/entryinfo/44266-kennards-hire-rally-australia-2018/1980410/,32,Kremer Armin,Winklhofer Pirmin,Škoda Fabia R5
14,1,15,16. 11. 07:55,/entryinfo/44266-kennards-hire-rally-australia-2018/2004659/,33,Heller Alberto,Díaz José Luis,Ford Fiesta R5
15,1,16,16. 11. 07:57,/entryinfo/44266-kennards-hire-rally-australia-2018/2004660/,34,Linari Gianluca,Ometto Pietro Elia,Subaru Impreza STi N15
16,1,17,16. 11. 07:59,/entryinfo/44266-kennards-hire-rally-australia-2018/2004661/,61,Brazzoli Enrico,Beltrame Luca,Citroën DS3 R3T
17,1,18,16. 11. 08:03,/entryinfo/44266-kennards-hire-rally-australia-2018/2004663/,71,Evans Eli,Searcy Ben,Škoda Fabia R5
18,1,19,16. 11. 08:05,/entryinfo/44266-kennards-hire-rally-australia-2018/2004664/,72,Bates Harry,McCarthy John,Toyota Yaris AP4
19,1,20,16. 11. 08:07,/entryinfo/44266-kennards-hire-rally-australia-2018/2004665/,73,Gill Gaurav,Macneall Glenn,Ford Fiesta R5
20,1,21,16. 11. 08:09,/entryinfo/44266-kennards-hire-rally-australia-2018/2004666/,74,Glenney Steve,Sarandis Andrew,Škoda Fabia R5
21,1,22,16. 11. 08:11,/entryinfo/44266-kennards-hire-rally-australia-2018/2004668/,76,Horan Raana,Connor Michael,Škoda Fabia R5
22,1,23,16. 11. 08:13,/entryinfo/44266-kennards-hire-rally-australia-2018/2004672/,80,Bates Lewis,McLoughlin Anthony,Toyota Corolla TRD S2000
23,1,24,16. 11. 08:15,/entryinfo/44266-kennards-hire-rally-australia-2018/2004670/,78,Morton Wayne,Penny Kirra,Toyota Auris S2000
24,1,25,16. 11. 08:17,/entryinfo/44266-kennards-hire-rally-australia-2018/2004671/,79,Masumura Atsushi,Tanaka Naoya,Mitsubishi Lancer Evo X
