,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,1. 10. 13:07,/entryinfo/68115-secto-rally-finland-2021/3118313/,1,Ogier Sébastien,Ingrassia Julien,Toyota Yaris WRC
1,1,2,1. 10. 13:10,/entryinfo/68115-secto-rally-finland-2021/3118315/,33,Evans Elfyn,Martin Scott,Toyota Yaris WRC
2,1,3,1. 10. 13:13,/entryinfo/68115-secto-rally-finland-2021/3118316/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 Coupe WRC
3,1,4,1. 10. 13:16,/entryinfo/68115-secto-rally-finland-2021/3118318/,69,Rovanperä Kalle,Halttunen Jonne,Toyota Yaris WRC
4,1,5,1. 10. 13:19,/entryinfo/68115-secto-rally-finland-2021/3118319/,8,Tänak Ott,Järveoja Martin,Hyundai i20 Coupe WRC
5,1,6,1. 10. 13:22,/entryinfo/68115-secto-rally-finland-2021/3118320/,18,Katsuta Takamoto,Johnston Aaron,Toyota Yaris WRC
6,1,7,1. 10. 13:25,/entryinfo/68115-secto-rally-finland-2021/3118321/,42,Breen Craig,Nagle Paul,Hyundai i20 Coupe WRC
7,1,8,1. 10. 13:28,/entryinfo/68115-secto-rally-finland-2021/3118322/,44,Greensmith Gus,Patterson Chris,Ford Fiesta WRC
8,1,9,1. 10. 13:31,/entryinfo/68115-secto-rally-finland-2021/3118317/,16,Fourmaux Adrien,Coria Alexandre,Ford Fiesta WRC
9,1,10,1. 10. 13:34,/entryinfo/68115-secto-rally-finland-2021/3118311/,4,Lappi Esapekka,Ferm Janne,Toyota Yaris WRC
10,1,11,1. 10. 13:36,/entryinfo/68115-secto-rally-finland-2021/3120588/,20,Østberg Mads,Eriksen Torstein,Citroën C3 Rally2
11,1,12,1. 10. 13:38,/entryinfo/68115-secto-rally-finland-2021/3120589/,22,Gryazin Nikolay,Aleksandrov Konstantin,Volkswagen Polo GTI R5
12,1,13,1. 10. 13:40,/entryinfo/68115-secto-rally-finland-2021/3118326/,21,Huttunen Jari,Lukka Mikko,Hyundai i20 N Rally2
