,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,25. 6. 07:00,/entryinfo/68113-safari-rally-kenya-2021/3033534/,1,Ogier Sébastien,Ingrassia Julien,Toyota Yaris WRC
1,1,2,25. 6. 07:04,/entryinfo/68113-safari-rally-kenya-2021/3033535/,33,Evans Elfyn,Martin Scott,Toyota Yaris WRC
2,1,3,25. 6. 07:08,/entryinfo/68113-safari-rally-kenya-2021/3033532/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 Coupe WRC
3,1,4,25. 6. 07:12,/entryinfo/68113-safari-rally-kenya-2021/3033531/,8,Tänak Ott,Järveoja Martin,Hyundai i20 Coupe WRC
4,1,5,25. 6. 07:16,/entryinfo/68113-safari-rally-kenya-2021/3033537/,18,Katsuta Takamoto,Barritt Daniel,Toyota Yaris WRC
5,1,6,25. 6. 07:20,/entryinfo/68113-safari-rally-kenya-2021/3033536/,69,Rovanperä Kalle,Halttunen Jonne,Toyota Yaris WRC
6,1,7,25. 6. 07:24,/entryinfo/68113-safari-rally-kenya-2021/3033533/,6,Sordo Dani,Rozada Borja,Hyundai i20 Coupe WRC
7,1,8,25. 6. 07:28,/entryinfo/68113-safari-rally-kenya-2021/3033988/,44,Greensmith Gus,Patterson Chris,Ford Fiesta WRC
8,1,9,25. 6. 07:32,/entryinfo/68113-safari-rally-kenya-2021/3047279/,16,Fourmaux Adrien,Jamoul Renaud,Ford Fiesta WRC
9,1,10,25. 6. 07:36,/entryinfo/68113-safari-rally-kenya-2021/3047281/,2,Solberg Oliver,Johnston Aaron,Hyundai i20 Coupe WRC
10,1,11,25. 6. 07:40,/entryinfo/68113-safari-rally-kenya-2021/3047283/,37,Bertelli Lorenzo,Scattolin Simone,Ford Fiesta WRC
11,1,12,25. 6. 07:43,/entryinfo/68113-safari-rally-kenya-2021/3047294/,23,Prokop Martin,Jůrka Zdeněk,Ford Fiesta Rally2
12,1,13,25. 6. 07:46,/entryinfo/68113-safari-rally-kenya-2021/3047297/,24,Rai Onkar,Sturrock Drew,Volkswagen Polo GTI R5
13,1,14,25. 6. 07:49,/entryinfo/68113-safari-rally-kenya-2021/3047299/,25,Tundo Carl,Jessop Tim,Volkswagen Polo GTI R5
14,1,15,25. 6. 07:52,/entryinfo/68113-safari-rally-kenya-2021/3047300/,26,Rai Tejveer,Dawe Gareth,Volkswagen Polo GTI R5
15,1,16,25. 6. 07:55,/entryinfo/68113-safari-rally-kenya-2021/3047301/,27,Patel Karan,Khan Tauseef,Ford Fiesta R5
16,1,17,25. 6. 07:58,/entryinfo/68113-safari-rally-kenya-2021/3044028/,29,Chwist Daniel,Heller Kamil,Ford Fiesta Rally2
17,1,18,25. 6. 08:01,/entryinfo/68113-safari-rally-kenya-2021/3047302/,28,Virani Aakif,Bhatti Azhar,Škoda Fabia R5
18,1,19,25. 6. 08:04,/entryinfo/68113-safari-rally-kenya-2021/3047303/,30,Rai Amanraaj,Panesar Gurdeep,Škoda Fabia Rally2 evo
19,1,20,25. 6. 08:06,/entryinfo/68113-safari-rally-kenya-2021/3047304/,31,Chager Baldev,Soni Ravi,Mitsubishi Lancer Evo X R4
20,1,21,25. 6. 08:08,/entryinfo/68113-safari-rally-kenya-2021/3047305/,32,Bengi Eric,Mutuma Peter,Mitsubishi Lancer Evo X R4
21,1,22,25. 6. 08:10,/entryinfo/68113-safari-rally-kenya-2021/3047306/,34,Bharij Raajpal,Ghataure Jasneil,Mitsubishi Lancer Evo X
22,1,23,25. 6. 08:12,/entryinfo/68113-safari-rally-kenya-2021/3047308/,38,Davite Giancarlo,Vindevogel Sylvia,Mitsubishi Lancer Evo X R4
23,1,24,25. 6. 08:14,/entryinfo/68113-safari-rally-kenya-2021/3047309/,39,Chana Jasmeet,Chana Ravinder,Mitsubishi Lancer Evo X
