,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,13. 3. 07:45,/entryinfo/60429-rally-guanajuato-mexico-2020/2519738/,33,Evans Elfyn,Martin Scott,Toyota Yaris WRC
1,1,2,13. 3. 07:48,/entryinfo/60429-rally-guanajuato-mexico-2020/2519741/,11,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
2,1,3,13. 3. 07:51,/entryinfo/60429-rally-guanajuato-mexico-2020/2519737/,17,Ogier Sébastien,Ingrassia Julien,Toyota Yaris WRC
3,1,4,13. 3. 07:54,/entryinfo/60429-rally-guanajuato-mexico-2020/2519748/,69,Rovanperä Kalle,Halttunen Jonne,Toyota Yaris WRC
4,1,5,13. 3. 07:57,/entryinfo/60429-rally-guanajuato-mexico-2020/2519747/,4,Lappi Esapekka,Ferm Janne,Ford Fiesta WRC
5,1,6,13. 3. 08:00,/entryinfo/60429-rally-guanajuato-mexico-2020/2519743/,8,Tänak Ott,Järveoja Martin,Hyundai i20 Coupe WRC
6,1,7,13. 3. 08:03,/entryinfo/60429-rally-guanajuato-mexico-2020/2519775/,3,Suninen Teemu,Lehtinen Jarmo,Ford Fiesta WRC
7,1,8,13. 3. 08:06,/entryinfo/60429-rally-guanajuato-mexico-2020/2519771/,44,Greensmith Gus,Edmondson Elliott,Ford Fiesta WRC
8,1,9,13. 3. 08:09,/entryinfo/60429-rally-guanajuato-mexico-2020/2519745/,6,Sordo Dani,del Barrio Carlos,Hyundai i20 Coupe WRC
9,1,10,13. 3. 08:12,/entryinfo/60429-rally-guanajuato-mexico-2020/2531456/,20,Gryazin Nikolay,Fedorov Yaroslav,Hyundai i20 R5
10,1,11,13. 3. 08:15,/entryinfo/60429-rally-guanajuato-mexico-2020/2531459/,21,Veiby Ole Christian,Andersson Jonas,Hyundai i20 R5
11,1,12,13. 3. 08:18,/entryinfo/60429-rally-guanajuato-mexico-2020/2531461/,22,Tidemand Pontus,Barth Patrik,Škoda Fabia Rally2 evo
12,1,13,13. 3. 08:21,/entryinfo/60429-rally-guanajuato-mexico-2020/2524117/,23,Solberg Oliver,Johnston Aaron,Volkswagen Polo GTI R5
13,1,14,13. 3. 08:24,/entryinfo/60429-rally-guanajuato-mexico-2020/2531467/,25,Kajetanowicz Kajetan,Szczepaniak Maciej,Škoda Fabia Rally2 evo
14,1,15,13. 3. 08:27,/entryinfo/60429-rally-guanajuato-mexico-2020/2520216/,26,Guerra jr. Benito,Cué Daniel,Škoda Fabia R5
