,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,13. 8. 13:00,/entryinfo/69179-renties-ypres-rally-belgium-2021/3082268/,1,Ogier Sébastien,Ingrassia Julien,Toyota Yaris WRC
1,1,2,13. 8. 13:03,/entryinfo/69179-renties-ypres-rally-belgium-2021/3082269/,33,Evans Elfyn,Martin Scott,Toyota Yaris WRC
2,1,3,13. 8. 13:06,/entryinfo/69179-renties-ypres-rally-belgium-2021/3077698/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 Coupe WRC
3,1,4,13. 8. 13:09,/entryinfo/69179-renties-ypres-rally-belgium-2021/3082271/,69,Rovanperä Kalle,Halttunen Jonne,Toyota Yaris WRC
4,1,5,13. 8. 13:12,/entryinfo/69179-renties-ypres-rally-belgium-2021/3077697/,8,Tänak Ott,Järveoja Martin,Hyundai i20 Coupe WRC
5,1,6,13. 8. 13:15,/entryinfo/69179-renties-ypres-rally-belgium-2021/3082270/,18,Katsuta Takamoto,Williams Keaton,Toyota Yaris WRC
6,1,7,13. 8. 13:18,/entryinfo/69179-renties-ypres-rally-belgium-2021/3077699/,42,Breen Craig,Nagle Paul,Hyundai i20 Coupe WRC
7,1,8,13. 8. 13:21,/entryinfo/69179-renties-ypres-rally-belgium-2021/3082272/,44,Greensmith Gus,Patterson Chris,Ford Fiesta WRC
8,1,9,13. 8. 13:24,/entryinfo/69179-renties-ypres-rally-belgium-2021/3086291/,16,Fourmaux Adrien,Jamoul Renaud,Ford Fiesta WRC
9,1,10,13. 8. 13:27,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093211/,7,Loubet Pierre-Louis,Haut-Labourdette Florian,Hyundai i20 Coupe WRC
10,1,11,13. 8. 13:29,/entryinfo/69179-renties-ypres-rally-belgium-2021/3086285/,20,Suninen Teemu,Markkula Mikko,Ford Fiesta Rally2
11,1,12,13. 8. 13:31,/entryinfo/69179-renties-ypres-rally-belgium-2021/3085581/,21,Huttunen Jari,Lukka Mikko,Hyundai i20 N Rally2
12,1,13,13. 8. 13:33,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093051/,22,Gryazin Nikolay,Aleksandrov Konstantin,Volkswagen Polo GTI R5
13,1,14,13. 8. 13:35,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093047/,23,Kristensson Tom,Arhusiander David,Ford Fiesta Rally2
14,1,15,13. 8. 13:37,/entryinfo/69179-renties-ypres-rally-belgium-2021/3086284/,24,Solberg Oliver,Johnston Aaron,Hyundai i20 N Rally2
15,1,16,13. 8. 13:38,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093212/,25,Rossel Yohan,Coria Alexandre,Citroën C3 Rally2
16,1,17,13. 8. 13:39,/entryinfo/69179-renties-ypres-rally-belgium-2021/3087414/,27,De Cecco Cédric,Humblet Jérôme,Škoda Fabia Rally2 evo
17,1,18,13. 8. 13:40,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093217/,28,McErlean Josh,Fulton James,Hyundai i20 R5
18,1,19,13. 8. 13:41,/entryinfo/69179-renties-ypres-rally-belgium-2021/3082157/,29,Vanneste Davy,D'alleine Kris,Citroën C3 Rally2
19,1,20,13. 8. 13:42,/entryinfo/69179-renties-ypres-rally-belgium-2021/3082160/,30,Bedoret Sébastien,Gilbert François,Škoda Fabia Rally2 evo
20,1,21,13. 8. 13:43,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093032/,31,Tsjoen Pieter,Chevaillier Eddy,Volkswagen Polo GTI R5
21,1,22,13. 8. 13:44,/entryinfo/69179-renties-ypres-rally-belgium-2021/3082155/,32,de Mevius Ghislain,Jalet Johan,Škoda Fabia Rally2 evo
22,1,23,13. 8. 13:45,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093040/,35,Princen Kris,Kaspers Peter,Citroën C3 Rally2
23,1,24,13. 8. 13:46,/entryinfo/69179-renties-ypres-rally-belgium-2021/3086065/,36,Munster Grégoire,Louka Louis,Hyundai i20 R5
24,1,25,13. 8. 13:47,/entryinfo/69179-renties-ypres-rally-belgium-2021/3086245/,37,Verschueren Vincent,Cuvelier Filip,Volkswagen Polo GTI R5
25,1,26,13. 8. 13:48,/entryinfo/69179-renties-ypres-rally-belgium-2021/3082158/,38,Casier Bernd,Vyncke Pieter,Ford Fiesta Rally2
26,1,27,13. 8. 13:49,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093221/,39,Cracco Pieter Jan Michiel,Vermeulen Jasper,Škoda Fabia Rally2 evo
27,1,28,13. 8. 13:50,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093036/,40,Potty Maxime,Dumont Loïc,Ford Fiesta Rally2
28,1,29,13. 8. 13:51,/entryinfo/69179-renties-ypres-rally-belgium-2021/3086246/,41,Pyck Filip,Dehouck Peter,Škoda Fabia R5
29,1,30,13. 8. 13:52,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093223/,43,Bouillon Harry,Antoine Gregory,Škoda Fabia R5
30,1,31,13. 8. 13:53,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093224/,45,Hommes Kevin,Hommes Marco,Škoda Fabia R5
31,1,32,13. 8. 13:54,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093039/,46,Dujardyn Kurt,Breyne Jeannick,Škoda Fabia R5
32,1,33,13. 8. 13:56,/entryinfo/69179-renties-ypres-rally-belgium-2021/3090092/,48,Duez Marc,Castelein Jacques,Alpine A110 Rally RGT
33,1,34,13. 8. 13:57,/entryinfo/69179-renties-ypres-rally-belgium-2021/3092341/,49,Ragues Pierre,Pesenti Julien,Alpine A110 Rally RGT
34,1,35,13. 8. 13:58,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093225/,50,Baffoun Philippe,Quartini Charlyne,Alpine A110 Rally RGT
35,1,36,13. 8. 13:59,/entryinfo/69179-renties-ypres-rally-belgium-2021/3093226/,51,Bux Gino,Leyh André,Alpine A110 Rally RGT
36,1,37,13. 8. 14:00,/entryinfo/69179-renties-ypres-rally-belgium-2021/3092344/,52,Prinzie Stefaan,Vermeulen Sharon,Alpine A110 Rally RGT
