,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,4. 6. 05:40,/entryinfo/68112-rally-italia-sardegna-2021/3016206/,1,Ogier Sébastien,Ingrassia Julien,Toyota Yaris WRC
1,1,2,4. 6. 05:43,/entryinfo/68112-rally-italia-sardegna-2021/3016207/,33,Evans Elfyn,Martin Scott,Toyota Yaris WRC
2,1,3,4. 6. 05:46,/entryinfo/68112-rally-italia-sardegna-2021/3016209/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 Coupe WRC
3,1,4,4. 6. 05:49,/entryinfo/68112-rally-italia-sardegna-2021/3016211/,8,Tänak Ott,Järveoja Martin,Hyundai i20 Coupe WRC
4,1,5,4. 6. 05:52,/entryinfo/68112-rally-italia-sardegna-2021/3016210/,69,Rovanperä Kalle,Halttunen Jonne,Toyota Yaris WRC
5,1,6,4. 6. 05:55,/entryinfo/68112-rally-italia-sardegna-2021/3016208/,18,Katsuta Takamoto,Barritt Daniel,Toyota Yaris WRC
6,1,7,4. 6. 05:58,/entryinfo/68112-rally-italia-sardegna-2021/3016222/,6,Sordo Dani,Rozada Borja,Hyundai i20 Coupe WRC
7,1,8,4. 6. 06:01,/entryinfo/68112-rally-italia-sardegna-2021/3016212/,44,Greensmith Gus,Loudon Stuart,Ford Fiesta WRC
8,1,9,4. 6. 06:04,/entryinfo/68112-rally-italia-sardegna-2021/3017427/,3,Suninen Teemu,Markkula Mikko,Ford Fiesta WRC
9,1,10,4. 6. 06:07,/entryinfo/68112-rally-italia-sardegna-2021/3017684/,7,Loubet Pierre-Louis,Haut-Labourdette Florian,Hyundai i20 Coupe WRC
10,1,11,4. 6. 06:09,/entryinfo/68112-rally-italia-sardegna-2021/3017685/,20,Mikkelsen Andreas,Fløene Ola,Škoda Fabia Rally2 evo
11,1,12,4. 6. 06:11,/entryinfo/68112-rally-italia-sardegna-2021/3016214/,21,Bulacia Marco,Der Ohannesian Marcelo,Škoda Fabia Rally2 evo
