,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,24. 6. 07:00,/entryinfo/73362-safari-rally-kenya-2022/3373952/,69,Rovanperä Kalle,Halttunen Jonne,Toyota GR Yaris Rally1
1,1,2,24. 6. 07:04,/entryinfo/73362-safari-rally-kenya-2022/3373949/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 N Rally1
2,1,3,24. 6. 07:08,/entryinfo/73362-safari-rally-kenya-2022/3373950/,8,Tänak Ott,Järveoja Martin,Hyundai i20 N Rally1
3,1,4,24. 6. 07:12,/entryinfo/73362-safari-rally-kenya-2022/3373956/,42,Breen Craig,Nagle Paul,Ford Puma Rally1
4,1,5,24. 6. 07:16,/entryinfo/73362-safari-rally-kenya-2022/3373954/,18,Katsuta Takamoto,Johnston Aaron,Toyota GR Yaris Rally1
5,1,6,24. 6. 07:20,/entryinfo/73362-safari-rally-kenya-2022/3373955/,33,Evans Elfyn,Martin Scott,Toyota GR Yaris Rally1
6,1,7,24. 6. 07:24,/entryinfo/73362-safari-rally-kenya-2022/3373957/,19,Loeb Sébastien,Galmiche Isabelle,Ford Puma Rally1
7,1,8,24. 6. 07:28,/entryinfo/73362-safari-rally-kenya-2022/3373959/,44,Greensmith Gus,Andersson Jonas,Ford Puma Rally1
8,1,9,24. 6. 07:32,/entryinfo/73362-safari-rally-kenya-2022/3373953/,1,Ogier Sébastien,Veillas Benjamin,Toyota GR Yaris Rally1
9,1,10,24. 6. 07:36,/entryinfo/73362-safari-rally-kenya-2022/3373951/,2,Solberg Oliver,Edmondson Elliott,Hyundai i20 N Rally1
10,1,11,24. 6. 07:40,/entryinfo/73362-safari-rally-kenya-2022/3385115/,16,Fourmaux Adrien,Coria Alexandre,Ford Puma Rally1
11,1,12,24. 6. 07:44,/entryinfo/73362-safari-rally-kenya-2022/3385117/,9,Serderidis Jourdan,Miclotte Frédéric,Ford Puma Rally1
12,1,13,24. 6. 07:47,/entryinfo/73362-safari-rally-kenya-2022/3385138/,24,Gill Gaurav,Morales Gabriel,Škoda Fabia R5
13,1,14,24. 6. 07:50,/entryinfo/73362-safari-rally-kenya-2022/3385122/,22,Johnston Sean,Kihurani Alexander,Citroën C3 Rally2
14,1,15,24. 6. 07:53,/entryinfo/73362-safari-rally-kenya-2022/3383995/,20,Kajetanowicz Kajetan,Szczepaniak Maciej,Škoda Fabia Rally2 evo
15,1,16,24. 6. 07:56,/entryinfo/73362-safari-rally-kenya-2022/3385116/,21,Prokop Martin,Jůrka Zdeněk,Ford Fiesta Rally2
16,1,17,24. 6. 07:59,/entryinfo/73362-safari-rally-kenya-2022/3385139/,25,Patel Karan,Khan Tauseef,Ford Fiesta R5
17,1,18,24. 6. 08:02,/entryinfo/73362-safari-rally-kenya-2022/3385141/,26,Gomes Leroy,Gomes Urshlla,Ford Fiesta R5
18,1,19,24. 6. 08:05,/entryinfo/73362-safari-rally-kenya-2022/3385151/,37,Tundo Carl,Jessop Tim,Mitsubishi Lancer Evo X
19,1,20,24. 6. 08:08,/entryinfo/73362-safari-rally-kenya-2022/3385142/,27,Rai Amanraaj,Panesar Gurdeep,Škoda Fabia Rally2 evo
20,1,21,24. 6. 08:11,/entryinfo/73362-safari-rally-kenya-2022/3385149/,35,Domínguez Jr. Diego,Peñate Rogelio,Ford Fiesta Rally3
21,1,22,24. 6. 08:14,/entryinfo/73362-safari-rally-kenya-2022/3385145/,30,Wahome Jeremiah,Okundi Victor,Ford Fiesta Rally3
22,1,23,24. 6. 08:17,/entryinfo/73362-safari-rally-kenya-2022/3385146/,31,Anwar Hamza,Din Adnan,Ford Fiesta Rally3
23,1,24,24. 6. 08:20,/entryinfo/73362-safari-rally-kenya-2022/3385143/,28,Virani Aakif,Bhatti Azhar,Škoda Fabia R5
24,1,25,24. 6. 08:23,/entryinfo/73362-safari-rally-kenya-2022/3385147/,32,Kimathi McRae,Kioni Mwangi,Ford Fiesta Rally3
25,1,26,24. 6. 08:26,/entryinfo/73362-safari-rally-kenya-2022/3385150/,36,Davite Giancarlo,Vindevogel Sylvia,Mitsubishi Lancer Evo X
26,1,27,24. 6. 08:29,/entryinfo/73362-safari-rally-kenya-2022/3385148/,34,Wahome Maxine,Waigwa Murage,Ford Fiesta Rally3
27,1,28,24. 6. 08:32,/entryinfo/73362-safari-rally-kenya-2022/3385152/,38,Sachania Nikhil,Patel Deep,Mitsubishi Lancer Evo X
28,1,29,24. 6. 08:35,/entryinfo/73362-safari-rally-kenya-2022/3407696/,41,Rathod Minesh,Mactavish Jamie,Mitsubishi Lancer Evo X
29,1,30,24. 6. 08:38,/entryinfo/73362-safari-rally-kenya-2022/3385154/,40,Kavisi Evans,Aswani Absalom,Mitsubishi Lancer Evo X
30,1,31,24. 6. 08:41,/entryinfo/73362-safari-rally-kenya-2022/3385156/,43,Smith Rio,Ismail Riyaz,Ford Fiesta R2
31,1,32,24. 6. 09:11,/entryinfo/73362-safari-rally-kenya-2022/3407516/,102,Chana Jasmeet,Chana Ravinder,Mitsubishi Lancer Evo X
32,1,33,24. 6. 09:14,/entryinfo/73362-safari-rally-kenya-2022/3407519/,103,Mubiru Duncan,Nsubuga Musa,Subaru Impreza WRX STi 4 D
33,1,34,24. 6. 09:17,/entryinfo/73362-safari-rally-kenya-2022/3407520/,111,Amwari Issa,Njiru Job,Mitsubishi Lancer Evo X
34,1,35,24. 6. 09:20,/entryinfo/73362-safari-rally-kenya-2022/3407523/,112,Mwangi Stephen,Mwenda Dennis,Subaru Impreza STi N10
35,1,36,24. 6. 09:23,/entryinfo/73362-safari-rally-kenya-2022/3407524/,106,Patel Kush,Chaudry Mudasar,Mitsubishi Lancer Evo X
36,1,37,24. 6. 09:26,/entryinfo/73362-safari-rally-kenya-2022/3407526/,109,Muiruri Andrew,Njoroge Edward,Subaru Impreza STi N12
37,1,38,24. 6. 09:29,/entryinfo/73362-safari-rally-kenya-2022/3407527/,104,Miranda Daren,Shah Amman,Subaru Impreza STi
38,1,39,24. 6. 09:32,/entryinfo/73362-safari-rally-kenya-2022/3407529/,105,Verje Zameer,Shah Zahir,Subaru Impreza
39,1,40,24. 6. 09:35,/entryinfo/73362-safari-rally-kenya-2022/3407531/,107,Kariuki Josiah,Ngugi John,Mitsubishi Lancer Evo IX
40,2,1,25. 6. 06:25,/entryinfo/73362-safari-rally-kenya-2022/3373957/,19,Loeb Sébastien,Galmiche Isabelle,Ford Puma Rally1
41,2,2,25. 6. 06:28,/entryinfo/73362-safari-rally-kenya-2022/3385115/,16,Fourmaux Adrien,Coria Alexandre,Ford Puma Rally1
