,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,21. 1. 13:10,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2872591/,1,Ogier Sébastien,Ingrassia Julien,Toyota Yaris WRC
1,1,2,21. 1. 13:13,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2872592/,33,Evans Elfyn,Martin Scott,Toyota Yaris WRC
2,1,3,21. 1. 13:16,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2872593/,8,Tänak Ott,Järveoja Martin,Hyundai i20 Coupe WRC
3,1,4,21. 1. 13:19,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2872594/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 Coupe WRC
4,1,5,21. 1. 13:22,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2872595/,69,Rovanperä Kalle,Halttunen Jonne,Toyota Yaris WRC
5,1,6,21. 1. 13:25,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2902765/,3,Suninen Teemu,Markkula Mikko,Ford Fiesta WRC
6,1,7,21. 1. 13:28,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2872597/,6,Sordo Dani,del Barrio Carlos,Hyundai i20 Coupe WRC
7,1,8,21. 1. 13:31,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2884057/,44,Greensmith Gus,Edmondson Elliott,Ford Fiesta WRC
8,1,9,21. 1. 13:34,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2884069/,18,Katsuta Takamoto,Barritt Daniel,Toyota Yaris WRC
9,1,10,21. 1. 13:37,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2876161/,7,Loubet Pierre-Louis,Landais Vincent,Hyundai i20 Coupe WRC
10,1,11,21. 1. 13:38,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2875008/,20,Fourmaux Adrien,Jamoul Renaud,Ford Fiesta Rally2
11,1,12,21. 1. 13:39,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2874605/,21,Gryazin Nikolay,Aleksandrov Konstantin,Volkswagen Polo GTI R5
12,1,13,21. 1. 13:40,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2884081/,24,Camilli Eric,Buresi François-Xavier,Citroën C3 Rally2
13,1,14,21. 1. 13:41,/entryinfo/41079-rallye-automobile-monte-carlo-2021/2874997/,25,Mikkelsen Andreas,Fløene Ola,Škoda Fabia Rally2 evo
