,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,19. 11. 06:15,/entryinfo/72918-forum8-aci-rally-monza-2021/3157523/,1,Ogier Sébastien,Ingrassia Julien,Toyota Yaris WRC
1,1,2,19. 11. 06:18,/entryinfo/72918-forum8-aci-rally-monza-2021/3157525/,33,Evans Elfyn,Martin Scott,Toyota Yaris WRC
2,1,3,19. 11. 06:21,/entryinfo/72918-forum8-aci-rally-monza-2021/3157527/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 Coupe WRC
3,1,4,19. 11. 06:24,/entryinfo/72918-forum8-aci-rally-monza-2021/3157529/,69,Rovanperä Kalle,Halttunen Jonne,Toyota Yaris WRC
4,1,5,19. 11. 06:27,/entryinfo/72918-forum8-aci-rally-monza-2021/3157531/,18,Katsuta Takamoto,Johnston Aaron,Toyota Yaris WRC
5,1,6,19. 11. 06:30,/entryinfo/72918-forum8-aci-rally-monza-2021/3157530/,6,Sordo Dani,Carrera Cándido,Hyundai i20 Coupe WRC
6,1,7,19. 11. 06:33,/entryinfo/72918-forum8-aci-rally-monza-2021/3157526/,44,Greensmith Gus,Andersson Jonas,Ford Fiesta WRC
7,1,8,19. 11. 06:36,/entryinfo/72918-forum8-aci-rally-monza-2021/3157524/,16,Fourmaux Adrien,Coria Alexandre,Ford Fiesta WRC
8,1,9,19. 11. 06:39,/entryinfo/72918-forum8-aci-rally-monza-2021/3179501/,3,Suninen Teemu,Markkula Mikko,Hyundai i20 Coupe WRC
9,1,10,19. 11. 06:42,/entryinfo/72918-forum8-aci-rally-monza-2021/3172785/,2,Solberg Oliver,Edmondson Elliott,Hyundai i20 Coupe WRC
10,1,11,19. 11. 06:44,/entryinfo/72918-forum8-aci-rally-monza-2021/3189373/,20,Mikkelsen Andreas,Hall Phil,Škoda Fabia Rally2 evo
11,1,12,19. 11. 06:46,/entryinfo/72918-forum8-aci-rally-monza-2021/3189374/,21,Bulacia Marco,Der Ohannesian Marcelo,Škoda Fabia Rally2 evo
12,1,13,19. 11. 06:48,/entryinfo/72918-forum8-aci-rally-monza-2021/3189375/,22,Huttunen Jari,Lukka Mikko,Ford Fiesta Rally2
13,1,14,19. 11. 06:50,/entryinfo/72918-forum8-aci-rally-monza-2021/3189376/,23,Gryazin Nikolay,Aleksandrov Konstantin,Škoda Fabia Rally2 evo
14,1,15,19. 11. 06:52,/entryinfo/72918-forum8-aci-rally-monza-2021/3189378/,24,Linnamäe Georg,Morgan James,Volkswagen Polo GTI R5
15,1,16,19. 11. 06:54,/entryinfo/72918-forum8-aci-rally-monza-2021/3189379/,25,Brazzoli Enrico,Fenoli Manuel,Škoda Fabia Rally2 evo
16,1,17,19. 11. 06:57,/entryinfo/72918-forum8-aci-rally-monza-2021/3189380/,26,Kajetanowicz Kajetan,Szczepaniak Maciej,Škoda Fabia Rally2 evo
17,1,18,19. 11. 06:58,/entryinfo/72918-forum8-aci-rally-monza-2021/3189382/,27,Rossel Yohan,Renucci Jacques-Julien,Citroën C3 Rally2
