,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,9. 2. 18:40,/entryinfo/79247-rally-sweden-2023/3608285/,69,Rovanperä Kalle,Halttunen Jonne,Toyota GR Yaris Rally1
1,1,2,9. 2. 18:43,/entryinfo/79247-rally-sweden-2023/3608291/,11,Neuville Thierry,Wydaeghe Martijn,Hyundai i20 N Rally1
2,1,3,9. 2. 18:46,/entryinfo/79247-rally-sweden-2023/3608292/,33,Evans Elfyn,Martin Scott,Toyota GR Yaris Rally1
3,1,4,9. 2. 18:49,/entryinfo/79247-rally-sweden-2023/3608287/,8,Tänak Ott,Järveoja Martin,Ford Puma Rally1
4,1,5,9. 2. 18:52,/entryinfo/79247-rally-sweden-2023/3608296/,18,Katsuta Takamoto,Johnston Aaron,Toyota GR Yaris Rally1
5,1,6,9. 2. 18:55,/entryinfo/79247-rally-sweden-2023/3608289/,4,Lappi Esapekka,Ferm Janne,Hyundai i20 N Rally1
6,1,7,9. 2. 18:58,/entryinfo/79247-rally-sweden-2023/3608297/,7,Loubet Pierre-Louis,Gilsoul Nicolas,Ford Puma Rally1
7,1,8,9. 2. 19:01,/entryinfo/79247-rally-sweden-2023/3608290/,42,Breen Craig,Fulton James,Hyundai i20 N Rally1
8,1,9,9. 2. 19:04,/entryinfo/79247-rally-sweden-2023/3608994/,37,Bertelli Lorenzo,Scattolin Simone,Toyota GR Yaris Rally1
9,1,10,9. 2. 19:06,/entryinfo/79247-rally-sweden-2023/3608321/,20,Solberg Oliver,Edmondson Elliott,Škoda Fabia RS Rally2
10,1,11,9. 2. 19:08,/entryinfo/79247-rally-sweden-2023/3615296/,21,Veiby Ole Christian,Eriksen Torstein,Volkswagen Polo GTI R5
11,1,12,9. 2. 19:10,/entryinfo/79247-rally-sweden-2023/3608322/,22,Lindholm Emil,Hämäläinen Reeta,Škoda Fabia RS Rally2
12,1,13,9. 2. 19:12,/entryinfo/79247-rally-sweden-2023/3615079/,23,Suninen Teemu,Markkula Mikko,Hyundai i20 N Rally2
13,1,14,9. 2. 19:14,/entryinfo/79247-rally-sweden-2023/3615298/,24,Huttunen Jari,Linnaketo Antti,Škoda Fabia R5
14,1,15,9. 2. 19:16,/entryinfo/79247-rally-sweden-2023/3615300/,25,Linnamäe Georg,Morgan James,Hyundai i20 N Rally2
15,1,16,9. 2. 19:18,/entryinfo/79247-rally-sweden-2023/3615301/,26,Kaur Egon,Viilo Jakko,Škoda Fabia Rally2 evo
16,1,17,9. 2. 19:20,/entryinfo/79247-rally-sweden-2023/3608324/,27,Gryazin Nikolay,Aleksandrov Konstantin,Škoda Fabia RS Rally2
17,1,18,9. 2. 19:22,/entryinfo/79247-rally-sweden-2023/3608323/,28,Pajari Sami,Mälkönen Enni,Škoda Fabia RS Rally2
18,1,19,9. 2. 19:24,/entryinfo/79247-rally-sweden-2023/3608953/,29,Virves Robert,Magalhães Hugo,Ford Fiesta Rally2
19,1,20,9. 2. 19:26,/entryinfo/79247-rally-sweden-2023/3615304/,30,Joona Lauri,Shemeikka Tuukka,Škoda Fabia Rally2 evo
20,1,21,9. 2. 19:28,/entryinfo/79247-rally-sweden-2023/3608314/,31,Bulacia Marco,Vallejo Diego,Škoda Fabia RS Rally2
21,1,22,9. 2. 19:30,/entryinfo/79247-rally-sweden-2023/3615306/,32,Bulacia Bruno,Coronado Jiménez Axel,Škoda Fabia Rally2 evo
22,1,23,9. 2. 19:32,/entryinfo/79247-rally-sweden-2023/3615083/,34,Zaldivar Fabrizio,Der Ohannesian Marcelo,Hyundai i20 N Rally2
23,1,24,9. 2. 19:34,/entryinfo/79247-rally-sweden-2023/3615311/,35,Al-Rashed Rakan,Moscatt Dale,Škoda Fabia RS Rally2
24,1,25,9. 2. 19:36,/entryinfo/79247-rally-sweden-2023/3615313/,36,Sołowow Michał,Baran Maciej,Škoda Fabia RS Rally2
25,1,26,9. 2. 19:38,/entryinfo/79247-rally-sweden-2023/3612812/,38,Miele Mauro,Beltrame Luca,Škoda Fabia Rally2 evo
26,1,27,9. 2. 19:40,/entryinfo/79247-rally-sweden-2023/3615343/,46,Zaldivar Miguel Sr.,Díaz José Luis,Hyundai i20 N Rally2
27,1,28,9. 2. 19:42,/entryinfo/79247-rally-sweden-2023/3615075/,48,Villanueva Alexander,Murado González José,Škoda Fabia Rally2 evo
28,1,29,9. 2. 19:44,/entryinfo/79247-rally-sweden-2023/3615327/,40,Alonso Villarón Daniel,"""Jandrín""",Citroën C3 Rally2
29,1,30,9. 2. 19:46,/entryinfo/79247-rally-sweden-2023/3615331/,41,Jonasson Jörgen,Jonasson Nicklas,Škoda Fabia Rally2 evo
30,1,31,9. 2. 19:48,/entryinfo/79247-rally-sweden-2023/3615339/,45,Roman Joakim,Lidebjer-Granberg Ida,Škoda Fabia R5
31,1,32,9. 2. 19:50,/entryinfo/79247-rally-sweden-2023/3615351/,47,Díaz-Aboitiz Miguel,del Barrio Rodolfo,Škoda Fabia Rally2 evo
32,1,33,9. 2. 19:52,/entryinfo/79247-rally-sweden-2023/3615336/,44,Cobbe Luciano,Mometti Roberto,Škoda Fabia Rally2 evo
