,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,4. 10. 06:10,/entryinfo/54471-wales-rally-gb-2019/2387737/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
1,1,2,4. 10. 06:12,/entryinfo/54471-wales-rally-gb-2019/2387746/,1,Ogier Sébastien,Ingrassia Julien,Citroën C3 WRC
2,1,3,4. 10. 06:14,/entryinfo/54471-wales-rally-gb-2019/2386034/,11,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
3,1,4,4. 10. 06:16,/entryinfo/54471-wales-rally-gb-2019/2386035/,89,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
4,1,5,4. 10. 06:18,/entryinfo/54471-wales-rally-gb-2019/2387731/,5,Meeke Kris,Marshall Sebastian,Toyota Yaris WRC
5,1,6,4. 10. 06:20,/entryinfo/54471-wales-rally-gb-2019/2387733/,10,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
6,1,7,4. 10. 06:22,/entryinfo/54471-wales-rally-gb-2019/2387754/,3,Suninen Teemu,Lehtinen Jarmo,Ford Fiesta WRC
7,1,8,4. 10. 06:24,/entryinfo/54471-wales-rally-gb-2019/2387751/,4,Lappi Esapekka,Ferm Janne,Citroën C3 WRC
8,1,9,4. 10. 06:26,/entryinfo/54471-wales-rally-gb-2019/2387729/,33,Evans Elfyn,Martin Scott,Ford Fiesta WRC
9,1,10,4. 10. 06:28,/entryinfo/54471-wales-rally-gb-2019/2389954/,7,Tidemand Pontus,Fløene Ola,Ford Fiesta WRC
10,1,11,4. 10. 06:30,/entryinfo/54471-wales-rally-gb-2019/2386036/,42,Breen Craig,Nagle Paul,Hyundai i20 Coupe WRC
11,1,12,4. 10. 06:32,/entryinfo/54471-wales-rally-gb-2019/2394636/,21,Rovanperä Kalle,Halttunen Jonne,Škoda Fabia Rally2 evo
12,1,13,4. 10. 06:34,/entryinfo/54471-wales-rally-gb-2019/2394648/,23,Greensmith Gus,Edmondson Elliott,Ford Fiesta Rally2
13,1,14,4. 10. 06:36,/entryinfo/54471-wales-rally-gb-2019/2394641/,22,Østberg Mads,Eriksen Torstein,Citroën C3 R5
14,1,15,4. 10. 06:38,/entryinfo/54471-wales-rally-gb-2019/2394640/,24,Kopecký Jan,Hloušek Jan,Škoda Fabia Rally2 evo
15,1,16,4. 10. 06:40,/entryinfo/54471-wales-rally-gb-2019/2389708/,25,Paddon Hayden,Kennard John,Ford Fiesta Rally2
16,1,17,4. 10. 06:41,/entryinfo/54471-wales-rally-gb-2019/2394672/,45,Kajetanowicz Kajetan,Szczepaniak Maciej,Volkswagen Polo GTI R5
17,1,18,4. 10. 06:42,/entryinfo/54471-wales-rally-gb-2019/2394655/,41,Guerra jr. Benito,Cué Daniel,Škoda Fabia Rally2 evo
18,1,19,4. 10. 06:43,/entryinfo/54471-wales-rally-gb-2019/2394658/,43,Loubet Pierre-Louis,Landais Vincent,Škoda Fabia Rally2 evo
19,1,20,4. 10. 06:44,/entryinfo/54471-wales-rally-gb-2019/2394670/,44,Veiby Ole Christian,Andersson Jonas,Volkswagen Polo GTI R5
20,1,21,4. 10. 06:45,/entryinfo/54471-wales-rally-gb-2019/2394686/,49,Bulacia Marco,Cretu Fabian,Škoda Fabia R5
21,1,22,4. 10. 06:46,/entryinfo/54471-wales-rally-gb-2019/2389741/,47,Andolfi Fabio,Inglesi Emanuele,Škoda Fabia R5
22,1,23,4. 10. 06:47,/entryinfo/54471-wales-rally-gb-2019/2394692/,50,Nobre Paulo,Morales Gabriel,Škoda Fabia R5
23,1,24,4. 10. 06:49,/entryinfo/54471-wales-rally-gb-2019/2394675/,46,Heller Alberto,Díaz José Luis,Volkswagen Polo GTI R5
24,1,25,4. 10. 06:50,/entryinfo/54471-wales-rally-gb-2019/2394490/,51,Yates Rhys,Morgan James,Hyundai i20 R5
25,1,26,4. 10. 06:51,/entryinfo/54471-wales-rally-gb-2019/2389740/,53,Fourmaux Adrien,Jamoul Renaud,Ford Fiesta R5
26,1,27,4. 10. 06:52,/entryinfo/54471-wales-rally-gb-2019/2394702/,54,Solberg Oliver,Johnston Aaron,Volkswagen Polo GTI R5
27,1,28,4. 10. 06:53,/entryinfo/54471-wales-rally-gb-2019/2394706/,55,Solberg Petter,Mills Phil,Volkswagen Polo GTI R5
28,1,29,4. 10. 06:54,/entryinfo/54471-wales-rally-gb-2019/2394710/,56,de Mevius Guillaume,Wydaeghe Martijn,Citroën C3 R5
29,1,30,4. 10. 06:55,/entryinfo/54471-wales-rally-gb-2019/2394726/,71,Kristensson Tom,Appelskog Henrik,Ford Fiesta R2T19
30,1,31,4. 10. 06:56,/entryinfo/54471-wales-rally-gb-2019/2394738/,72,Solans Jan,Barreiro Mauro,Ford Fiesta R2T19
31,1,32,4. 10. 06:57,/entryinfo/54471-wales-rally-gb-2019/2394743/,73,Rådström Dennis,Johansson Johan,Ford Fiesta R2T19
32,1,33,4. 10. 06:58,/entryinfo/54471-wales-rally-gb-2019/2394753/,74,Poom Roland,Järveoja Ken,Ford Fiesta R2T19
33,1,34,4. 10. 06:59,/entryinfo/54471-wales-rally-gb-2019/2394756/,75,Williams Tom,Hall Phil,Ford Fiesta R2T19
34,1,35,4. 10. 07:00,/entryinfo/54471-wales-rally-gb-2019/2394760/,76,Oldrati Enrico,De Guio Elia,Ford Fiesta R2T19
35,1,36,4. 10. 07:01,/entryinfo/54471-wales-rally-gb-2019/2394764/,77,Johnston Sean,Kihurani Alexander,Ford Fiesta R2T19
36,1,37,4. 10. 07:02,/entryinfo/54471-wales-rally-gb-2019/2394767/,78,Zaldivar Fabrizio,Mussano Fernando,Ford Fiesta R2T19
37,1,38,4. 10. 07:03,/entryinfo/54471-wales-rally-gb-2019/2394776/,80,Booth Ryan,Gelsomino Rhianon,Ford Fiesta R2T19
38,1,39,4. 10. 07:04,/entryinfo/54471-wales-rally-gb-2019/2394778/,81,Erickson-Chang Keanna,Brady Martin,Ford Fiesta R2T19
39,1,40,4. 10. 07:07,/entryinfo/54471-wales-rally-gb-2019/2394668/,95,McErlean Josh,Williams Keaton,Hyundai i20 R5
40,1,41,4. 10. 07:09,/entryinfo/54471-wales-rally-gb-2019/2394651/,91,Gryazin Nikolay,Fedorov Yaroslav,Škoda Fabia Rally2 evo
41,1,42,4. 10. 07:10,/entryinfo/54471-wales-rally-gb-2019/2387742/,92,Katsuta Takamoto,Barritt Daniel,Ford Fiesta Rally2
42,1,43,4. 10. 07:11,/entryinfo/54471-wales-rally-gb-2019/2394652/,93,Edwards Matt,Glennerster Mark,Hyundai i20 R5
43,1,44,4. 10. 07:12,/entryinfo/54471-wales-rally-gb-2019/2394662/,94,Cave Tom,Furniss Dale,Hyundai i20 R5
44,1,45,4. 10. 07:13,/entryinfo/54471-wales-rally-gb-2019/2387121/,96,Déjean Patrick,Currat Lionel,Ford Fiesta R5
45,1,46,4. 10. 07:14,/entryinfo/54471-wales-rally-gb-2019/2394723/,97,Boland Eamonn,"""MJ""",Ford Fiesta R5
46,1,47,4. 10. 07:15,/entryinfo/54471-wales-rally-gb-2019/2394703/,100,Bell Ruairi,Garrod Darren,Ford Fiesta R2T19
47,1,48,4. 10. 07:16,/entryinfo/54471-wales-rally-gb-2019/2394740/,101,Casado Philippe,Bronner Kévin,Peugeot 208 R2
48,1,49,4. 10. 07:17,/entryinfo/54471-wales-rally-gb-2019/2394699/,102,Cornwell Josh,Roberts Dai,Peugeot 208 R2
49,1,50,4. 10. 07:18,/entryinfo/54471-wales-rally-gb-2019/2394747/,103,Domínguez Jr. Diego,Peñate Rogelio,Ford Fiesta R2T
50,1,51,4. 10. 07:19,/entryinfo/54471-wales-rally-gb-2019/2394688/,104,Lewis Edward,Adams Dom,Ford Fiesta R2T19
51,1,52,4. 10. 07:20,/entryinfo/54471-wales-rally-gb-2019/2394683/,105,Cook Louise,Davis Stefan,Ford Fiesta R2
52,2,1,5. 10. 05:40,/entryinfo/54471-wales-rally-gb-2019/2387751/,4,Lappi Esapekka,Ferm Janne,Citroën C3 WRC
53,2,2,5. 10. 05:42,/entryinfo/54471-wales-rally-gb-2019/2389954/,7,Tidemand Pontus,Fløene Ola,Ford Fiesta WRC
