,leg,start_number,start_time,url,entry_number,driver,codriver,car
37,1,38,5. 10. 07:37,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970406/,91,Franceschi Jean-Baptiste,Courbon Romain,Ford Fiesta R2T
38,1,39,5. 10. 07:38,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970407/,92,Røkland Steve,Roberts Dai,Peugeot 208 R2
39,1,40,5. 10. 07:39,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970409/,93,Williams James,Woodburn Tom,Vauxhall Adam R2
40,1,41,5. 10. 07:40,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970410/,94,Creighton William,Regan Liam,Peugeot 208 R2
41,1,42,5. 10. 07:41,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970411/,95,Jardine Tony,Cary Tom,Mitsubishi Lancer Evo IX
42,1,43,5. 10. 07:42,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970403/,88,Kakad Sacha,Aldridge James,Peugeot 208 R2
43,1,44,5. 10. 07:43,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970413/,96,Horgan Kevin,Crozier Richard,Škoda Fabia R2
44,1,45,5. 10. 07:44,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970414/,97,Morrison John,Carstairs Peter,Mitsubishi Lancer Evo IX
45,1,46,5. 10. 07:45,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970416/,99,Partridge Scott,Wilding Michael,Subaru Impreza STi N9
46,1,47,5. 10. 07:46,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970418/,100,Reynolds Jordan,Davies Peredur Wyn,Ford Fiesta R2
47,1,48,5. 10. 07:47,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970419/,101,Retson Finlay,Hynd Tom,Ford Fiesta R2
48,1,49,5. 10. 07:48,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970420/,102,Wilkinson Spencer,Thomas Glyn,Subaru Impreza STi N15
49,1,50,5. 10. 07:49,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970422/,104,Waterman Alex,Thomas Harry,Ford Fiesta R2T
50,1,51,5. 10. 07:50,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970423/,105,Lang Bart,Young Sinclair,Ford Fiesta R2
51,1,52,5. 10. 07:51,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970424/,106,Hijazi Saleh,Landen Steve,MG ZR 160
52,1,53,5. 10. 07:52,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970425/,107,Tejpar Nabila,Freeman Max,Peugeot 208 R2
53,1,54,5. 10. 07:53,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970426/,108,Mulholland Johnnie,Case Jeff,Ford Fiesta R2
54,1,55,5. 10. 07:54,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970428/,109,Southall Steve,Bestwick Richard,Ford Escort MK2
55,1,56,5. 10. 07:55,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970430/,110,Evans Iwan,Williams Sion,Subaru Impreza
56,1,57,5. 10. 07:56,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970431/,111,Andrew Neil,Adams Dom,Subaru Impreza STi N12
57,2,1,6. 10. 05:30,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970352/,4,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
58,2,2,6. 10. 05:32,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970359/,10,Østberg Mads,Eriksen Torstein,Citroën C3 WRC
59,2,3,6. 10. 05:34,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970354/,6,Paddon Hayden,Marshall Sebastian,Hyundai i20 Coupe WRC
60,2,4,6. 10. 05:36,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970360/,11,Breen Craig,Martin Scott,Citroën C3 WRC
61,2,5,6. 10. 05:38,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970348/,1,Ogier Sébastien,Ingrassia Julien,Ford Fiesta WRC
62,2,6,6. 10. 05:40,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970357/,9,Lappi Esapekka,Ferm Janne,Toyota Yaris WRC
63,2,7,6. 10. 05:42,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970355/,7,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
64,2,8,6. 10. 05:44,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970353/,5,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
65,2,9,6. 10. 05:46,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970356/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
66,2,10,6. 10. 05:48,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970351/,3,Suninen Teemu,Markkula Mikko,Ford Fiesta WRC
67,2,11,6. 10. 05:50,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970349/,2,Evans Elfyn,Barritt Daniel,Ford Fiesta WRC
68,2,12,6. 10. 05:51,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970371/,36,Rovanperä Kalle,Halttunen Jonne,Škoda Fabia R5
69,2,13,6. 10. 05:52,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970361/,31,Tidemand Pontus,Andersson Jonas,Škoda Fabia R5
70,2,14,6. 10. 05:53,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970363/,32,Greensmith Gus,Gelsomino Alessandro,Ford Fiesta R5
71,2,15,6. 10. 05:54,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970398/,84,Cave Tom,Morgan James,Hyundai i20 R5
72,2,16,6. 10. 05:55,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970395/,82,Bogie David,Rowan John,Škoda Fabia R5
73,2,17,6. 10. 05:56,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970377/,40,Lefebvre Stéphane,Moreau Gabin,Citroën C3 R5
74,2,18,6. 10. 05:57,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970372/,37,Huttunen Jari,Linnaketo Antti,Hyundai i20 R5
75,2,19,6. 10. 05:58,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970384/,43,Camilli Eric,Veillas Benjamin,Ford Fiesta R5
76,2,20,6. 10. 05:59,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970374/,38,Loubet Pierre-Louis,Landais Vincent,Hyundai i20 R5
77,2,21,6. 10. 06:00,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970366/,33,Pieniążek Łukasz,Mazur Przemysław,Škoda Fabia R5
78,2,22,6. 10. 06:01,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970369/,35,Veiby Ole Christian,Skjærmoen Stig Rune,Citroën C3 R5
79,2,23,6. 10. 06:02,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970396/,83,Yates Rhys,Edmondson Elliott,Škoda Fabia R5
80,2,24,6. 10. 06:03,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970379/,41,Bulacia Marco,Cretu Fabian,Škoda Fabia R5
81,2,25,6. 10. 06:04,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970382/,42,Tempestini Simone,Itu Sergiu,Citroën C3 R5
82,2,26,6. 10. 06:05,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970385/,44,Ingram Chris,Whittock Ross,Škoda Fabia R5
83,2,27,6. 10. 06:06,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970375/,39,Solans Nil,Martí Marc,Ford Fiesta R5
84,2,28,6. 10. 06:07,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970400/,85,Gill Gaurav,Macneall Glenn,Ford Fiesta R5
85,2,29,6. 10. 06:08,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970367/,34,Andolfi Fabio,Inglesi Emanuele,Škoda Fabia R5
86,2,30,6. 10. 06:09,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970393/,81,Edwards Matt,Garrod Darren,Ford Fiesta R5
87,2,31,6. 10. 06:10,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970401/,86,Laffey Alex,Walsh Patrick,Ford Fiesta R5
88,2,32,6. 10. 06:11,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970404/,89,Nobre Paulo,Morales Gabriel,Škoda Fabia R5
89,2,33,6. 10. 06:12,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970402/,87,Boland Eamonn,"""MJ""",Ford Fiesta R5
90,2,34,6. 10. 06:13,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970391/,64,Williams Tom,Hall Phil,Ford Fiesta R2T
91,2,35,6. 10. 06:14,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970409/,93,Williams James,Woodburn Tom,Vauxhall Adam R2
92,2,36,6. 10. 06:15,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970407/,92,Røkland Steve,Roberts Dai,Peugeot 208 R2
93,2,37,6. 10. 06:16,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970389/,62,Brazzoli Enrico,Beltrame Luca,Peugeot 208 R2
94,2,38,6. 10. 06:17,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970403/,88,Kakad Sacha,Aldridge James,Peugeot 208 R2
95,2,39,6. 10. 06:18,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970419/,101,Retson Finlay,Hynd Tom,Ford Fiesta R2
96,2,40,6. 10. 06:19,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970418/,100,Reynolds Jordan,Davies Peredur Wyn,Ford Fiesta R2
97,2,41,6. 10. 06:20,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970411/,95,Jardine Tony,Cary Tom,Mitsubishi Lancer Evo IX
98,2,42,6. 10. 06:21,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970406/,91,Franceschi Jean-Baptiste,Courbon Romain,Ford Fiesta R2T
99,2,43,6. 10. 06:22,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970387/,61,Lario Taisko,Hämäläinen Tatu,Peugeot 208 R2
100,2,44,6. 10. 06:23,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970423/,105,Lang Bart,Young Sinclair,Ford Fiesta R2
101,2,45,6. 10. 06:24,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970390/,63,Cook Louise,Davis Stefan,Ford Fiesta R2T
102,2,46,6. 10. 06:25,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970416/,99,Partridge Scott,Wilding Michael,Subaru Impreza STi N9
103,2,47,6. 10. 06:26,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970414/,97,Morrison John,Carstairs Peter,Mitsubishi Lancer Evo IX
104,2,48,6. 10. 06:27,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970426/,108,Mulholland Johnnie,Case Jeff,Ford Fiesta R2
105,2,49,6. 10. 06:28,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970422/,104,Waterman Alex,Thomas Harry,Ford Fiesta R2T
106,2,50,6. 10. 06:29,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970420/,102,Wilkinson Spencer,Thomas Glyn,Subaru Impreza STi N15
107,2,51,6. 10. 06:30,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970425/,107,Tejpar Nabila,Freeman Max,Peugeot 208 R2
108,2,52,6. 10. 06:31,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970428/,109,Southall Steve,Bestwick Richard,Ford Escort MK2
109,2,53,6. 10. 06:32,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970424/,106,Hijazi Saleh,Landen Steve,MG ZR 160
110,2,54,6. 10. 06:33,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970431/,111,Andrew Neil,Adams Dom,Subaru Impreza STi N12
111,2,55,6. 10. 06:34,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970413/,96,Horgan Kevin,Crozier Richard,Škoda Fabia R2
112,3,1,7. 10. 05:25,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970353/,5,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
113,3,2,7. 10. 05:27,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970354/,6,Paddon Hayden,Marshall Sebastian,Hyundai i20 Coupe WRC
114,3,3,7. 10. 05:29,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970352/,4,Mikkelsen Andreas,Jæger Anders,Hyundai i20 Coupe WRC
115,3,4,7. 10. 05:31,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970359/,10,Østberg Mads,Eriksen Torstein,Citroën C3 WRC
116,3,5,7. 10. 05:33,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970360/,11,Breen Craig,Martin Scott,Citroën C3 WRC
117,3,6,7. 10. 05:35,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970357/,9,Lappi Esapekka,Ferm Janne,Toyota Yaris WRC
118,3,7,7. 10. 05:37,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970355/,7,Latvala Jari-Matti,Anttila Miikka,Toyota Yaris WRC
119,3,8,7. 10. 05:39,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970348/,1,Ogier Sébastien,Ingrassia Julien,Ford Fiesta WRC
120,3,9,7. 10. 05:41,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970356/,8,Tänak Ott,Järveoja Martin,Toyota Yaris WRC
121,3,10,7. 10. 05:43,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970349/,2,Evans Elfyn,Barritt Daniel,Ford Fiesta WRC
122,3,11,7. 10. 05:45,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970371/,36,Rovanperä Kalle,Halttunen Jonne,Škoda Fabia R5
123,3,12,7. 10. 05:47,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970361/,31,Tidemand Pontus,Andersson Jonas,Škoda Fabia R5
124,3,13,7. 10. 05:49,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970363/,32,Greensmith Gus,Gelsomino Alessandro,Ford Fiesta R5
125,3,14,7. 10. 05:51,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970372/,37,Huttunen Jari,Linnaketo Antti,Hyundai i20 R5
126,3,15,7. 10. 05:53,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970395/,82,Bogie David,Rowan John,Škoda Fabia R5
127,3,16,7. 10. 05:55,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970377/,40,Lefebvre Stéphane,Moreau Gabin,Citroën C3 R5
128,3,17,7. 10. 05:57,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970374/,38,Loubet Pierre-Louis,Landais Vincent,Hyundai i20 R5
129,3,18,7. 10. 05:59,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970366/,33,Pieniążek Łukasz,Mazur Przemysław,Škoda Fabia R5
130,3,19,7. 10. 06:01,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970382/,42,Tempestini Simone,Itu Sergiu,Citroën C3 R5
131,3,20,7. 10. 06:03,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970367/,34,Andolfi Fabio,Inglesi Emanuele,Škoda Fabia R5
132,3,21,7. 10. 06:05,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970393/,81,Edwards Matt,Garrod Darren,Ford Fiesta R5
133,3,22,7. 10. 06:07,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970398/,84,Cave Tom,Morgan James,Hyundai i20 R5
134,3,23,7. 10. 06:09,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970385/,44,Ingram Chris,Whittock Ross,Škoda Fabia R5
135,3,24,7. 10. 06:11,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970384/,43,Camilli Eric,Veillas Benjamin,Ford Fiesta R5
136,3,25,7. 10. 06:13,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970369/,35,Veiby Ole Christian,Skjærmoen Stig Rune,Citroën C3 R5
137,3,26,7. 10. 06:15,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970379/,41,Bulacia Marco,Cretu Fabian,Škoda Fabia R5
138,3,27,7. 10. 06:17,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970401/,86,Laffey Alex,Walsh Patrick,Ford Fiesta R5
139,3,28,7. 10. 06:19,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970400/,85,Gill Gaurav,Macneall Glenn,Ford Fiesta R5
140,3,29,7. 10. 06:21,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970404/,89,Nobre Paulo,Morales Gabriel,Škoda Fabia R5
141,3,30,7. 10. 06:23,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970402/,87,Boland Eamonn,"""MJ""",Ford Fiesta R5
142,3,31,7. 10. 06:25,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970375/,39,Solans Nil,Martí Marc,Ford Fiesta R5
143,3,32,7. 10. 06:27,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970406/,91,Franceschi Jean-Baptiste,Courbon Romain,Ford Fiesta R2T
144,3,33,7. 10. 06:29,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970407/,92,Røkland Steve,Roberts Dai,Peugeot 208 R2
145,3,34,7. 10. 06:31,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970391/,64,Williams Tom,Hall Phil,Ford Fiesta R2T
146,3,35,7. 10. 06:33,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970389/,62,Brazzoli Enrico,Beltrame Luca,Peugeot 208 R2
147,3,36,7. 10. 06:35,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970409/,93,Williams James,Woodburn Tom,Vauxhall Adam R2
148,3,37,7. 10. 06:37,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970387/,61,Lario Taisko,Hämäläinen Tatu,Peugeot 208 R2
149,3,38,7. 10. 06:39,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970411/,95,Jardine Tony,Cary Tom,Mitsubishi Lancer Evo IX
150,3,39,7. 10. 06:41,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970414/,97,Morrison John,Carstairs Peter,Mitsubishi Lancer Evo IX
151,3,40,7. 10. 06:43,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970420/,102,Wilkinson Spencer,Thomas Glyn,Subaru Impreza STi N15
152,3,41,7. 10. 06:45,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970422/,104,Waterman Alex,Thomas Harry,Ford Fiesta R2T
153,3,42,7. 10. 06:47,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970390/,63,Cook Louise,Davis Stefan,Ford Fiesta R2T
154,3,43,7. 10. 06:49,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970419/,101,Retson Finlay,Hynd Tom,Ford Fiesta R2
155,3,44,7. 10. 06:51,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970418/,100,Reynolds Jordan,Davies Peredur Wyn,Ford Fiesta R2
156,3,45,7. 10. 06:53,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970424/,106,Hijazi Saleh,Landen Steve,MG ZR 160
157,3,46,7. 10. 06:55,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970426/,108,Mulholland Johnnie,Case Jeff,Ford Fiesta R2
158,3,47,7. 10. 06:57,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970425/,107,Tejpar Nabila,Freeman Max,Peugeot 208 R2
159,3,48,7. 10. 06:59,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970428/,109,Southall Steve,Bestwick Richard,Ford Escort MK2
160,3,49,7. 10. 07:01,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970413/,96,Horgan Kevin,Crozier Richard,Škoda Fabia R2
161,3,50,7. 10. 07:03,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970431/,111,Andrew Neil,Adams Dom,Subaru Impreza STi N12
162,3,51,7. 10. 07:05,/entryinfo/43469-dayinsure-wales-rally-gb-2018/1970423/,105,Lang Bart,Young Sinclair,Ford Fiesta R2
