,leg,start_number,start_time,url,entry_number,driver,codriver,car
0,1,1,5. 9. 06:33,/entryinfo/61497-rally-estonia-2020/2751394/,17,Ogier Sébastien,Ingrassia Julien,Toyota Yaris WRC
1,1,2,5. 9. 06:35,/entryinfo/61497-rally-estonia-2020/2751397/,33,Evans Elfyn,Martin Scott,Toyota Yaris WRC
2,1,3,5. 9. 06:37,/entryinfo/61497-rally-estonia-2020/2751919/,11,Neuville Thierry,Gilsoul Nicolas,Hyundai i20 Coupe WRC
3,1,4,5. 9. 06:39,/entryinfo/61497-rally-estonia-2020/2751400/,69,Rovanperä Kalle,Halttunen Jonne,Toyota Yaris WRC
4,1,5,5. 9. 06:41,/entryinfo/61497-rally-estonia-2020/2751920/,8,Tänak Ott,Järveoja Martin,Hyundai i20 Coupe WRC
5,1,6,5. 9. 06:43,/entryinfo/61497-rally-estonia-2020/2751414/,3,Suninen Teemu,Lehtinen Jarmo,Ford Fiesta WRC
6,1,7,5. 9. 06:45,/entryinfo/61497-rally-estonia-2020/2751409/,4,Lappi Esapekka,Ferm Janne,Ford Fiesta WRC
7,1,8,5. 9. 06:47,/entryinfo/61497-rally-estonia-2020/2751405/,18,Katsuta Takamoto,Barritt Daniel,Toyota Yaris WRC
8,1,9,5. 9. 06:49,/entryinfo/61497-rally-estonia-2020/2751921/,42,Breen Craig,Nagle Paul,Hyundai i20 Coupe WRC
9,1,10,5. 9. 06:51,/entryinfo/61497-rally-estonia-2020/2771035/,44,Greensmith Gus,Edmondson Elliott,Ford Fiesta WRC
10,1,11,5. 9. 06:53,/entryinfo/61497-rally-estonia-2020/2771038/,7,Loubet Pierre-Louis,Landais Vincent,Hyundai i20 Coupe WRC
11,1,12,5. 9. 06:55,/entryinfo/61497-rally-estonia-2020/2771050/,21,Østberg Mads,Eriksen Torstein,Citroën C3 R5
12,1,13,5. 9. 06:57,/entryinfo/61497-rally-estonia-2020/2771054/,22,Gryazin Nikolay,Aleksandrov Konstantin,Hyundai i20 R5
13,1,14,5. 9. 06:59,/entryinfo/61497-rally-estonia-2020/2771057/,23,Tidemand Pontus,Barth Patrik,Škoda Fabia Rally2 evo
14,1,15,5. 9. 07:01,/entryinfo/61497-rally-estonia-2020/2771059/,24,Veiby Ole Christian,Andersson Jonas,Hyundai i20 R5
15,1,16,5. 9. 07:03,/entryinfo/61497-rally-estonia-2020/2771045/,25,Fourmaux Adrien,Jamoul Renaud,Ford Fiesta Rally2
16,1,17,5. 9. 07:05,/entryinfo/61497-rally-estonia-2020/2771064/,26,Brynildsen Eyvind,Minor Ilka,Škoda Fabia Rally2 evo
17,1,18,5. 9. 07:07,/entryinfo/61497-rally-estonia-2020/2771083/,64,Gross Georg,Mõlder Raigo,Ford Fiesta WRC
18,1,19,5. 9. 07:09,/entryinfo/61497-rally-estonia-2020/2771070/,27,Huttunen Jari,Lukka Mikko,Hyundai i20 R5
19,1,20,5. 9. 07:11,/entryinfo/61497-rally-estonia-2020/2771072/,28,Bulacia Marco,Der Ohannesian Marcelo,Citroën C3 R5
20,1,21,5. 9. 07:13,/entryinfo/61497-rally-estonia-2020/2768117/,29,Ciamin Nicolas,Roche Yannick,Citroën C3 R5
21,1,22,5. 9. 07:15,/entryinfo/61497-rally-estonia-2020/2771075/,30,Fernández Emilio,Garcia Ruben,Škoda Fabia Rally2 evo
22,1,23,5. 9. 07:17,/entryinfo/61497-rally-estonia-2020/2771078/,31,Rossel Yohan,Fulcrand Benoît,Citroën C3 R5
23,1,24,5. 9. 07:19,/entryinfo/61497-rally-estonia-2020/2771082/,32,Pietarinen Eerik,Linnaketo Antti,Škoda Fabia R5
24,1,25,5. 9. 07:21,/entryinfo/61497-rally-estonia-2020/2771086/,34,Kajetanowicz Kajetan,Szczepaniak Maciej,Škoda Fabia Rally2 evo
25,1,26,5. 9. 07:23,/entryinfo/61497-rally-estonia-2020/2771088/,35,Solberg Oliver,Johnston Aaron,Volkswagen Polo GTI R5
26,1,27,5. 9. 07:25,/entryinfo/61497-rally-estonia-2020/2771093/,36,Munster Grégoire,Louka Louis,Hyundai i20 R5
27,1,28,5. 9. 07:27,/entryinfo/61497-rally-estonia-2020/2771097/,37,Jeets Raul,Toom Andrus,Škoda Fabia Rally2 evo
28,1,29,5. 9. 07:29,/entryinfo/61497-rally-estonia-2020/2771098/,38,Poom Roland,Lepikson Erik,Ford Fiesta Rally2
29,1,30,5. 9. 07:31,/entryinfo/61497-rally-estonia-2020/2771101/,39,Kruuda Karl,Moscatt Dale,Volkswagen Polo GTI R5
30,1,31,5. 9. 07:33,/entryinfo/61497-rally-estonia-2020/2771103/,40,Aus Rainer,Koskinen Simo,Škoda Fabia R5
31,1,32,5. 9. 07:35,/entryinfo/61497-rally-estonia-2020/2771106/,41,Kaur Egon,Simm Silver,Škoda Fabia Rally2 evo
32,1,33,5. 9. 07:37,/entryinfo/61497-rally-estonia-2020/2771107/,43,Koik Priit,Heldna Alari-Uku,Ford Fiesta R5
33,1,34,5. 9. 07:39,/entryinfo/61497-rally-estonia-2020/2771041/,45,Linnamäe Georg,Korsia Volodymyr,Volkswagen Polo GTI R5
34,1,35,5. 9. 07:41,/entryinfo/61497-rally-estonia-2020/2771042/,46,Kruuda Gustav,Järveoja Ken,Volkswagen Polo GTI R5
35,1,36,5. 9. 07:43,/entryinfo/61497-rally-estonia-2020/2771044/,47,Solans Jan,Barreiro Mauro,Ford Fiesta Rally2
36,1,37,5. 9. 07:45,/entryinfo/61497-rally-estonia-2020/2771046/,48,Shaymiev Radik,Arnautov Alexey,Ford Fiesta Rally2
37,1,38,5. 9. 07:47,/entryinfo/61497-rally-estonia-2020/2771047/,49,Kołtun Jarosław,Pleskot Ireneusz,Ford Fiesta Rally2
38,1,39,5. 9. 07:49,/entryinfo/61497-rally-estonia-2020/2771048/,50,Johnston Sean,Kihurani Alexander,Citroën C3 R5
39,1,40,5. 9. 07:51,/entryinfo/61497-rally-estonia-2020/2771051/,51,Al-Rashed Rakan,Magalhães Hugo,Volkswagen Polo GTI R5
40,1,41,5. 9. 07:53,/entryinfo/61497-rally-estonia-2020/2771085/,65,Kurkela Kimmo,Hämäläinen Reeta,Ford Fiesta WRC
41,1,42,5. 9. 07:55,/entryinfo/61497-rally-estonia-2020/2771055/,52,Kristensson Tom,Sjöberg Joakim,Ford Fiesta Rally4
42,1,43,5. 9. 07:57,/entryinfo/61497-rally-estonia-2020/2771062/,53,Sesks Mārtiņš,Francis Renārs,Ford Fiesta Rally4
43,1,44,5. 9. 07:59,/entryinfo/61497-rally-estonia-2020/2771065/,54,Torn Ken,Pannas Kauri,Ford Fiesta Rally4
44,1,45,5. 9. 08:01,/entryinfo/61497-rally-estonia-2020/2771067/,55,Pajari Sami,Salminen Marko,Ford Fiesta Rally4
45,1,46,5. 9. 08:03,/entryinfo/61497-rally-estonia-2020/2771068/,56,Badiu Raul,Lazăr Gabriel,Ford Fiesta Rally4
46,1,47,5. 9. 08:05,/entryinfo/61497-rally-estonia-2020/2771071/,57,Zaldivar Fabrizio,Mussano Fernando,Ford Fiesta Rally4
47,1,48,5. 9. 08:07,/entryinfo/61497-rally-estonia-2020/2771073/,58,Bell Ruairi,Edwards Matt,Ford Fiesta Rally4
48,1,49,5. 9. 08:09,/entryinfo/61497-rally-estonia-2020/2771074/,59,Lönnström Pontus,Gustavsson Stefan,Ford Fiesta Rally4
49,1,50,5. 9. 08:11,/entryinfo/61497-rally-estonia-2020/2771077/,60,Pollara Marco,Messina Maurizio,Ford Fiesta Rally4
50,1,51,5. 9. 08:13,/entryinfo/61497-rally-estonia-2020/2771079/,61,Andolfi Fabio,Savoia Stefano,Ford Fiesta Rally4
51,1,52,5. 9. 08:15,/entryinfo/61497-rally-estonia-2020/2771080/,62,Oldrati Enrico,De Guio Elia,Ford Fiesta Rally4
52,1,53,5. 9. 08:17,/entryinfo/61497-rally-estonia-2020/2771081/,63,Virves Robert,Pruul Sander,Ford Fiesta Rally4
53,1,54,5. 9. 08:19,/entryinfo/61497-rally-estonia-2020/2771087/,66,Rzhevkin Alexander,Fedorov Yaroslav,Škoda Fabia R5
54,1,55,5. 9. 08:21,/entryinfo/61497-rally-estonia-2020/2771090/,67,Karppanen Mika,Heinonen Anne,Citroën DS3 R5
55,1,56,5. 9. 08:23,/entryinfo/61497-rally-estonia-2020/2771092/,70,Kasari Kaspar,Viilo Jakko,Ford Fiesta Rally4
56,1,57,5. 9. 08:25,/entryinfo/61497-rally-estonia-2020/2771094/,71,Jurkevičius Vladas,Paliukėnas Aisvydas,Ford Fiesta Rally4
57,1,58,5. 9. 08:27,/entryinfo/61497-rally-estonia-2020/2771095/,72,Jeets Gregor,Sikk Kuldar,Ford Fiesta Rally4
58,1,59,5. 9. 08:29,/entryinfo/61497-rally-estonia-2020/2771096/,73,Simaška Justas,Simaška Titas,Ford Fiesta Rally4
