,leg,finish,entry_number,time
0,1,1,3,1:45:33.6
1,1,2,1,1:45:40.0
2,1,3,4,1:46:58.7
3,1,4,7,1:47:24.3
4,1,5,6,1:48:34.6
5,1,6,15,1:49:38.8
6,1,7,14,1:49:38.9
7,1,8,10,1:50:56.5
8,1,9,8,1:53:05.7
9,1,10,9,1:53:56.0
10,1,11,5,1:54:09.3
11,1,12,39,1:54:11.6
12,1,13,33,1:54:37.3
13,1,14,2,1:56:55.5
14,1,15,45,1:58:20.7
15,1,16,43,1:58:49.7
16,1,17,41,1:59:00.9
17,1,18,40,2:02:11.6
18,1,19,65,2:02:21.4
19,1,20,74,2:03:14.6
20,1,21,60,2:04:41.9
21,1,22,75,2:05:15.0
22,1,23,17,2:08:27.1
23,1,24,67,2:08:33.3
24,1,25,69,2:10:01.4
25,1,26,71,2:10:58.1
26,1,27,83,2:16:38.0
27,1,28,80,2:18:04.2
28,1,29,64,2:19:22.4
29,1,30,62,2:25:41.2
30,1,31,66,2:28:22.4
31,1,32,82,2:29:15.0
32,1,33,77,2:33:24.6
33,1,34,31,2:34:05.8
34,1,35,63,2:37:01.3
35,1,36,70,2:37:22.4
36,2,1,1,1:40:11.6
37,2,2,3,1:40:39.8
38,2,3,4,1:42:59.0
39,2,4,5,1:43:18.0
40,2,5,14,1:43:27.5
41,2,6,7,1:43:30.2
42,2,7,15,1:44:19.0
43,2,8,2,1:44:54.7
44,2,9,8,1:45:32.1
45,2,10,31,1:49:47.0
46,2,11,6,1:52:31.0
47,2,12,17,1:53:15.8
48,2,13,33,1:54:02.2
49,2,14,9,1:54:28.3
50,2,15,45,1:54:33.5
51,2,16,41,1:54:39.4
52,2,17,40,1:56:22.2
53,2,18,65,1:58:46.1
54,2,19,74,2:00:09.3
55,2,20,63,2:00:18.2
56,2,21,75,2:00:20.5
57,2,22,67,2:01:42.3
58,2,23,69,2:02:06.3
59,2,24,66,2:02:51.7
60,2,25,77,2:07:34.7
61,2,26,10,2:11:17.5
62,2,27,83,2:11:27.9
63,2,28,80,2:13:19.5
64,2,29,39,2:20:12.0
65,2,30,82,2:20:43.4
66,2,31,70,2:21:33.6
67,3,1,3,1:14:58.2
68,3,2,1,1:14:58.8
69,3,3,4,1:16:08.8
70,3,4,14,1:16:24.4
71,3,5,7,1:16:35.6
72,3,6,8,1:16:52.6
73,3,7,6,1:16:59.8
74,3,8,9,1:17:47.1
75,3,9,10,1:18:37.3
76,3,10,5,1:18:44.6
77,3,11,31,1:19:55.1
78,3,12,39,1:20:24.7
79,3,13,15,1:21:39.3
80,3,14,33,1:22:03.8
81,3,15,45,1:22:06.6
82,3,16,41,1:23:02.2
83,3,17,40,1:23:40.6
84,3,18,74,1:24:52.9
85,3,19,65,1:24:57.1
86,3,20,63,1:25:30.6
87,3,21,75,1:25:36.7
88,3,22,69,1:26:43.9
89,3,23,67,1:27:04.1
90,3,24,66,1:27:17.4
91,3,25,80,1:32:26.9
92,3,26,83,1:32:45.9
93,3,27,82,1:39:31.5
