,leg,finish,entry_number,time
0,1,1,2,1:18:45.5
1,1,2,11,1:19:15.0
2,1,3,4,1:19:18.9
3,1,4,3,1:19:39.7
4,1,5,10,1:19:49.3
5,1,6,5,1:20:14.0
6,1,7,6,1:20:32.9
7,1,8,24,1:20:44.3
8,1,9,15,1:21:19.7
9,1,10,25,1:21:30.0
10,1,11,9,1:21:58.0
11,1,12,19,1:22:35.3
12,1,13,14,1:24:32.2
13,1,14,101,1:24:38.2
14,1,15,103,1:25:00.8
15,1,16,109,1:25:59.9
16,1,17,102,1:26:04.7
17,1,18,74,1:26:11.8
18,1,19,107,1:26:20.0
19,1,20,53,1:26:28.5
20,1,21,54,1:26:43.4
21,1,22,111,1:26:49.9
22,1,23,57,1:27:06.2
23,1,24,110,1:27:09.8
24,1,25,106,1:28:01.1
25,1,26,116,1:28:13.2
26,1,27,73,1:28:13.5
27,1,28,112,1:28:18.3
28,1,29,105,1:28:22.1
29,1,30,114,1:28:24.0
30,1,31,75,1:28:37.2
31,1,32,117,1:28:56.7
32,1,33,32,1:29:03.9
33,1,34,115,1:29:51.2
34,1,35,69,1:30:02.5
35,1,36,122,1:31:25.2
36,1,37,77,1:31:59.3
37,1,38,119,1:32:06.4
38,1,39,120,1:32:09.0
39,1,40,127,1:33:13.9
40,1,41,118,1:33:20.7
41,1,42,123,1:33:51.2
42,1,43,121,1:34:14.9
43,1,44,135,1:36:09.3
44,1,45,126,1:37:00.0
45,1,46,129,1:37:14.2
46,1,47,131,1:37:30.5
47,1,48,124,1:39:17.2
48,1,49,132,1:42:34.2
49,1,50,128,1:44:47.6
50,1,51,134,1:44:48.1
51,1,52,137,1:45:13.5
52,1,53,71,1:46:12.5
53,1,54,136,1:47:00.7
54,1,55,139,1:48:59.9
55,2,1,2,1:20:56.7
56,2,2,3,1:21:15.2
57,2,3,11,1:21:15.5
58,2,4,4,1:21:55.7
59,2,5,10,1:22:01.1
60,2,6,24,1:23:19.0
61,2,7,6,1:23:31.2
62,2,8,15,1:23:37.4
63,2,9,19,1:24:12.7
64,2,10,25,1:24:37.8
65,2,11,14,1:25:08.2
66,2,12,9,1:27:47.3
67,2,13,32,1:27:55.3
68,2,14,102,1:28:00.5
69,2,15,101,1:28:18.6
70,2,16,103,1:28:29.4
71,2,17,57,1:28:30.0
72,2,18,112,1:28:55.0
73,2,19,105,1:29:09.8
74,2,20,107,1:29:39.0
75,2,21,109,1:29:49.9
76,2,22,111,1:29:52.8
77,2,23,53,1:30:03.1
78,2,24,54,1:30:25.2
79,2,25,74,1:30:38.4
80,2,26,73,1:30:48.2
81,2,27,116,1:30:59.1
82,2,28,106,1:31:09.9
83,2,29,115,1:32:57.5
84,2,30,77,1:34:28.8
85,2,31,69,1:35:21.7
86,2,32,120,1:36:51.4
87,2,33,118,1:37:25.6
88,2,34,119,1:38:19.0
89,2,35,127,1:38:52.0
90,2,36,129,1:39:26.4
91,2,37,135,1:40:24.2
92,2,38,124,1:43:05.8
93,2,39,134,1:44:24.3
94,2,40,126,1:44:43.8
95,2,41,71,1:44:53.8
96,2,42,117,1:45:41.6
97,2,43,132,1:47:55.8
98,2,44,137,1:48:15.8
99,2,45,139,1:54:30.0
100,2,46,136,1:54:58.3
101,3,1,3,55:58.9
102,3,2,2,56:14.3
103,3,3,10,56:47.1
104,3,4,11,56:54.7
105,3,5,4,57:50.9
106,3,6,15,58:11.0
107,3,7,6,58:13.9
108,3,8,25,58:54.8
109,3,9,14,59:02.5
110,3,10,9,59:36.7
111,3,11,32,1:00:35.9
112,3,12,112,1:01:18.8
113,3,13,107,1:01:59.1
114,3,14,111,1:02:18.8
115,3,15,101,1:02:20.4
116,3,16,57,1:02:33.3
117,3,17,105,1:02:42.4
118,3,18,102,1:02:43.1
119,3,19,73,1:02:43.4
120,3,20,54,1:03:15.3
121,3,21,74,1:03:16.2
122,3,22,53,1:03:21.1
123,3,23,77,1:04:56.8
124,3,24,117,1:05:16.8
125,3,25,106,1:05:25.8
126,3,26,69,1:05:45.8
127,3,27,120,1:07:00.7
128,3,28,127,1:08:58.0
129,3,29,135,1:09:48.1
130,3,30,134,1:12:13.0
131,3,31,129,1:12:31.9
132,3,32,124,1:12:48.6
133,3,33,137,1:14:41.1
134,3,34,132,1:16:48.3
135,3,35,103,1:19:00.3
136,3,36,71,1:21:53.7
137,3,37,136,1:24:32.5
138,3,38,119,1:26:18.6
