,leg,finish,entry_number,time
0,1,1,1,1:15:31.6
1,1,2,3,1:15:49.9
2,1,3,2,1:16:09.4
3,1,4,10,1:16:18.3
4,1,5,9,1:16:19.2
5,1,6,11,1:16:19.3
6,1,7,6,1:16:28.5
7,1,8,18,1:16:50.6
8,1,9,19,1:16:53.7
9,1,10,4,1:16:53.8
10,1,11,15,1:17:01.5
11,1,12,17,1:17:02.5
12,1,13,23,1:17:14.6
13,1,14,7,1:17:38.9
14,1,15,109,1:18:47.8
15,1,16,32,1:19:27.7
16,1,17,75,1:19:40.7
17,1,18,107,1:19:45.2
18,1,19,70,1:19:54.6
19,1,20,105,1:19:58.2
20,1,21,115,1:20:04.9
21,1,22,102,1:20:17.3
22,1,23,53,1:20:23.1
23,1,24,110,1:20:36.1
24,1,25,125,1:20:47.4
25,1,26,122,1:20:53.1
26,1,27,73,1:20:54.2
27,1,28,116,1:20:57.1
28,1,29,54,1:21:22.9
29,1,30,111,1:21:32.0
30,1,31,52,1:21:41.0
31,1,32,100,1:22:05.8
32,1,33,127,1:22:16.3
33,1,34,58,1:22:27.3
34,1,35,136,1:22:44.6
35,1,36,66,1:22:44.6
36,1,37,124,1:22:49.0
37,1,38,130,1:23:08.5
38,1,39,131,1:23:16.2
39,1,40,135,1:23:21.1
40,1,41,140,1:23:35.1
41,1,42,128,1:23:56.6
42,1,43,117,1:23:58.3
43,1,44,69,1:24:01.3
44,1,45,123,1:24:01.3
45,1,46,101,1:24:07.0
46,1,47,103,1:24:17.7
47,1,48,106,1:24:30.4
48,1,49,114,1:24:42.5
49,1,50,129,1:24:55.7
50,1,51,121,1:25:07.6
51,1,52,112,1:25:08.8
52,1,53,141,1:25:33.3
53,1,54,143,1:26:00.4
54,1,55,145,1:26:10.5
55,1,56,108,1:26:49.0
56,1,57,139,1:27:18.5
57,1,58,144,1:27:38.4
58,1,59,142,1:28:04.7
59,1,60,71,1:28:11.1
60,1,61,134,1:28:26.6
61,1,62,118,1:35:10.0
62,1,63,149,1:39:52.5
63,1,64,147,1:39:54.0
64,1,65,148,1:40:12.2
65,2,1,2,1:52:01.7
66,2,2,3,1:53:16.5
67,2,3,11,1:54:07.8
68,2,4,10,1:55:12.6
69,2,5,4,1:55:24.9
70,2,6,19,1:56:33.3
71,2,7,18,1:57:00.3
72,2,8,23,1:57:27.2
73,2,9,15,1:57:47.9
74,2,10,7,1:58:33.1
75,2,11,17,1:59:16.5
76,2,12,32,2:01:51.5
77,2,13,105,2:02:20.3
78,2,14,75,2:02:59.5
79,2,15,73,2:03:04.9
80,2,16,102,2:03:28.3
81,2,17,101,2:04:20.9
82,2,18,110,2:04:58.8
83,2,19,115,2:05:03.5
84,2,20,70,2:05:31.9
85,2,21,125,2:05:45.1
86,2,22,109,2:05:48.8
87,2,23,53,2:06:02.2
88,2,24,52,2:06:02.6
89,2,25,116,2:06:40.6
90,2,26,124,2:08:44.1
91,2,27,111,2:08:47.6
92,2,28,100,2:08:50.7
93,2,29,130,2:08:52.7
94,2,30,58,2:09:13.9
95,2,31,103,2:09:39.5
96,2,32,131,2:09:42.5
97,2,33,136,2:09:51.9
98,2,34,123,2:10:02.7
99,2,35,128,2:10:26.1
100,2,36,140,2:11:24.9
101,2,37,121,2:11:30.2
102,2,38,118,2:11:37.3
103,2,39,117,2:13:01.9
104,2,40,134,2:14:19.1
105,2,41,141,2:17:00.4
106,2,42,147,2:27:14.9
107,2,43,129,2:28:41.7
108,2,44,69,2:30:12.2
109,2,45,148,2:33:32.4
110,2,46,149,2:38:46.4
111,3,1,2,50:34.3
112,3,2,10,51:40.8
113,3,3,4,52:15.6
114,3,4,23,52:28.0
115,3,5,19,52:28.6
116,3,6,18,52:47.0
117,3,7,15,52:52.1
118,3,8,7,53:17.0
119,3,9,3,53:26.6
120,3,10,17,54:01.2
121,3,11,101,54:08.3
122,3,12,102,54:15.9
123,3,13,105,54:39.5
124,3,14,73,54:39.7
125,3,15,115,54:52.0
126,3,16,52,54:54.8
127,3,17,109,55:02.4
128,3,18,53,55:10.9
129,3,19,32,55:12.4
130,3,20,125,55:20.0
131,3,21,75,55:40.3
132,3,22,116,55:44.2
133,3,23,110,55:49.7
134,3,24,70,55:51.2
135,3,25,100,56:18.3
136,3,26,130,56:20.2
137,3,27,111,56:30.2
138,3,28,123,56:52.5
139,3,29,121,56:55.0
140,3,30,103,57:13.2
141,3,31,140,57:30.5
142,3,32,136,57:46.0
143,3,33,69,57:54.8
144,3,34,131,59:50.5
145,3,35,134,1:00:01.6
146,3,36,129,1:00:30.4
147,3,37,118,1:00:40.5
148,3,38,117,1:01:43.8
149,3,39,148,1:05:38.1
150,3,40,141,1:05:43.3
151,3,41,147,1:06:34.5
152,3,42,149,1:17:16.2
