,leg,finish,entry_number,time
0,1,1,11,1:08:56.5
1,1,2,10,1:09:06.4
2,1,3,7,1:09:08.3
3,1,4,1,1:09:08.7
4,1,5,8,1:09:25.2
5,1,6,5,1:10:00.1
6,1,7,9,1:10:22.9
7,1,8,2,1:10:30.0
8,1,9,4,1:10:34.0
9,1,10,21,1:11:32.8
10,1,11,74,1:12:53.1
11,1,12,121,1:13:30.7
12,1,13,22,1:13:57.0
13,1,14,75,1:16:24.1
14,1,15,52,1:16:37.9
15,1,16,51,1:17:18.3
16,1,17,60,1:17:54.2
17,1,18,110,1:18:26.4
18,1,19,140,1:18:28.7
19,1,20,123,1:18:31.4
20,1,21,58,1:18:49.1
21,1,22,102,1:18:57.6
22,1,23,36,1:19:01.7
23,1,24,142,1:19:24.0
24,1,25,65,1:19:29.7
25,1,26,130,1:19:40.6
26,1,27,112,1:19:52.8
27,1,28,109,1:20:25.0
28,1,29,103,1:20:48.8
29,1,30,143,1:20:52.5
30,1,31,107,1:20:57.2
31,1,32,100,1:21:35.9
32,1,33,147,1:21:50.4
33,1,34,106,1:21:59.9
34,1,35,148,1:22:12.4
35,1,36,144,1:22:19.3
36,1,37,38,1:22:56.9
37,1,38,125,1:23:03.3
38,1,39,108,1:23:23.8
39,1,40,137,1:23:25.1
40,1,41,128,1:23:46.7
41,1,42,139,1:24:33.8
42,1,43,145,1:24:50.3
43,1,44,153,1:25:18.1
44,1,45,136,1:25:26.4
45,1,46,127,1:25:38.8
46,1,47,154,1:25:59.2
47,1,48,155,1:26:09.4
48,1,49,141,1:26:22.7
49,1,50,149,1:26:42.1
50,1,51,71,1:27:04.5
51,1,52,46,1:27:06.5
52,1,53,152,1:27:20.3
53,1,54,159,1:27:24.1
54,1,55,160,1:27:40.0
55,1,56,50,1:27:56.0
56,1,57,91,1:28:05.6
57,1,58,164,1:28:37.9
58,1,59,158,1:29:30.8
59,1,60,166,1:29:43.1
60,1,61,146,1:30:25.8
61,1,62,163,1:32:39.9
62,1,63,134,1:33:07.7
63,1,64,129,1:33:12.9
64,1,65,124,1:35:19.4
65,1,66,157,1:35:38.4
