,leg,finish,entry_number,time
0,1,1,8,1:57:46.9
1,1,2,4,1:58:19.9
2,1,3,2,1:58:28.9
3,1,4,11,1:58:54.0
4,1,5,3,2:00:27.0
5,1,6,6,2:01:11.0
6,1,7,43,2:02:33.4
7,1,8,14,2:03:50.3
8,1,9,21,2:04:12.3
9,1,10,10,2:05:02.0
10,1,11,12,2:06:28.0
11,1,12,48,2:10:16.6
12,1,13,5,2:10:40.1
13,1,14,41,2:12:40.9
14,1,15,33,2:14:17.6
15,1,16,38,2:15:12.5
16,1,17,62,2:17:31.9
17,1,18,34,2:34:58.2
18,1,19,66,2:41:08.9
19,1,20,7,2:47:40.4
20,1,21,68,2:58:51.2
21,1,22,67,3:00:19.7
22,1,23,64,3:14:09.7
23,2,1,8,1:40:15.3
24,2,2,11,1:42:48.1
25,2,3,3,1:43:00.4
26,2,4,10,1:43:04.0
27,2,5,6,1:43:05.1
28,2,6,2,1:43:05.7
29,2,7,5,1:43:44.0
30,2,8,7,1:44:51.8
31,2,9,14,1:44:52.8
32,2,10,43,1:45:05.9
33,2,11,21,1:45:52.2
34,2,12,12,1:52:18.4
35,2,13,48,1:52:32.2
36,2,14,34,1:53:36.1
37,2,15,41,1:56:19.7
38,2,16,62,2:00:46.0
39,2,17,38,2:01:59.7
40,2,18,4,2:05:32.4
41,2,19,67,2:21:15.8
42,2,20,66,2:21:18.5
43,2,21,33,2:32:56.8
44,2,22,68,2:37:44.4
45,3,1,2,52:23.4
46,3,2,8,52:29.0
47,3,3,7,52:58.1
48,3,4,3,53:06.3
49,3,5,11,53:08.7
50,3,6,4,53:15.1
51,3,7,5,53:18.2
52,3,8,10,53:49.0
53,3,9,14,54:33.7
54,3,10,43,54:36.0
55,3,11,6,54:45.5
56,3,12,21,54:51.5
57,3,13,48,58:21.5
58,3,14,38,1:01:32.3
59,3,15,41,1:01:34.3
60,3,16,33,1:01:58.7
61,3,17,62,1:03:21.1
62,3,18,67,1:13:16.7
63,3,19,68,1:20:41.7
64,3,20,34,1:28:58.0
