,leg,finish,entry_number,time
0,1,1,3,1:33:39.9
1,1,2,1,1:34:15.3
2,1,3,4,1:34:44.1
3,1,4,8,1:35:24.4
4,1,5,21,1:35:44.2
5,1,6,25,1:35:46.7
6,1,7,6,1:35:54.0
7,1,8,2,1:36:09.5
8,1,9,26,1:36:34.1
9,1,10,27,1:36:56.0
10,1,11,22,1:37:36.9
11,1,12,7,1:37:37.5
12,1,13,10,1:37:48.9
13,1,14,5,1:40:20.6
14,1,15,12,1:40:28.9
15,1,16,24,1:40:44.3
16,1,17,23,1:41:40.4
17,1,18,48,1:45:06.6
18,1,19,11,1:45:29.8
19,1,20,88,1:46:02.8
20,1,21,41,1:46:30.8
21,1,22,75,1:46:33.5
22,1,23,78,1:48:41.5
23,1,24,39,1:49:25.0
24,1,25,54,1:50:43.2
25,1,26,33,1:50:48.0
26,1,27,42,1:50:49.9
27,1,28,83,1:51:03.8
28,1,29,49,1:51:11.6
29,1,30,81,1:51:18.9
30,1,31,74,1:51:22.9
31,1,32,84,1:51:36.2
32,1,33,36,1:54:19.4
33,1,34,100,1:54:40.5
34,1,35,55,1:54:53.2
35,1,36,52,1:55:22.6
36,1,37,71,1:55:46.4
37,1,38,85,1:56:16.7
38,1,39,35,1:56:17.2
39,1,40,92,1:56:44.7
40,1,41,44,1:57:17.1
41,1,42,99,1:57:59.6
42,1,43,79,1:58:22.6
43,1,44,51,1:59:02.2
44,1,45,102,1:59:04.1
45,1,46,105,2:01:05.0
46,1,47,82,2:01:50.1
47,1,48,95,2:01:52.3
48,1,49,103,2:02:12.6
49,1,50,76,2:03:54.9
50,1,51,107,2:04:05.1
51,1,52,97,2:04:06.1
52,1,53,98,2:05:04.6
53,1,54,28,2:05:18.4
54,1,55,37,2:06:31.2
55,1,56,108,2:07:03.8
56,1,57,87,2:07:19.1
57,1,58,46,2:07:30.1
58,1,59,47,2:09:22.2
59,1,60,91,2:10:18.1
60,1,61,101,2:11:07.1
61,1,62,77,2:11:43.4
62,1,63,90,2:12:05.4
63,1,64,86,2:12:30.7
64,1,65,89,2:12:37.5
65,1,66,94,2:14:28.0
66,1,67,43,2:14:50.1
67,1,68,96,2:15:10.6
68,1,69,113,2:17:20.0
69,1,70,111,2:17:25.7
70,1,71,104,2:18:28.9
71,1,72,106,2:18:53.7
72,1,73,72,2:20:01.5
73,1,74,114,2:21:15.1
74,1,75,9,2:23:25.2
75,1,76,53,2:23:26.0
76,1,77,73,2:24:37.4
77,1,78,112,2:31:24.1
78,1,79,110,2:44:43.5
79,2,1,1,1:28:10.7
80,2,2,5,1:29:03.2
81,2,3,25,1:29:36.3
82,2,4,21,1:29:37.8
83,2,5,4,1:29:58.9
84,2,6,2,1:30:43.6
85,2,7,26,1:31:53.5
86,2,8,27,1:31:59.1
87,2,9,7,1:32:00.8
88,2,10,6,1:32:28.4
89,2,11,22,1:33:09.8
90,2,12,28,1:33:30.2
91,2,13,11,1:33:33.1
92,2,14,23,1:33:50.4
93,2,15,24,1:33:57.9
94,2,16,9,1:34:14.1
95,2,17,75,1:39:33.7
96,2,18,48,1:39:52.0
97,2,19,12,1:40:15.2
98,2,20,81,1:40:32.1
99,2,21,35,1:40:58.0
100,2,22,41,1:41:04.6
101,2,23,42,1:42:08.5
102,2,24,39,1:42:26.1
103,2,25,36,1:43:10.4
104,2,26,83,1:43:39.0
105,2,27,33,1:43:47.7
106,2,28,51,1:43:53.3
107,2,29,82,1:44:14.5
108,2,30,43,1:45:32.3
109,2,31,54,1:46:09.8
110,2,32,44,1:47:04.6
111,2,33,87,1:48:05.2
112,2,34,53,1:48:32.3
113,2,35,71,1:49:00.7
114,2,36,78,1:49:37.4
115,2,37,91,1:49:45.0
116,2,38,100,1:49:56.4
117,2,39,108,1:50:14.3
118,2,40,90,1:50:14.8
119,2,41,55,1:50:29.9
120,2,42,85,1:50:32.7
121,2,43,103,1:50:52.5
122,2,44,79,1:51:29.0
123,2,45,88,1:51:31.9
124,2,46,107,1:51:36.9
125,2,47,98,1:51:41.6
126,2,48,105,1:52:12.6
127,2,49,102,1:52:26.7
128,2,50,106,1:53:28.3
129,2,51,46,1:53:57.0
130,2,52,104,1:56:15.2
131,2,53,74,1:56:57.2
132,2,54,72,1:57:49.6
133,2,55,77,1:58:57.4
134,2,56,113,1:59:27.3
135,2,57,84,2:01:03.3
136,2,58,52,2:02:08.8
137,2,59,96,2:03:01.0
138,2,60,111,2:03:44.2
139,2,61,49,2:04:14.8
140,2,62,101,2:04:30.8
141,2,63,92,2:04:47.5
142,2,64,110,2:05:55.0
143,2,65,94,2:06:59.9
144,2,66,99,2:08:03.0
145,2,67,86,2:08:03.0
146,2,68,95,2:08:03.0
147,2,69,37,2:08:51.4
148,2,70,47,2:08:51.4
149,2,71,73,2:18:47.9
150,2,72,112,2:23:15.1
151,3,1,1,51:52.9
152,3,2,4,52:17.3
153,3,3,21,52:24.6
154,3,4,28,52:47.1
155,3,5,2,52:54.1
156,3,6,7,52:59.0
157,3,7,26,53:00.1
158,3,8,27,53:00.7
159,3,9,22,53:18.0
160,3,10,9,54:07.6
161,3,11,12,54:35.6
162,3,12,24,54:36.2
163,3,13,23,54:53.6
164,3,14,5,55:15.0
165,3,15,75,56:15.8
166,3,16,35,56:54.0
167,3,17,6,57:00.1
168,3,18,74,57:08.2
169,3,19,33,57:26.3
170,3,20,37,58:10.7
171,3,21,55,58:45.1
172,3,22,49,58:45.1
173,3,23,41,58:49.8
174,3,24,36,59:09.2
175,3,25,87,59:12.7
176,3,26,54,59:19.2
177,3,27,84,59:28.9
178,3,28,39,59:42.5
179,3,29,43,1:00:12.1
180,3,30,81,1:00:14.2
181,3,31,83,1:00:18.4
182,3,32,82,1:00:38.6
183,3,33,53,1:02:05.7
184,3,34,91,1:02:35.0
185,3,35,72,1:02:44.4
186,3,36,71,1:02:55.7
187,3,37,102,1:02:59.3
188,3,38,85,1:03:08.2
189,3,39,108,1:03:15.8
190,3,40,106,1:03:29.4
191,3,41,107,1:03:31.3
192,3,42,77,1:03:32.3
193,3,43,44,1:04:04.1
194,3,44,42,1:04:41.9
195,3,45,105,1:04:53.3
196,3,46,46,1:05:10.1
197,3,47,104,1:06:47.7
198,3,48,78,1:07:28.1
199,3,49,100,1:07:42.5
200,3,50,98,1:09:10.8
201,3,51,101,1:09:14.2
