,leg,finish,entry_number,time
0,1,1,3,1:19:45.7
1,1,2,5,1:20:12.0
2,1,3,1,1:20:21.2
3,1,4,4,1:21:01.6
4,1,5,18,1:21:15.1
5,1,6,7,1:21:23.8
6,1,7,8,1:21:25.5
7,1,8,16,1:21:27.8
8,1,9,14,1:21:33.1
9,1,10,20,1:21:36.2
10,1,11,2,1:21:39.8
11,1,12,10,1:22:18.3
12,1,13,17,1:22:57.3
13,1,14,12,1:23:31.6
14,1,15,9,1:23:32.2
15,1,16,11,1:23:50.7
16,1,17,6,1:24:44.5
17,1,18,35,1:28:33.6
18,1,19,39,1:28:47.2
19,1,20,45,1:29:03.7
20,1,21,36,1:29:43.3
21,1,22,32,1:29:58.0
22,1,23,19,1:30:58.2
23,1,24,65,1:31:42.9
24,1,25,43,1:31:50.5
25,1,26,67,1:31:58.8
26,1,27,37,1:32:00.0
27,1,28,73,1:32:21.7
28,1,29,115,1:32:44.4
29,1,30,74,1:32:56.7
30,1,31,63,1:34:03.8
31,1,32,87,1:35:19.1
32,1,33,81,1:35:29.0
33,1,34,69,1:35:42.3
34,1,35,76,1:35:55.6
35,1,36,80,1:36:30.0
36,1,37,40,1:37:00.0
37,1,38,61,1:37:28.8
38,1,39,88,1:38:39.5
39,1,40,41,1:39:01.9
40,1,41,86,1:39:03.5
41,1,42,31,1:39:12.6
42,1,43,62,1:39:30.2
43,1,44,42,1:39:42.8
44,1,45,77,1:40:21.6
45,1,46,82,1:40:48.9
46,1,47,46,1:43:08.4
47,1,48,34,1:45:02.8
48,1,49,78,1:45:04.6
49,1,50,95,1:45:47.2
50,1,51,89,1:46:23.4
51,1,52,96,1:47:12.8
52,1,53,92,1:47:13.2
53,1,54,90,1:48:39.4
54,1,55,103,1:49:28.5
55,1,56,108,1:50:07.1
56,1,57,85,1:50:13.8
57,1,58,66,1:52:18.3
58,1,59,93,1:52:53.4
59,1,60,60,1:53:49.3
60,1,61,98,1:56:51.3
61,1,62,83,1:57:40.0
62,1,63,101,1:57:53.4
63,1,64,94,1:57:56.9
64,1,65,99,1:58:54.3
65,1,66,97,1:59:04.6
66,1,67,114,1:59:08.3
67,1,68,105,2:00:02.6
68,1,69,91,2:01:24.0
69,1,70,70,2:01:31.2
70,1,71,104,2:02:07.2
71,1,72,112,2:02:51.7
72,1,73,68,2:05:45.3
73,1,74,84,2:07:16.3
74,1,75,106,2:07:17.5
75,1,76,113,2:12:12.9
76,1,77,110,2:12:13.0
77,1,78,111,2:12:23.2
78,1,79,100,2:13:08.4
79,1,80,109,2:16:40.5
80,1,81,107,2:34:43.5
81,2,1,3,1:31:32.6
82,2,2,1,1:32:44.3
83,2,3,4,1:33:15.9
84,2,4,14,1:33:42.7
85,2,5,8,1:33:56.2
86,2,6,16,1:34:05.7
87,2,7,7,1:35:24.9
88,2,8,2,1:35:28.8
89,2,9,19,1:35:34.9
90,2,10,20,1:37:01.9
91,2,11,5,1:37:23.2
92,2,12,11,1:37:49.1
93,2,13,9,1:38:02.6
94,2,14,6,1:38:44.7
95,2,15,10,1:40:51.4
96,2,16,12,1:42:02.9
97,2,17,31,1:42:21.3
98,2,18,45,1:43:49.4
