,leg,finish,entry_number,time
0,1,1,2,1:26:31.3
1,1,2,1,1:26:39.2
2,1,3,20,1:26:42.7
3,1,4,9,1:26:57.0
4,1,5,4,1:27:20.3
5,1,6,5,1:28:39.2
6,1,7,16,1:30:35.7
7,1,8,6,1:32:05.1
8,1,9,81,1:32:36.4
9,1,10,3,1:34:05.7
10,1,11,34,1:35:49.0
11,1,12,38,1:36:42.3
12,1,13,87,1:36:46.6
13,1,14,88,1:37:21.9
14,1,15,42,1:37:47.8
15,1,16,32,1:39:56.0
16,1,17,91,1:52:06.3
17,1,18,37,1:52:53.1
18,1,19,61,1:55:41.7
19,1,20,90,1:56:23.7
20,1,21,49,1:58:45.9
21,1,22,83,2:00:54.5
22,1,23,12,2:02:22.3
23,1,24,96,2:17:41.9
24,1,25,31,2:23:37.5
25,1,26,35,2:30:42.4
26,2,1,20,1:28:02.9
27,2,2,4,1:28:27.3
28,2,3,9,1:28:32.9
29,2,4,1,1:28:36.2
30,2,5,3,1:28:57.8
31,2,6,12,1:28:59.7
32,2,7,5,1:29:52.6
33,2,8,81,1:30:22.3
34,2,9,6,1:31:40.8
35,2,10,16,1:32:27.8
36,2,11,37,1:33:28.7
37,2,12,42,1:36:13.3
38,2,13,31,1:37:10.9
39,2,14,88,1:37:20.2
40,2,15,32,1:37:31.5
41,2,16,2,1:41:54.1
42,2,17,34,1:48:22.4
43,2,18,87,1:50:49.1
44,2,19,61,1:58:08.8
45,2,20,83,2:03:09.4
46,2,21,35,2:09:54.2
47,2,22,90,2:13:09.7
48,2,23,96,2:13:15.3
49,2,24,38,2:13:26.6
50,2,25,49,2:16:04.6
51,2,26,91,2:39:39.7
52,3,1,1,45:51.8
53,3,2,20,46:07.3
54,3,3,4,46:22.4
55,3,4,9,46:28.2
56,3,5,12,46:53.3
57,3,6,5,47:17.8
58,3,7,3,47:18.9
59,3,8,6,47:23.0
60,3,9,81,47:33.4
61,3,10,37,47:54.8
62,3,11,16,48:37.9
63,3,12,31,49:37.6
64,3,13,88,50:59.0
65,3,14,34,51:15.2
66,3,15,42,51:34.6
67,3,16,32,52:45.1
68,3,17,49,54:47.1
69,3,18,91,56:52.0
70,3,19,61,59:20.5
71,3,20,83,1:01:40.3
72,3,21,90,1:06:44.3
73,3,22,96,1:13:53.8
74,3,23,2,1:14:43.1
