,leg,finish,entry_number,time
0,1,1,5,1:52:28.2
1,1,2,1,1:52:28.5
2,1,3,4,1:52:30.8
3,1,4,7,1:52:44.5
4,1,5,8,1:53:00.6
5,1,6,6,1:53:03.3
6,1,7,9,1:53:05.0
7,1,8,11,1:53:18.3
8,1,9,3,1:53:31.1
9,1,10,81,1:59:20.2
10,1,11,32,2:02:53.8
11,1,12,39,2:03:10.1
12,1,13,37,2:05:31.7
13,1,14,36,2:06:22.3
14,1,15,10,2:06:23.0
15,1,16,34,2:07:55.9
16,1,17,2,2:09:05.0
17,1,18,41,2:09:58.1
18,1,19,65,2:12:08.1
19,1,20,64,2:12:16.0
20,1,21,61,2:12:41.0
21,1,22,72,2:15:44.3
22,1,23,21,2:17:19.7
23,1,24,62,2:18:06.9
24,1,25,12,2:18:09.8
25,1,26,73,2:18:23.1
26,1,27,43,2:19:40.9
27,1,28,35,2:20:02.7
28,1,29,44,2:20:46.4
29,1,30,66,2:21:51.1
30,1,31,71,2:22:48.4
31,1,32,68,2:25:27.4
32,1,33,40,2:27:45.2
33,1,34,70,2:32:53.9
34,1,35,63,2:33:44.9
35,1,36,67,2:38:06.0
36,1,37,33,2:42:26.6
37,1,38,38,2:42:28.6
38,1,39,45,2:42:31.4
39,1,40,82,2:42:52.2
40,1,41,74,2:52:11.7
41,2,1,8,1:41:21.9
42,2,2,7,1:41:51.1
43,2,3,2,1:42:06.5
44,2,4,6,1:42:29.7
45,2,5,3,1:44:13.6
46,2,6,37,1:46:41.2
47,2,7,81,1:46:57.8
48,2,8,33,1:47:04.9
49,2,9,36,1:48:14.4
50,2,10,4,1:48:17.1
51,2,11,32,1:48:34.6
52,2,12,39,1:49:50.6
53,2,13,12,1:50:16.5
54,2,14,34,1:50:31.6
55,2,15,41,1:54:23.6
56,2,16,35,1:55:12.2
57,2,17,63,1:55:25.0
58,2,18,62,1:56:12.5
59,2,19,70,1:56:16.4
60,2,20,64,1:56:51.4
61,2,21,61,1:56:51.7
62,2,22,66,1:58:34.7
63,2,23,68,1:59:17.9
64,2,24,72,2:02:27.2
65,2,25,43,2:02:37.2
66,2,26,1,2:02:58.8
67,2,27,71,2:04:57.0
68,2,28,44,2:08:01.9
69,2,29,73,2:12:12.3
70,2,30,82,2:13:21.2
71,2,31,38,2:15:33.9
72,2,32,65,2:16:07.9
73,2,33,5,2:19:13.4
74,2,34,45,2:21:03.7
75,2,35,10,2:22:40.8
76,2,36,74,2:23:20.9
77,2,37,67,2:36:56.5
78,3,1,1,24:48.4
79,3,2,10,24:56.8
80,3,3,8,25:02.0
81,3,4,7,25:11.2
82,3,5,6,25:37.8
83,3,6,4,25:48.3
84,3,7,3,25:50.7
85,3,8,36,26:01.7
86,3,9,32,26:21.3
87,3,10,5,26:29.4
88,3,11,39,26:45.1
89,3,12,81,26:47.1
90,3,13,37,26:48.7
91,3,14,12,26:54.3
92,3,15,34,27:03.4
93,3,16,41,27:24.4
94,3,17,35,27:52.3
95,3,18,70,29:15.9
96,3,19,66,29:20.8
97,3,20,62,29:37.9
98,3,21,72,29:50.1
99,3,22,68,30:09.6
100,3,23,71,30:14.0
101,3,24,2,30:22.0
102,3,25,67,30:23.3
103,3,26,43,30:30.1
104,3,27,61,30:30.5
105,3,28,44,31:22.2
106,3,29,74,35:38.3
107,3,30,45,39:49.4
108,3,31,82,56:51.0
