,leg,finish,entry_number,time
0,1,1,3,1:11:01.9
1,1,2,1,1:11:12.4
2,1,3,4,1:12:04.0
3,1,4,7,1:13:22.6
4,1,5,2,1:13:56.4
5,1,6,6,1:13:58.0
6,1,7,14,1:14:22.4
7,1,8,5,1:14:36.9
8,1,9,9,1:15:06.7
9,1,10,10,1:15:44.2
10,1,11,12,1:16:36.5
11,1,12,37,1:19:12.6
12,1,13,33,1:19:57.7
13,1,14,38,1:20:28.3
14,1,15,62,1:20:39.5
15,1,16,35,1:21:00.8
16,1,17,32,1:21:30.2
17,1,18,45,1:22:09.9
18,1,19,72,1:23:42.3
19,1,20,63,1:23:55.8
20,1,21,41,1:23:58.2
21,1,22,65,1:24:03.7
22,1,23,78,1:24:41.6
23,1,24,73,1:24:43.1
24,1,25,106,1:24:51.2
25,1,26,36,1:25:58.0
26,1,27,90,1:25:59.3
27,1,28,86,1:26:15.2
28,1,29,69,1:26:16.3
29,1,30,87,1:26:32.8
30,1,31,68,1:26:45.4
31,1,32,76,1:26:48.8
32,1,33,82,1:26:57.1
33,1,34,75,1:27:46.6
34,1,35,83,1:28:00.3
35,1,36,88,1:28:05.6
36,1,37,101,1:28:33.0
37,1,38,99,1:29:34.7
38,1,39,102,1:29:42.3
39,1,40,84,1:29:48.7
40,1,41,103,1:30:31.5
41,1,42,81,1:30:46.1
42,1,43,79,1:31:17.1
43,1,44,100,1:31:35.9
44,1,45,74,1:32:21.6
45,1,46,92,1:32:54.2
46,1,47,91,1:33:32.7
47,1,48,115,1:33:44.2
48,1,49,105,1:34:09.5
49,1,50,111,1:34:23.1
50,1,51,70,1:34:24.3
51,1,52,97,1:34:31.4
52,1,53,71,1:35:22.2
53,1,54,95,1:35:33.0
54,1,55,93,1:35:49.6
55,1,56,80,1:36:07.0
56,1,57,64,1:36:12.7
57,1,58,121,1:36:24.0
58,1,59,98,1:36:57.0
59,1,60,118,1:37:03.5
60,1,61,122,1:37:43.6
61,1,62,109,1:38:53.3
62,1,63,116,1:39:25.0
63,1,64,114,1:39:53.7
64,1,65,40,1:40:33.9
65,1,66,61,1:41:07.0
66,1,67,123,1:41:31.0
67,1,68,89,1:41:44.3
68,1,69,107,1:44:21.7
69,1,70,42,1:46:39.5
70,1,71,117,1:48:20.4
71,1,72,112,1:51:22.7
72,1,73,126,1:53:46.6
73,1,74,34,1:54:09.2
74,1,75,124,1:55:40.6
75,1,76,113,1:55:52.5
76,1,77,66,1:56:05.3
77,1,78,96,1:56:28.3
78,1,79,94,1:56:28.3
79,1,80,108,1:58:26.9
80,1,81,120,2:06:46.6
81,1,82,119,2:10:18.4
82,1,83,110,2:16:59.9
83,1,84,125,2:19:39.8
84,1,85,104,2:21:04.3
85,2,1,1,1:16:33.3
86,2,2,3,1:17:09.4
87,2,3,4,1:17:24.8
88,2,4,6,1:18:11.8
89,2,5,5,1:18:40.5
90,2,6,7,1:19:03.5
91,2,7,2,1:19:14.9
92,2,8,10,1:19:54.5
93,2,9,14,1:20:03.0
94,2,10,12,1:20:32.3
95,2,11,37,1:24:33.5
96,2,12,35,1:24:38.4
97,2,13,32,1:24:44.6
98,2,14,33,1:24:57.6
99,2,15,45,1:25:03.9
100,2,16,71,1:25:24.1
101,2,17,62,1:26:06.2
102,2,18,63,1:26:25.5
103,2,19,106,1:27:42.4
104,2,20,72,1:27:55.9
105,2,21,80,1:28:22.8
106,2,22,73,1:28:26.7
107,2,23,65,1:28:27.4
108,2,24,64,1:28:27.8
109,2,25,82,1:28:34.1
110,2,26,38,1:29:11.3
111,2,27,90,1:29:19.1
112,2,28,70,1:30:06.5
113,2,29,68,1:30:57.7
114,2,30,76,1:31:14.4
115,2,31,74,1:32:01.2
116,2,32,66,1:32:03.5
117,2,33,75,1:32:04.0
118,2,34,69,1:32:18.5
119,2,35,101,1:32:26.3
120,2,36,88,1:32:44.7
121,2,37,83,1:32:50.9
122,2,38,99,1:33:17.4
123,2,39,81,1:33:39.6
124,2,40,40,1:33:52.9
125,2,41,96,1:34:04.1
126,2,42,95,1:34:48.2
127,2,43,102,1:34:58.8
128,2,44,111,1:35:05.6
129,2,45,100,1:35:21.5
130,2,46,103,1:36:24.0
131,2,47,89,1:37:24.9
132,2,48,115,1:37:34.5
133,2,49,92,1:37:55.4
134,2,50,84,1:39:25.0
135,2,51,91,1:39:27.5
136,2,52,79,1:39:36.1
137,2,53,97,1:40:06.5
138,2,54,121,1:40:16.4
139,2,55,107,1:40:17.4
140,2,56,105,1:40:43.8
141,2,57,117,1:42:03.9
142,2,58,109,1:42:28.3
143,2,59,93,1:42:34.3
144,2,60,114,1:42:58.9
145,2,61,113,1:43:14.9
146,2,62,112,1:43:33.5
147,2,63,122,1:43:45.8
148,2,64,78,1:47:16.6
149,2,65,108,1:47:32.6
150,2,66,98,1:47:36.1
151,2,67,87,1:49:31.2
152,2,68,123,1:49:37.5
153,2,69,120,1:50:06.9
154,2,70,104,1:50:08.6
155,2,71,36,1:54:42.3
156,2,72,116,1:55:00.6
157,2,73,126,1:55:08.2
158,2,74,86,2:02:12.5
159,2,75,41,2:04:07.4
160,2,76,9,2:05:47.4
161,2,77,94,2:06:50.3
162,2,78,118,2:09:35.6
163,2,79,34,2:18:30.7
164,2,80,119,2:23:23.8
165,2,81,125,2:30:29.9
166,2,82,124,2:36:58.4
167,3,1,3,54:14.7
168,3,2,1,54:34.7
169,3,3,4,55:38.1
170,3,4,6,56:18.4
171,3,5,14,57:00.1
172,3,6,7,57:05.0
173,3,7,9,57:50.3
174,3,8,2,58:15.4
175,3,9,32,1:00:04.2
176,3,10,35,1:00:06.0
177,3,11,33,1:00:22.5
178,3,12,5,1:00:46.7
179,3,13,63,1:01:12.1
180,3,14,62,1:01:15.2
181,3,15,71,1:01:41.3
182,3,16,45,1:02:06.6
183,3,17,74,1:02:48.7
184,3,18,64,1:02:55.7
185,3,19,66,1:02:59.8
186,3,20,41,1:03:07.0
187,3,21,73,1:03:14.9
188,3,22,36,1:03:34.4
189,3,23,82,1:03:50.0
190,3,24,78,1:03:51.9
191,3,25,87,1:03:54.8
192,3,26,72,1:04:11.4
193,3,27,88,1:04:42.6
194,3,28,101,1:05:00.6
195,3,29,76,1:05:10.7
196,3,30,69,1:05:13.3
197,3,31,75,1:05:14.7
198,3,32,68,1:05:17.3
199,3,33,40,1:05:29.3
200,3,34,96,1:06:28.0
201,3,35,38,1:06:58.1
202,3,36,111,1:06:58.3
203,3,37,94,1:07:07.2
204,3,38,84,1:07:21.4
205,3,39,81,1:07:38.3
206,3,40,100,1:07:40.2
207,3,41,70,1:07:44.9
208,3,42,83,1:07:54.5
209,3,43,95,1:08:19.5
210,3,44,89,1:08:20.1
211,3,45,106,1:08:33.8
212,3,46,91,1:08:45.4
213,3,47,102,1:08:53.5
214,3,48,115,1:08:55.7
215,3,49,113,1:09:27.0
216,3,50,90,1:09:31.0
217,3,51,107,1:09:51.6
218,3,52,121,1:10:05.7
219,3,53,97,1:10:22.8
220,3,54,105,1:10:42.8
221,3,55,86,1:10:59.9
222,3,56,112,1:11:18.9
223,3,57,117,1:11:23.0
224,3,58,122,1:11:54.8
225,3,59,10,1:12:02.6
226,3,60,114,1:12:53.0
227,3,61,103,1:12:56.8
228,3,62,116,1:14:14.2
229,3,63,120,1:14:28.0
230,3,64,98,1:14:30.7
231,3,65,79,1:14:32.6
232,3,66,119,1:15:01.0
233,3,67,92,1:15:19.0
234,3,68,109,1:15:49.7
235,3,69,123,1:16:53.5
236,3,70,34,1:17:21.8
237,3,71,104,1:17:54.6
238,3,72,93,1:19:15.1
239,3,73,65,1:21:05.1
240,3,74,108,1:26:37.3
241,3,75,80,1:29:28.7
242,3,76,124,1:41:05.2
243,3,77,118,1:41:18.0
244,3,78,126,1:50:39.3
245,3,79,37,2:21:03.3
