,leg,finish,entry_number,time
0,1,1,4,31:20.5
1,1,2,1,31:33.4
2,1,3,12,31:43.0
3,1,4,18,31:44.5
4,1,5,5,31:47.9
5,1,6,2,31:52.7
6,1,7,7,32:12.5
7,1,8,14,32:15.2
8,1,9,17,32:15.3
9,1,10,8,32:53.5
10,1,11,11,33:07.8
11,1,12,20,33:12.0
12,1,13,60,33:26.9
13,1,14,44,33:56.3
14,1,15,16,34:07.5
15,1,16,41,34:07.7
16,1,17,35,34:23.0
17,1,18,59,34:23.8
18,1,19,55,34:33.0
19,1,20,32,34:37.4
20,1,21,19,34:38.7
21,1,22,22,34:44.0
22,1,23,23,34:45.5
23,1,24,46,34:48.5
24,1,25,146,35:21.2
25,1,26,42,35:32.1
26,1,27,88,36:14.0
27,1,28,39,36:17.8
28,1,29,3,36:20.7
29,1,30,66,36:23.5
30,1,31,47,36:41.3
31,1,32,67,37:29.1
32,1,33,61,37:29.1
33,1,34,69,38:08.0
34,1,35,70,38:18.8
35,1,36,72,38:23.5
36,1,37,62,39:14.1
37,1,38,80,40:09.5
38,1,39,45,40:43.2
39,1,40,37,40:59.3
40,1,41,68,41:30.2
41,1,42,71,41:44.0
42,1,43,95,42:12.9
43,1,44,76,42:17.4
44,1,45,94,43:31.9
45,1,46,81,44:33.4
46,1,47,24,48:21.7
47,1,48,87,50:36.9
48,1,49,98,53:25.3
49,1,50,83,56:29.7
50,1,51,57,56:49.6
51,1,52,50,58:10.6
52,1,53,21,58:16.4
53,1,54,54,58:26.2
54,1,55,49,58:30.4
55,1,56,91,58:35.1
56,1,57,48,58:37.4
57,1,58,84,58:42.3
58,1,59,77,59:20.2
59,1,60,78,59:22.1
60,1,61,75,1:00:58.0
61,1,62,79,1:02:25.3
62,1,63,93,1:09:44.4
63,1,64,89,1:12:49.5
64,1,65,97,1:18:30.8
65,1,66,85,1:19:26.4
66,2,1,3,1:16:16.2
67,2,2,1,1:16:26.3
68,2,3,2,1:16:27.6
69,2,4,4,1:16:31.9
70,2,5,5,1:16:57.0
71,2,6,14,1:17:46.5
72,2,7,7,1:18:09.5
73,2,8,12,1:18:15.5
74,2,9,11,1:18:17.6
75,2,10,8,1:19:48.4
76,2,11,20,1:20:31.0
77,2,12,55,1:21:29.5
78,2,13,44,1:21:47.5
79,2,14,41,1:22:22.6
80,2,15,46,1:22:41.5
81,2,16,146,1:22:53.7
82,2,17,19,1:22:58.2
83,2,18,61,1:23:59.0
84,2,19,50,1:24:00.6
85,2,20,60,1:24:23.5
86,2,21,16,1:24:58.8
87,2,22,67,1:26:06.0
88,2,23,23,1:26:36.9
89,2,24,72,1:26:55.0
90,2,25,47,1:27:36.9
91,2,26,18,1:28:00.6
92,2,27,22,1:30:19.1
93,2,28,70,1:31:08.8
94,2,29,21,1:31:16.2
95,2,30,37,1:32:18.8
96,2,31,62,1:32:45.7
97,2,32,76,1:34:31.5
98,2,33,94,1:35:07.3
99,2,34,68,1:37:49.0
100,2,35,75,1:38:02.8
101,2,36,32,1:38:38.7
102,2,37,24,1:39:27.8
103,2,38,87,1:40:16.7
104,2,39,69,1:41:16.0
105,2,40,83,1:41:28.9
106,2,41,89,1:45:08.7
107,2,42,81,1:46:17.2
108,2,43,84,1:46:36.3
109,2,44,79,1:48:16.6
110,2,45,49,1:51:36.7
111,2,46,59,1:51:50.5
112,2,47,17,1:52:26.3
113,2,48,42,1:52:30.8
114,2,49,71,1:54:45.1
115,2,50,80,1:56:19.6
116,2,51,95,1:58:41.8
117,2,52,88,1:59:32.0
118,2,53,91,2:01:15.5
119,2,54,98,2:01:55.8
120,2,55,97,2:03:23.5
121,2,56,85,2:04:39.6
122,3,1,1,55:09.9
123,3,2,4,55:29.9
124,3,3,2,56:09.9
125,3,4,3,56:11.5
126,3,5,5,56:24.3
127,3,6,11,57:09.2
128,3,7,12,57:15.2
129,3,8,17,57:55.2
130,3,9,7,57:55.4
131,3,10,8,58:41.6
132,3,11,46,59:00.0
133,3,12,20,59:19.7
134,3,13,16,59:24.6
135,3,14,44,1:00:17.5
136,3,15,60,1:00:18.6
137,3,16,19,1:00:56.9
138,3,17,41,1:01:13.1
139,3,18,61,1:01:44.7
140,3,19,49,1:01:49.0
141,3,20,42,1:01:57.8
142,3,21,59,1:02:03.5
143,3,22,23,1:02:27.9
144,3,23,146,1:02:33.3
145,3,24,50,1:02:42.7
146,3,25,67,1:03:36.5
147,3,26,47,1:04:00.4
148,3,27,72,1:05:32.7
149,3,28,88,1:06:12.2
150,3,29,21,1:06:55.2
151,3,30,24,1:07:59.0
152,3,31,37,1:08:01.2
153,3,32,70,1:08:36.7
154,3,33,62,1:09:42.4
155,3,34,83,1:09:48.7
156,3,35,94,1:10:21.0
157,3,36,95,1:10:36.4
158,3,37,76,1:10:41.1
159,3,38,80,1:10:43.4
160,3,39,69,1:10:45.7
161,3,40,75,1:10:52.6
162,3,41,87,1:13:01.1
163,3,42,79,1:14:22.3
164,3,43,89,1:14:30.2
165,3,44,97,1:15:54.7
166,3,45,81,1:20:24.3
167,3,46,84,1:20:41.3
168,3,47,98,1:28:04.2
