,leg,finish,entry_number,time
0,1,1,2,1:49:09.5
1,1,2,1,1:49:31.9
2,1,3,4,1:49:43.2
3,1,4,9,1:49:47.2
4,1,5,10,1:50:06.4
5,1,6,6,1:50:28.8
6,1,7,21,1:50:38.5
7,1,8,16,1:50:46.4
8,1,9,20,1:52:54.8
9,1,10,31,1:54:25.3
10,1,11,40,1:54:29.4
11,1,12,12,1:54:50.0
12,1,13,37,1:55:31.3
13,1,14,43,1:56:05.2
14,1,15,32,1:56:24.2
15,1,16,74,1:56:27.2
16,1,17,73,1:56:56.7
17,1,18,48,1:58:49.7
18,1,19,75,2:00:49.6
19,1,20,22,2:02:33.8
20,1,21,36,2:04:10.2
21,1,22,42,2:05:31.0
22,1,23,38,2:06:02.6
23,1,24,72,2:06:06.7
24,1,25,78,2:07:26.6
25,1,26,47,2:10:45.4
26,1,27,7,2:13:02.9
27,1,28,76,2:13:13.8
28,1,29,44,2:13:33.7
29,1,30,3,2:14:14.3
30,1,31,85,2:14:48.1
31,1,32,90,2:15:42.7
32,1,33,33,2:16:19.7
33,1,34,95,2:17:42.9
34,1,35,93,2:19:21.0
35,1,36,88,2:20:39.6
36,1,37,87,2:21:35.8
37,1,38,39,2:21:46.4
38,1,39,84,2:21:55.2
39,1,40,35,2:22:02.8
40,1,41,86,2:25:27.3
41,1,42,49,2:25:36.7
42,1,43,82,2:28:34.7
43,1,44,91,2:31:56.2
44,1,45,94,2:34:59.2
45,1,46,89,2:36:58.7
46,1,47,92,2:37:44.5
47,2,1,1,1:40:43.9
48,2,2,4,1:42:12.8
49,2,3,9,1:43:06.4
50,2,4,2,1:43:07.8
51,2,5,7,1:44:00.9
52,2,6,6,1:44:11.3
53,2,7,21,1:45:03.4
54,2,8,3,1:45:38.4
55,2,9,16,1:45:39.0
56,2,10,37,1:47:52.6
57,2,11,36,1:48:30.8
58,2,12,74,1:48:55.6
59,2,13,73,1:50:01.6
60,2,14,12,1:50:31.0
61,2,15,35,1:50:52.1
62,2,16,43,1:51:43.0
63,2,17,38,1:51:54.6
64,2,18,10,1:52:13.1
65,2,19,32,1:53:48.1
66,2,20,20,1:54:20.4
67,2,21,85,1:57:30.6
68,2,22,22,1:57:40.5
69,2,23,33,2:01:09.3
70,2,24,48,2:03:06.4
71,2,25,72,2:03:59.1
72,2,26,47,2:04:40.3
73,2,27,78,2:05:15.4
74,2,28,44,2:05:23.1
75,2,29,89,2:05:55.1
76,2,30,82,2:07:17.8
77,2,31,76,2:07:24.7
78,2,32,90,2:08:32.8
79,2,33,86,2:10:55.9
80,2,34,49,2:12:05.8
81,2,35,84,2:12:10.4
82,2,36,91,2:14:28.8
83,2,37,93,2:16:09.3
84,2,38,92,2:16:35.2
85,2,39,39,2:18:16.0
86,2,40,94,2:28:16.9
87,2,41,95,2:40:13.0
88,3,1,2,31:53.3
89,3,2,4,32:04.9
90,3,3,1,32:22.0
91,3,4,9,32:23.5
92,3,5,10,32:37.3
93,3,6,6,32:39.5
94,3,7,7,32:58.9
95,3,8,21,33:01.2
96,3,9,35,33:12.1
97,3,10,32,33:14.7
98,3,11,3,33:18.7
99,3,12,20,33:26.9
100,3,13,16,33:28.2
101,3,14,36,33:54.5
102,3,15,12,34:06.1
103,3,16,38,34:11.0
104,3,17,48,34:25.7
105,3,18,37,34:36.0
106,3,19,39,34:47.4
107,3,20,74,34:48.7
108,3,21,49,34:59.2
109,3,22,85,35:31.6
110,3,23,22,35:57.4
111,3,24,89,36:01.8
112,3,25,82,36:30.9
113,3,26,76,36:47.8
114,3,27,33,37:00.1
115,3,28,95,37:26.9
116,3,29,90,37:45.3
117,3,30,72,37:52.0
118,3,31,47,38:00.3
119,3,32,86,38:20.2
120,3,33,78,38:29.1
121,3,34,43,39:06.5
122,3,35,91,39:24.8
123,3,36,93,39:26.2
124,3,37,94,41:55.3
125,3,38,92,43:23.1
126,3,39,84,49:05.6
