,leg,finish,entry_number,time
0,1,1,2,1:07:19.4
1,1,2,3,1:07:30.5
2,1,3,9,1:07:35.4
3,1,4,6,1:07:37.2
4,1,5,8,1:07:41.2
5,1,6,1,1:07:45.3
6,1,7,4,1:07:50.7
7,1,8,20,1:07:59.4
8,1,9,7,1:08:27.4
9,1,10,14,1:08:48.5
10,1,11,21,1:10:07.8
11,1,12,42,1:10:48.8
12,1,13,31,1:11:02.3
13,1,14,43,1:11:32.2
14,1,15,32,1:11:54.2
15,1,16,70,1:11:54.4
16,1,17,36,1:12:02.7
17,1,18,73,1:12:10.1
18,1,19,40,1:12:35.0
19,1,20,75,1:12:42.2
20,1,21,44,1:13:23.1
21,1,22,71,1:13:25.4
22,1,23,47,1:14:23.8
23,1,24,88,1:15:05.0
24,1,25,50,1:15:21.4
25,1,26,33,1:16:31.8
26,1,27,49,1:16:58.9
27,1,28,85,1:17:09.0
28,1,29,41,1:17:20.9
29,1,30,60,1:18:16.5
30,1,31,91,1:18:24.5
31,1,32,58,1:18:24.7
32,1,33,78,1:18:30.4
33,1,34,98,1:18:44.3
34,1,35,53,1:18:56.3
35,1,36,65,1:19:31.1
36,1,37,62,1:19:42.6
37,1,38,45,1:20:43.0
38,1,39,103,1:21:10.2
39,1,40,101,1:21:51.7
40,1,41,89,1:21:58.3
41,1,42,106,1:22:02.2
42,1,43,84,1:22:04.6
43,1,44,81,1:22:04.6
44,1,45,66,1:22:11.6
45,1,46,102,1:22:17.8
46,1,47,87,1:22:41.5
47,1,48,100,1:22:47.0
48,1,49,104,1:22:55.2
49,1,50,97,1:22:58.5
50,1,51,114,1:23:06.4
51,1,52,120,1:23:12.0
52,1,53,94,1:23:13.2
53,1,54,92,1:23:15.2
54,1,55,112,1:23:39.1
55,1,56,121,1:23:42.0
56,1,57,63,1:23:42.9
57,1,58,59,1:23:49.7
58,1,59,82,1:24:41.9
59,1,60,111,1:24:57.3
60,1,61,107,1:25:43.3
61,1,62,37,1:26:04.6
62,1,63,96,1:26:42.6
63,1,64,118,1:26:57.3
64,1,65,109,1:27:39.1
65,1,66,86,1:29:57.8
66,1,67,12,1:30:20.4
67,1,68,90,1:30:43.5
68,1,69,52,1:30:53.6
69,1,70,64,1:31:10.3
70,1,71,38,1:31:15.4
71,1,72,54,1:31:59.2
72,1,73,79,1:32:13.9
73,1,74,95,1:32:41.6
74,1,75,117,1:32:56.6
75,1,76,77,1:35:05.0
76,1,77,83,1:35:14.1
77,1,78,108,1:36:00.3
78,1,79,51,1:36:22.3
79,1,80,48,1:36:35.1
80,1,81,119,1:38:48.4
81,1,82,80,1:39:38.5
82,1,83,67,1:39:54.5
83,1,84,115,1:45:31.0
84,1,85,116,1:48:49.7
85,1,86,5,2:44:14.3
86,2,1,1,1:48:44.1
87,2,2,2,1:49:00.5
88,2,3,9,1:49:05.6
89,2,4,3,1:49:09.4
90,2,5,6,1:49:53.8
91,2,6,20,1:50:21.5
92,2,7,8,1:50:29.1
93,2,8,4,1:50:34.2
94,2,9,14,1:50:38.3
95,2,10,21,1:52:01.8
96,2,11,70,1:53:51.0
97,2,12,42,1:54:07.6
98,2,13,43,1:54:29.3
99,2,14,32,1:55:35.0
100,2,15,73,1:55:37.5
101,2,16,75,1:55:46.9
102,2,17,48,1:56:22.1
103,2,18,12,1:57:31.3
104,2,19,41,1:58:37.5
105,2,20,40,2:01:14.4
106,2,21,47,2:02:53.8
107,2,22,77,2:03:06.6
108,2,23,85,2:03:59.0
109,2,24,88,2:04:02.6
110,2,25,71,2:04:08.2
111,2,26,91,2:04:13.5
112,2,27,50,2:04:17.1
113,2,28,60,2:05:35.8
114,2,29,54,2:06:27.4
115,2,30,45,2:06:36.3
116,2,31,83,2:06:55.1
117,2,32,65,2:07:07.9
118,2,33,100,2:07:10.8
119,2,34,52,2:07:11.8
120,2,35,103,2:07:23.1
121,2,36,102,2:07:48.3
122,2,37,62,2:08:06.0
123,2,38,98,2:08:15.6
124,2,39,84,2:08:36.6
125,2,40,66,2:08:58.7
126,2,41,44,2:09:20.0
127,2,42,111,2:10:15.0
128,2,43,104,2:10:30.0
129,2,44,114,2:10:31.2
130,2,45,120,2:10:37.5
131,2,46,97,2:12:14.0
132,2,47,101,2:13:15.1
133,2,48,81,2:14:14.6
134,2,49,53,2:15:25.4
135,2,50,89,2:15:45.8
