,leg,finish,entry_number,time
0,1,1,3,1:02:58.9
1,1,2,5,1:03:07.3
2,1,3,4,1:03:28.1
3,1,4,7,1:03:42.2
4,1,5,6,1:03:48.0
5,1,6,8,1:03:57.6
6,1,7,2,1:04:25.5
7,1,8,9,1:04:56.2
8,1,9,12,1:05:57.6
9,1,10,11,1:06:45.3
10,1,11,10,1:08:19.6
11,1,12,33,1:08:20.4
12,1,13,1,1:08:33.3
13,1,14,31,1:08:47.4
14,1,15,41,1:08:54.5
15,1,16,39,1:09:44.3
16,1,17,34,1:10:35.5
17,1,18,32,1:10:36.3
18,1,19,35,1:10:53.9
19,1,20,47,1:10:56.3
20,1,21,61,1:11:26.4
21,1,22,48,1:12:02.2
22,1,23,46,1:12:18.3
23,1,24,36,1:12:26.1
24,1,25,62,1:14:00.2
25,1,26,37,1:14:51.3
26,1,27,78,1:15:02.7
27,1,28,65,1:16:59.6
28,1,29,66,1:17:04.0
29,1,30,40,1:17:16.8
30,1,31,79,1:17:27.5
31,1,32,69,1:17:34.1
32,1,33,81,1:18:09.8
33,1,34,74,1:19:25.4
34,1,35,63,1:19:56.1
35,1,36,68,1:22:46.6
36,1,37,70,1:23:01.2
37,1,38,76,1:23:41.5
38,1,39,75,1:23:50.1
39,1,40,87,1:24:45.6
40,1,41,85,1:25:24.3
41,1,42,90,1:25:46.9
42,1,43,88,1:26:07.9
43,1,44,89,1:29:29.6
44,1,45,67,1:32:22.0
45,1,46,49,1:33:19.0
46,1,47,83,1:55:53.7
47,2,1,1,1:43:17.8
48,2,2,7,1:44:27.2
49,2,3,8,1:44:29.9
50,2,4,4,1:44:55.7
51,2,5,2,1:46:24.7
52,2,6,12,1:49:04.7
53,2,7,5,1:49:26.6
54,2,8,11,1:50:43.3
55,2,9,62,1:51:42.6
56,2,10,33,1:52:01.0
57,2,11,9,1:52:28.3
58,2,12,61,1:52:37.8
59,2,13,34,1:53:17.3
60,2,14,32,1:53:55.9
61,2,15,47,1:54:40.0
62,2,16,31,1:55:00.3
63,2,17,48,1:55:03.1
64,2,18,81,1:57:26.2
65,2,19,36,1:58:13.2
66,2,20,78,1:59:13.2
67,2,21,63,2:01:37.8
68,2,22,6,2:01:49.8
69,2,23,37,2:02:34.6
70,2,24,69,2:04:53.0
71,2,25,70,2:12:01.0
72,2,26,68,2:16:01.2
73,2,27,89,2:25:57.6
74,2,28,85,2:44:13.3
75,3,1,1,1:18:09.8
76,3,2,5,1:18:10.7
77,3,3,7,1:18:36.8
78,3,4,8,1:19:01.2
79,3,5,2,1:19:32.2
80,3,6,4,1:19:43.3
81,3,7,6,1:20:28.7
82,3,8,9,1:20:52.3
83,3,9,12,1:23:00.8
84,3,10,11,1:23:18.0
85,3,11,61,1:24:38.9
86,3,12,31,1:25:03.5
87,3,13,34,1:25:29.0
88,3,14,32,1:26:19.5
89,3,15,33,1:26:23.5
90,3,16,47,1:26:54.1
91,3,17,48,1:27:00.8
92,3,18,36,1:30:34.3
93,3,19,37,1:30:35.2
94,3,20,63,1:31:39.5
95,3,21,69,1:33:16.8
96,3,22,81,1:33:42.1
97,3,23,70,1:38:10.7
98,3,24,78,1:41:06.2
99,3,25,68,1:43:39.9
100,3,26,89,2:28:29.7
