,leg,finish,entry_number,time
0,1,1,3,1:27:20.1
1,1,2,1,1:27:33.1
2,1,3,4,1:28:09.3
3,1,4,8,1:28:41.5
4,1,5,9,1:28:49.3
5,1,6,2,1:28:53.6
6,1,7,7,1:29:08.6
7,1,8,10,1:29:37.3
8,1,9,15,1:30:46.7
9,1,10,16,1:31:49.8
10,1,11,12,1:33:54.7
11,1,12,46,1:34:15.8
12,1,13,53,1:34:49.3
13,1,14,61,1:35:19.6
14,1,15,42,1:35:27.0
15,1,16,35,1:35:43.9
16,1,17,51,1:36:09.7
17,1,18,36,1:36:14.7
18,1,19,66,1:36:25.0
19,1,20,65,1:36:48.0
20,1,21,54,1:36:54.6
21,1,22,38,1:36:57.2
22,1,23,60,1:37:28.2
23,1,24,67,1:37:32.4
24,1,25,33,1:37:32.5
25,1,26,11,1:37:33.9
26,1,27,72,1:37:35.0
27,1,28,31,1:37:52.1
28,1,29,73,1:38:00.0
29,1,30,63,1:38:13.4
30,1,31,44,1:38:29.2
31,1,32,43,1:38:38.5
32,1,33,81,1:39:10.3
33,1,34,5,1:39:15.3
34,1,35,75,1:39:20.1
35,1,36,68,1:39:38.3
36,1,37,37,1:40:46.0
37,1,38,76,1:41:37.2
38,1,39,77,1:42:02.7
39,1,40,39,1:42:30.1
40,1,41,48,1:42:37.0
41,1,42,82,1:42:38.1
42,1,43,84,1:44:19.3
43,1,44,86,1:44:30.3
44,1,45,78,1:44:49.6
45,1,46,14,1:44:52.9
46,1,47,91,1:45:30.9
47,1,48,69,1:46:22.7
48,1,49,50,1:47:17.5
49,1,50,80,1:47:29.5
50,1,51,83,1:47:34.7
51,1,52,85,1:48:05.1
52,1,53,88,1:48:42.7
53,1,54,89,1:50:16.9
54,1,55,90,1:50:49.8
55,1,56,87,1:51:11.0
56,1,57,70,1:51:26.5
57,1,58,45,1:51:51.8
58,1,59,59,1:54:04.0
59,1,60,52,1:56:21.4
60,1,61,64,1:57:40.4
61,1,62,49,1:58:52.4
62,1,63,79,1:59:01.1
63,1,64,62,2:00:19.6
64,1,65,74,2:02:40.0
65,1,66,71,2:07:42.4
66,1,67,92,2:11:51.1
67,2,1,1,1:19:52.0
68,2,2,3,1:20:06.7
69,2,3,4,1:20:28.3
70,2,4,9,1:20:38.1
71,2,5,8,1:20:56.4
72,2,6,2,1:21:20.9
73,2,7,7,1:21:42.4
74,2,8,15,1:23:55.6
75,2,9,5,1:24:01.1
76,2,10,16,1:24:10.8
77,2,11,11,1:24:31.5
78,2,12,31,1:25:24.3
79,2,13,45,1:25:29.7
80,2,14,62,1:26:05.5
81,2,15,12,1:26:11.5
82,2,16,54,1:26:20.4
83,2,17,61,1:26:30.1
84,2,18,10,1:26:33.0
85,2,19,65,1:27:03.7
86,2,20,59,1:27:10.9
87,2,21,63,1:27:11.6
88,2,22,70,1:27:16.4
89,2,23,38,1:27:17.2
90,2,24,53,1:27:26.9
91,2,25,69,1:27:33.5
92,2,26,44,1:27:50.5
93,2,27,67,1:27:53.7
94,2,28,35,1:27:57.0
95,2,29,51,1:28:10.0
96,2,30,71,1:29:00.1
97,2,31,33,1:29:00.1
98,2,32,43,1:29:11.1
99,2,33,36,1:29:34.3
100,2,34,39,1:30:29.0
101,2,35,46,1:30:37.4
102,2,36,76,1:30:48.4
103,2,37,77,1:31:19.3
104,2,38,48,1:31:30.0
105,2,39,75,1:32:26.9
106,2,40,78,1:32:37.9
107,2,41,68,1:32:40.2
108,2,42,82,1:32:52.0
109,2,43,84,1:33:03.7
110,2,44,73,1:33:07.2
111,2,45,83,1:34:00.5
112,2,46,85,1:34:19.4
113,2,47,91,1:34:45.3
114,2,48,88,1:36:35.9
115,2,49,42,1:38:24.0
116,2,50,37,1:38:28.4
117,2,51,60,1:38:39.5
118,2,52,81,1:40:10.1
119,2,53,49,1:40:56.9
120,2,54,74,1:41:29.9
121,2,55,86,1:41:38.8
122,2,56,87,1:43:50.9
123,2,57,89,1:43:58.5
124,2,58,79,1:46:31.2
125,2,59,80,1:51:45.1
126,2,60,92,1:52:59.7
127,2,61,90,1:57:51.3
128,3,1,3,1:05:27.1
129,3,2,1,1:05:29.1
130,3,3,8,1:05:48.3
131,3,4,7,1:05:57.6
132,3,5,4,1:05:59.1
133,3,6,9,1:06:03.4
134,3,7,2,1:06:21.4
135,3,8,5,1:06:28.5
136,3,9,10,1:06:38.2
137,3,10,16,1:07:13.2
138,3,11,15,1:07:27.9
139,3,12,12,1:09:05.4
140,3,13,36,1:09:57.9
141,3,14,31,1:10:19.4
142,3,15,46,1:10:22.8
143,3,16,38,1:10:31.6
144,3,17,62,1:10:38.5
145,3,18,70,1:11:05.6
146,3,19,35,1:11:14.8
147,3,20,53,1:11:22.2
148,3,21,42,1:11:24.6
149,3,22,54,1:11:33.9
150,3,23,51,1:11:55.5
151,3,24,65,1:12:11.5
152,3,25,60,1:12:14.7
153,3,26,81,1:12:18.5
154,3,27,73,1:12:20.1
155,3,28,67,1:12:48.3
156,3,29,44,1:12:56.6
157,3,30,45,1:13:22.3
158,3,31,75,1:13:42.6
159,3,32,61,1:14:23.6
160,3,33,43,1:14:33.6
161,3,34,11,1:14:36.3
162,3,35,39,1:14:45.4
163,3,36,78,1:14:45.4
164,3,37,77,1:14:54.4
165,3,38,80,1:15:18.2
166,3,39,48,1:15:19.6
167,3,40,71,1:15:22.1
168,3,41,82,1:15:35.1
169,3,42,68,1:16:02.6
170,3,43,86,1:16:26.0
171,3,44,69,1:16:57.8
172,3,45,91,1:17:16.6
173,3,46,83,1:17:21.9
174,3,47,89,1:20:51.3
175,3,48,74,1:23:21.0
176,3,49,79,1:24:31.4
177,3,50,49,1:25:13.6
178,3,51,76,1:25:41.7
179,3,52,90,1:25:44.2
180,3,53,33,1:28:34.4
181,3,54,88,1:29:06.9
182,3,55,59,1:31:09.9
183,3,56,92,1:31:49.9
184,3,57,37,1:33:55.2
185,3,58,85,1:36:32.4
186,3,59,63,1:40:38.1
