,leg,finish,entry_number,time
0,1,1,3,57:25.1
1,1,2,5,57:51.2
2,1,3,4,58:13.9
3,1,4,8,58:14.6
4,1,5,10,58:37.3
5,1,6,1,58:51.0
6,1,7,6,58:51.6
7,1,8,14,58:59.3
8,1,9,7,59:21.3
9,1,10,16,59:24.9
10,1,11,2,1:00:07.1
11,1,12,11,1:00:31.5
12,1,13,12,1:00:37.2
13,1,14,9,1:01:11.3
14,1,15,20,1:03:48.7
15,1,16,48,1:05:21.7
16,1,17,62,1:05:42.2
17,1,18,37,1:06:41.1
18,1,19,67,1:07:06.7
19,1,20,51,1:07:07.1
20,1,21,45,1:07:16.9
21,1,22,39,1:07:23.3
22,1,23,33,1:07:53.6
23,1,24,35,1:08:14.8
24,1,25,49,1:11:07.1
25,1,26,73,1:11:23.1
26,1,27,44,1:11:44.1
27,1,28,82,1:12:18.9
28,1,29,80,1:13:15.9
29,1,30,19,1:13:35.8
30,1,31,72,1:13:36.9
31,1,32,52,1:14:10.3
32,1,33,68,1:14:12.2
33,1,34,32,1:15:15.1
34,1,35,42,1:15:21.5
35,1,36,74,1:15:24.4
36,1,37,41,1:16:22.8
37,1,38,75,1:16:31.5
38,1,39,84,1:17:20.8
39,1,40,54,1:18:16.3
40,1,41,69,1:19:21.7
41,1,42,83,1:19:36.1
42,1,43,15,1:19:50.3
43,1,44,61,1:20:07.0
44,1,45,77,1:20:31.3
45,1,46,86,1:20:35.6
46,1,47,85,1:20:43.2
47,1,48,99,1:23:37.5
48,1,49,97,1:23:53.3
49,1,50,91,1:26:41.8
50,1,51,101,1:29:17.0
51,1,52,43,1:31:40.1
52,1,53,103,1:32:41.4
53,1,54,95,1:33:56.5
54,1,55,55,1:34:46.8
55,1,56,46,1:34:46.8
56,1,57,79,1:35:06.3
57,1,58,98,1:36:32.1
58,1,59,65,1:36:59.3
59,1,60,96,1:39:02.1
60,1,61,70,1:43:09.6
61,1,62,87,1:47:14.3
62,1,63,64,1:48:10.1
63,1,64,102,1:53:03.7
64,2,1,3,1:52:25.3
65,2,2,4,1:53:41.7
66,2,3,6,1:54:02.8
67,2,4,2,1:54:11.3
68,2,5,10,1:54:18.8
69,2,6,14,1:54:20.6
70,2,7,8,1:54:21.4
71,2,8,16,1:54:37.7
72,2,9,1,1:54:43.6
73,2,10,7,1:54:50.8
74,2,11,12,1:54:57.6
75,2,12,11,1:55:33.8
76,2,13,9,1:57:09.1
77,2,14,20,2:01:21.4
78,2,15,5,2:02:20.2
79,2,16,64,2:05:26.5
80,2,17,35,2:06:37.1
81,2,18,32,2:07:09.5
82,2,19,62,2:07:27.5
83,2,20,33,2:09:17.1
84,2,21,45,2:10:26.6
85,2,22,39,2:11:25.6
86,2,23,41,2:12:13.2
87,2,24,42,2:12:16.4
88,2,25,49,2:12:19.9
89,2,26,82,2:14:51.5
90,2,27,52,2:15:34.5
91,2,28,48,2:16:06.2
92,2,29,55,2:17:36.1
93,2,30,73,2:19:20.5
94,2,31,72,2:21:16.0
95,2,32,44,2:24:30.0
96,2,33,69,2:24:48.6
97,2,34,51,2:25:31.3
98,2,35,54,2:25:46.3
99,2,36,85,2:25:50.2
100,2,37,75,2:27:50.9
101,2,38,67,2:28:41.3
102,2,39,43,2:29:03.1
103,2,40,19,2:29:08.3
104,2,41,77,2:29:18.9
105,2,42,83,2:29:47.3
106,2,43,65,2:35:53.8
107,2,44,46,2:38:50.6
108,2,45,74,2:40:26.5
109,2,46,80,2:40:26.5
110,2,47,37,2:41:14.6
111,2,48,79,2:42:27.5
112,2,49,97,2:43:23.9
113,2,50,68,2:46:11.5
114,2,51,87,2:52:48.7
115,2,52,95,2:53:29.6
116,2,53,70,2:56:08.7
117,2,54,84,2:59:05.9
118,2,55,91,3:00:01.6
119,2,56,101,3:15:17.5
120,3,1,5,38:07.1
121,3,2,2,38:22.7
122,3,3,14,38:23.8
123,3,4,3,38:25.9
124,3,5,7,38:34.5
125,3,6,4,38:44.1
126,3,7,8,38:46.3
127,3,8,10,38:48.7
128,3,9,6,38:58.4
129,3,10,12,39:38.9
130,3,11,9,39:47.8
131,3,12,16,39:49.3
132,3,13,11,40:35.4
133,3,14,64,41:08.9
134,3,15,20,41:32.1
135,3,16,65,41:35.5
136,3,17,37,42:46.9
137,3,18,48,42:48.7
138,3,19,32,42:56.3
139,3,20,62,43:35.0
140,3,21,51,43:46.0
141,3,22,39,43:48.3
142,3,23,44,43:56.1
143,3,24,80,44:02.8
144,3,25,49,44:28.0
145,3,26,42,44:45.1
146,3,27,68,44:54.5
147,3,28,33,44:55.8
148,3,29,77,44:56.4
149,3,30,70,44:59.2
150,3,31,45,45:02.5
151,3,32,52,45:26.1
152,3,33,54,45:51.3
153,3,34,82,46:20.5
154,3,35,75,46:33.0
155,3,36,73,46:42.7
156,3,37,72,47:18.5
157,3,38,69,47:34.2
158,3,39,67,47:56.1
159,3,40,46,48:55.5
160,3,41,84,50:22.6
161,3,42,85,50:31.0
162,3,43,79,51:53.9
163,3,44,55,53:10.1
164,3,45,87,54:09.4
165,3,46,101,54:11.5
166,3,47,83,54:56.9
167,3,48,41,55:41.3
168,3,49,91,58:03.9
169,3,50,97,58:20.3
170,3,51,95,59:47.9
