,leg,finish,entry_number,time
0,1,1,3,1:24:55.4
1,1,2,14,1:25:51.1
2,1,3,5,1:25:56.1
3,1,4,1,1:26:02.1
4,1,5,2,1:26:06.7
5,1,6,10,1:26:25.3
6,1,7,4,1:28:37.2
7,1,8,37,1:29:09.3
8,1,9,11,1:29:44.0
9,1,10,31,1:31:27.7
10,1,11,33,1:35:58.4
11,1,12,36,1:36:50.0
12,1,13,6,1:37:03.7
13,1,14,8,2:05:36.1
14,1,15,7,2:06:29.7
15,1,16,35,2:08:46.2
16,1,17,34,2:13:41.4
17,1,18,82,2:13:45.2
18,1,19,32,2:14:29.1
19,1,20,87,2:33:31.6
20,1,21,83,3:07:14.8
21,2,1,5,1:28:01.1
22,2,2,2,1:28:05.8
23,2,3,1,1:28:33.5
24,2,4,10,1:28:45.0
25,2,5,3,1:28:50.3
26,2,6,4,1:29:35.2
27,2,7,6,1:30:08.8
28,2,8,11,1:33:36.0
29,2,9,32,1:35:50.7
30,2,10,31,1:36:15.5
31,2,11,37,1:36:46.4
32,2,12,36,1:40:34.8
33,2,13,14,1:42:22.3
34,2,14,34,1:46:17.6
35,2,15,35,1:49:14.3
36,2,16,33,1:52:08.5
37,2,17,8,2:09:52.9
38,2,18,82,2:12:40.8
39,2,19,87,2:41:53.5
40,2,20,83,3:04:31.7
41,3,1,5,44:13.4
42,3,2,3,44:25.6
43,3,3,2,44:28.0
44,3,4,8,44:43.1
45,3,5,10,44:48.4
46,3,6,1,44:59.7
47,3,7,14,45:08.5
48,3,8,6,45:42.2
49,3,9,11,46:07.5
50,3,10,4,47:40.9
51,3,11,35,47:56.8
52,3,12,31,47:59.5
53,3,13,34,48:11.2
54,3,14,32,48:28.4
55,3,15,36,48:29.2
56,3,16,82,58:49.5
57,3,17,83,1:09:36.2
58,3,18,87,1:21:09.9
