,leg,finish,entry_number,time
0,1,1,4,1:08:16.5
1,1,2,1,1:08:19.1
2,1,3,2,1:08:40.7
3,1,4,17,1:09:05.8
4,1,5,7,1:09:06.7
5,1,6,19,1:09:13.2
6,1,7,18,1:09:38.4
7,1,8,8,1:09:56.0
8,1,9,23,1:10:05.2
9,1,10,22,1:10:07.8
10,1,11,6,1:10:22.0
11,1,12,15,1:10:30.8
12,1,13,24,1:10:37.7
13,1,14,11,1:10:59.5
14,1,15,5,1:11:10.8
15,1,16,12,1:11:55.5
16,1,17,35,1:12:04.6
17,1,18,10,1:12:30.0
18,1,19,26,1:12:48.5
19,1,20,20,1:13:32.0
20,1,21,21,1:14:26.0
21,1,22,27,1:14:31.4
22,1,23,34,1:14:50.5
23,1,24,104,1:14:52.6
24,1,25,100,1:15:47.1
25,1,26,101,1:16:34.6
26,1,27,102,1:17:27.4
27,1,28,109,1:18:49.7
28,1,29,61,1:18:55.3
29,1,30,64,1:19:04.4
30,1,31,111,1:19:25.7
31,1,32,117,1:19:31.5
32,1,33,33,1:19:36.4
33,1,34,54,1:20:06.8
34,1,35,52,1:20:15.4
35,1,36,106,1:21:11.6
36,1,37,103,1:21:24.9
37,1,38,126,1:21:43.0
38,1,39,105,1:21:57.8
39,1,40,108,1:22:17.2
40,1,41,67,1:22:24.9
41,1,42,69,1:22:30.8
42,1,43,70,1:23:06.6
43,1,44,113,1:23:13.5
44,1,45,71,1:24:58.4
45,1,46,63,1:25:37.6
46,1,47,115,1:25:40.0
47,1,48,123,1:26:13.9
48,1,49,58,1:27:38.0
49,1,50,62,1:28:43.1
50,1,51,110,1:30:05.0
51,1,52,124,1:31:15.4
52,1,53,122,1:32:39.8
53,1,54,3,1:33:22.7
54,1,55,128,1:33:55.2
55,1,56,127,1:33:56.8
56,1,57,129,1:37:10.4
57,1,58,74,1:38:50.8
58,1,59,116,1:38:56.2
59,1,60,114,2:06:57.6
60,2,1,4,1:22:42.5
61,2,2,19,1:22:59.1
62,2,3,7,1:23:05.8
63,2,4,18,1:23:23.2
64,2,5,2,1:23:31.3
65,2,6,8,1:23:40.4
66,2,7,24,1:23:56.9
67,2,8,23,1:24:18.8
68,2,9,11,1:25:54.1
69,2,10,22,1:26:03.8
70,2,11,26,1:27:06.2
71,2,12,5,1:27:40.8
72,2,13,10,1:28:01.1
73,2,14,12,1:28:32.7
74,2,15,34,1:29:10.1
75,2,16,20,1:30:05.6
76,2,17,100,1:30:36.8
77,2,18,103,1:31:23.5
78,2,19,102,1:32:30.5
79,2,20,111,1:33:10.5
80,2,21,101,1:33:14.1
81,2,22,52,1:33:50.9
82,2,23,70,1:34:11.9
83,2,24,61,1:35:53.0
84,2,25,71,1:36:05.2
85,2,26,126,1:36:41.5
86,2,27,33,1:37:13.1
87,2,28,113,1:37:52.4
88,2,29,69,1:38:21.6
89,2,30,67,1:38:50.2
90,2,31,58,1:39:04.5
91,2,32,63,1:39:54.7
92,2,33,74,1:40:01.3
93,2,34,115,1:40:15.8
94,2,35,110,1:40:44.4
95,2,36,123,1:41:36.5
96,2,37,104,1:44:02.0
97,2,38,62,1:45:31.1
98,2,39,27,1:45:42.4
99,2,40,128,1:49:15.7
100,2,41,122,1:49:35.3
101,2,42,127,1:50:43.6
102,2,43,129,1:54:46.8
103,3,1,7,50:38.1
104,3,2,2,50:39.8
105,3,3,4,50:52.7
106,3,4,19,51:38.4
107,3,5,18,51:38.8
108,3,6,8,51:40.5
109,3,7,23,51:50.6
110,3,8,24,51:56.6
111,3,9,22,52:03.5
112,3,10,11,53:18.0
113,3,11,26,53:46.3
114,3,12,34,53:55.9
115,3,13,10,54:12.1
116,3,14,20,54:40.7
117,3,15,104,55:18.6
118,3,16,27,55:39.3
119,3,17,103,56:00.3
120,3,18,100,57:18.7
121,3,19,52,58:16.6
122,3,20,61,58:31.5
123,3,21,62,58:36.7
124,3,22,102,58:39.5
125,3,23,101,59:53.3
126,3,24,71,1:00:01.0
127,3,25,33,1:00:12.8
128,3,26,69,1:00:17.4
129,3,27,110,1:00:18.2
130,3,28,70,1:00:47.4
131,3,29,123,1:01:43.1
132,3,30,67,1:02:16.2
133,3,31,115,1:02:23.6
134,3,32,58,1:02:47.0
135,3,33,113,1:06:01.7
136,3,34,127,1:07:10.2
137,3,35,129,1:09:59.0
