,leg,finish,entry_number,time
0,1,1,5,2:00:52.2
1,1,2,4,2:01:00.6
2,1,3,3,2:01:25.8
3,1,4,8,2:03:43.0
4,1,5,10,2:05:35.7
5,1,6,2,2:08:42.0
6,1,7,61,2:09:39.4
7,1,8,6,2:10:57.0
8,1,9,65,2:11:03.6
9,1,10,11,2:11:33.9
10,1,11,35,2:11:45.7
11,1,12,40,2:12:36.4
12,1,13,43,2:12:42.2
13,1,14,33,2:12:46.3
14,1,15,64,2:12:46.9
15,1,16,41,2:13:31.5
16,1,17,62,2:15:27.0
17,1,18,9,2:15:54.2
18,1,19,44,2:16:33.7
19,1,20,36,2:19:17.0
20,1,21,69,2:21:10.4
21,1,22,67,2:22:35.8
22,1,23,71,2:24:51.2
23,1,24,38,2:27:28.0
24,1,25,70,2:28:53.3
25,1,26,80,2:29:55.3
26,1,27,45,2:30:19.3
27,1,28,34,2:34:14.2
28,1,29,83,2:35:28.3
29,1,30,49,2:37:33.5
30,1,31,79,2:50:42.5
31,1,32,101,2:50:55.5
32,1,33,86,2:53:16.6
33,1,34,99,2:54:42.1
34,1,35,95,3:01:29.0
35,1,36,104,3:05:01.7
36,1,37,88,3:07:21.6
37,1,38,107,3:09:10.4
38,1,39,96,3:15:32.6
39,1,40,105,3:22:11.9
40,2,1,4,1:17:52.8
41,2,2,6,1:18:33.4
42,2,3,2,1:18:57.8
43,2,4,3,1:19:03.8
44,2,5,8,1:19:06.1
45,2,6,9,1:20:12.5
46,2,7,61,1:22:59.4
47,2,8,33,1:24:11.5
48,2,9,41,1:24:22.9
49,2,10,65,1:24:42.7
50,2,11,43,1:25:07.5
51,2,12,64,1:25:33.7
52,2,13,40,1:26:35.8
53,2,14,34,1:26:42.3
54,2,15,62,1:26:56.9
55,2,16,11,1:26:59.5
56,2,17,49,1:27:37.1
57,2,18,44,1:30:17.5
58,2,19,69,1:31:22.8
59,2,20,71,1:33:28.2
60,2,21,70,1:35:00.8
61,2,22,45,1:36:41.3
62,2,23,38,1:37:27.2
63,2,24,83,1:38:28.2
64,2,25,92,1:43:04.9
65,2,26,97,1:45:28.6
66,2,27,88,1:45:52.8
67,2,28,99,1:49:48.1
68,2,29,94,1:52:09.4
69,2,30,95,1:53:09.4
70,2,31,101,1:56:15.8
71,2,32,79,1:56:22.5
72,2,33,107,2:00:52.0
73,2,34,104,2:02:53.3
74,2,35,106,2:09:32.2
75,2,36,105,2:19:34.3
76,3,1,6,1:03:40.5
77,3,2,2,1:03:58.9
78,3,3,3,1:04:13.9
79,3,4,4,1:04:17.6
80,3,5,9,1:04:43.3
81,3,6,8,1:04:45.4
82,3,7,11,1:06:55.0
83,3,8,61,1:06:56.9
84,3,9,65,1:08:03.3
85,3,10,33,1:08:34.6
86,3,11,41,1:08:49.1
87,3,12,64,1:08:53.5
88,3,13,62,1:09:21.1
89,3,14,48,1:09:43.6
90,3,15,49,1:09:53.3
91,3,16,34,1:09:57.6
92,3,17,40,1:10:04.1
93,3,18,47,1:10:05.0
94,3,19,44,1:10:34.6
95,3,20,76,1:10:56.7
96,3,21,69,1:13:00.4
97,3,22,38,1:13:54.0
98,3,23,45,1:14:23.6
99,3,24,70,1:19:04.7
100,3,25,83,1:20:13.9
101,3,26,97,1:24:14.3
102,3,27,88,1:24:26.4
103,3,28,92,1:25:19.4
104,3,29,84,1:26:22.9
105,3,30,99,1:26:57.4
106,3,31,101,1:28:44.0
107,3,32,79,1:28:52.3
108,3,33,107,1:34:15.3
109,3,34,105,1:39:42.6
110,3,35,104,1:41:09.5
111,3,36,106,1:43:46.5
