,leg,finish,entry_number,time
0,1,1,5,1:31:20.2
1,1,2,1,1:31:43.1
2,1,3,7,1:31:54.7
3,1,4,6,1:32:56.8
4,1,5,9,1:33:14.4
5,1,6,25,1:33:30.9
6,1,7,2,1:33:32.1
7,1,8,4,1:34:10.8
8,1,9,3,1:34:13.6
9,1,10,8,1:34:34.6
10,1,11,14,1:36:38.6
11,1,12,11,1:37:37.2
12,1,13,10,1:38:31.0
13,1,14,15,1:38:59.3
14,1,15,34,1:42:06.3
15,1,16,31,1:42:11.1
16,1,17,64,1:42:14.7
17,1,18,61,1:42:37.6
18,1,19,50,1:43:38.8
19,1,20,40,1:43:47.8
20,1,21,68,1:44:33.2
21,1,22,63,1:44:59.2
22,1,23,42,1:45:58.4
23,1,24,67,1:46:14.8
24,1,25,73,1:46:31.5
25,1,26,79,1:48:05.6
26,1,27,80,1:48:30.8
27,1,28,36,1:48:33.7
28,1,29,44,1:49:16.8
29,1,30,75,1:49:39.0
30,1,31,49,1:49:58.5
31,1,32,94,1:53:53.3
32,1,33,81,1:54:50.9
33,1,34,100,1:55:40.7
34,1,35,69,1:56:07.9
35,1,36,66,1:56:53.2
36,1,37,84,1:56:59.5
37,1,38,93,1:57:08.5
38,1,39,98,1:57:39.5
39,1,40,87,1:58:15.7
40,1,41,97,1:58:32.3
41,1,42,91,1:58:59.6
42,1,43,103,1:59:11.7
43,1,44,85,2:00:02.0
44,1,45,105,2:00:47.1
45,1,46,95,2:01:57.7
46,1,47,90,2:02:15.9
47,1,48,88,2:02:32.7
48,1,49,102,2:02:58.1
49,1,50,72,2:03:18.9
50,1,51,120,2:04:45.7
51,1,52,101,2:05:04.0
52,1,53,89,2:06:43.4
53,1,54,124,2:06:45.3
54,1,55,110,2:07:14.3
55,1,56,106,2:07:55.0
56,1,57,107,2:08:04.4
57,1,58,45,2:08:37.8
58,1,59,123,2:09:35.7
59,1,60,92,2:09:36.6
60,1,61,121,2:10:13.4
61,1,62,114,2:10:37.6
62,1,63,74,2:11:17.0
63,1,64,113,2:11:50.6
64,1,65,83,2:11:59.8
65,1,66,71,2:13:23.4
66,1,67,78,2:13:30.6
67,1,68,111,2:13:35.9
68,1,69,109,2:13:49.0
69,1,70,112,2:15:48.3
70,1,71,118,2:18:08.1
71,1,72,115,2:23:01.7
72,1,73,119,2:24:10.9
73,1,74,96,2:24:58.1
74,1,75,86,2:33:07.4
75,1,76,122,2:37:50.1
76,1,77,41,2:38:25.7
77,1,78,125,2:41:47.6
78,1,79,104,2:44:28.4
79,1,80,108,2:44:28.5
80,2,1,7,1:03:01.2
81,2,2,5,1:03:03.4
82,2,3,25,1:03:35.4
83,2,4,2,1:03:47.1
84,2,5,1,1:03:51.6
85,2,6,9,1:03:53.0
86,2,7,3,1:04:15.2
87,2,8,6,1:04:20.5
88,2,9,4,1:04:34.7
89,2,10,14,1:04:47.2
90,2,11,8,1:05:25.2
91,2,12,11,1:06:09.2
92,2,13,10,1:08:20.9
93,2,14,31,1:08:51.8
94,2,15,64,1:09:59.9
95,2,16,34,1:10:35.6
96,2,17,50,1:10:57.9
97,2,18,73,1:11:15.2
98,2,19,36,1:11:39.8
99,2,20,63,1:11:52.3
100,2,21,42,1:12:16.4
101,2,22,44,1:12:32.9
102,2,23,75,1:12:50.8
103,2,24,66,1:12:52.9
104,2,25,71,1:13:17.2
105,2,26,80,1:13:59.4
106,2,27,79,1:14:18.5
107,2,28,68,1:14:26.5
108,2,29,69,1:14:51.8
109,2,30,87,1:15:10.1
110,2,31,72,1:15:17.1
111,2,32,78,1:15:24.1
112,2,33,95,1:15:52.6
113,2,34,91,1:16:41.6
114,2,35,90,1:17:05.8
115,2,36,84,1:17:44.1
116,2,37,85,1:18:36.0
117,2,38,93,1:18:44.7
118,2,39,83,1:19:23.3
119,2,40,105,1:20:11.7
120,2,41,101,1:20:22.9
121,2,42,96,1:20:27.4
122,2,43,89,1:20:27.7
123,2,44,120,1:20:29.5
124,2,45,103,1:20:32.2
125,2,46,88,1:21:07.5
126,2,47,81,1:22:05.8
127,2,48,107,1:22:40.4
128,2,49,98,1:22:52.6
129,2,50,114,1:23:17.1
130,2,51,110,1:23:33.9
131,2,52,100,1:23:57.9
132,2,53,124,1:24:47.1
133,2,54,92,1:24:54.8
134,2,55,45,1:25:31.5
135,2,56,106,1:26:02.9
136,2,57,118,1:26:22.9
137,2,58,123,1:26:26.2
138,2,59,112,1:28:32.9
139,2,60,111,1:29:15.4
140,2,61,109,1:33:59.2
141,2,62,121,1:38:42.5
142,2,63,61,1:42:22.9
143,2,64,49,1:43:23.5
144,2,65,67,1:47:36.5
145,2,66,119,1:50:43.8
146,2,67,125,1:55:40.1
147,2,68,94,1:57:43.7
148,2,69,113,2:01:52.5
149,2,70,102,2:06:44.3
150,2,71,86,2:19:27.5
151,2,72,122,2:29:09.3
152,3,1,7,50:36.1
153,3,2,6,50:54.7
154,3,3,2,51:12.2
155,3,4,1,51:19.4
156,3,5,3,51:35.5
157,3,6,14,51:45.5
158,3,7,8,52:11.3
159,3,8,4,52:18.5
160,3,9,9,52:24.4
161,3,10,10,52:36.9
162,3,11,11,53:53.0
163,3,12,64,55:34.1
164,3,13,31,55:41.4
165,3,14,34,55:43.9
166,3,15,73,56:17.0
167,3,16,69,56:41.2
168,3,17,63,56:50.8
169,3,18,36,57:17.8
170,3,19,71,57:55.1
171,3,20,68,58:17.1
172,3,21,66,58:29.3
173,3,22,50,58:50.8
174,3,23,67,58:55.2
175,3,24,79,59:22.7
176,3,25,44,59:34.7
177,3,26,81,1:00:01.0
178,3,27,87,1:00:02.0
179,3,28,94,1:01:11.2
180,3,29,78,1:01:19.7
181,3,30,95,1:01:39.5
182,3,31,85,1:01:46.0
183,3,32,93,1:02:00.0
184,3,33,100,1:02:00.1
185,3,34,49,1:02:08.4
186,3,35,84,1:02:18.7
187,3,36,89,1:02:48.9
188,3,37,90,1:03:07.1
189,3,38,103,1:03:48.2
190,3,39,96,1:04:04.9
191,3,40,110,1:04:32.4
192,3,41,107,1:04:42.6
193,3,42,102,1:04:48.9
194,3,43,101,1:04:52.1
195,3,44,91,1:04:55.7
196,3,45,72,1:05:01.8
197,3,46,120,1:05:03.6
198,3,47,119,1:06:46.3
199,3,48,124,1:07:12.6
200,3,49,88,1:07:24.6
201,3,50,123,1:08:19.8
202,3,51,45,1:08:24.5
203,3,52,112,1:09:19.6
204,3,53,105,1:09:22.5
205,3,54,86,1:10:31.0
