,leg,finish,entry_number,time
0,1,1,2,1:15:29.1
1,1,2,3,1:15:31.1
2,1,3,1,1:15:33.7
3,1,4,9,1:15:42.0
4,1,5,20,1:15:45.0
5,1,6,8,1:15:54.6
6,1,7,7,1:16:06.3
7,1,8,6,1:16:09.3
8,1,9,5,1:17:50.9
9,1,10,37,1:19:07.0
10,1,11,39,1:19:38.4
11,1,12,38,1:20:28.7
12,1,13,40,1:20:59.2
13,1,14,31,1:22:16.9
14,1,15,44,1:23:01.5
15,1,16,73,1:25:29.3
16,1,17,92,1:26:18.0
17,1,18,4,1:26:54.6
18,1,19,75,1:27:42.8
19,1,20,93,1:28:26.4
20,1,21,77,1:29:02.3
21,1,22,78,1:29:52.3
22,1,23,43,1:31:59.8
23,1,24,79,1:36:00.3
24,1,25,80,1:36:44.4
25,1,26,81,1:43:03.3
26,1,27,76,2:07:15.1
27,1,28,42,2:08:44.2
28,1,29,74,2:17:01.8
29,2,1,8,1:05:16.6
30,2,2,1,1:05:18.1
31,2,3,9,1:05:18.9
32,2,4,3,1:05:21.0
33,2,5,6,1:05:21.6
34,2,6,2,1:05:25.3
35,2,7,7,1:05:49.4
36,2,8,5,1:06:16.0
37,2,9,20,1:06:17.0
38,2,10,4,1:08:06.4
39,2,11,38,1:09:07.7
40,2,12,39,1:09:43.8
41,2,13,40,1:09:49.2
42,2,14,44,1:11:33.8
43,2,15,73,1:15:13.1
44,2,16,92,1:15:44.1
45,2,17,75,1:16:24.2
46,2,18,77,1:16:49.2
47,2,19,93,1:16:50.2
48,2,20,43,1:19:00.2
49,2,21,42,1:22:43.3
50,2,22,79,1:23:58.1
51,2,23,80,1:24:48.9
52,2,24,78,1:26:40.8
53,2,25,37,1:33:02.6
54,2,26,74,1:43:13.1
55,3,1,1,38:24.6
56,3,2,2,38:34.3
57,3,3,9,38:54.0
58,3,4,3,38:56.9
59,3,5,8,39:00.2
60,3,6,6,39:23.5
61,3,7,7,39:29.0
62,3,8,20,39:29.6
63,3,9,5,39:43.2
64,3,10,4,40:25.8
65,3,11,38,41:40.0
66,3,12,39,41:40.7
67,3,13,40,42:40.3
68,3,14,44,43:01.1
69,3,15,37,44:52.1
70,3,16,73,44:59.0
71,3,17,75,45:52.9
72,3,18,92,46:13.0
73,3,19,77,46:23.7
74,3,20,42,46:58.3
75,3,21,78,49:09.8
76,3,22,43,49:34.6
77,3,23,79,50:05.1
78,3,24,80,51:52.1
