,leg,finish,entry_number,time
0,1,1,8,1:04:14.9
1,1,2,10,1:04:20.7
2,1,3,7,1:04:38.0
3,1,4,6,1:04:51.3
4,1,5,3,1:05:01.0
5,1,6,1,1:05:13.8
6,1,7,2,1:05:16.0
7,1,8,9,1:05:16.3
8,1,9,11,1:05:49.0
9,1,10,5,1:06:12.6
10,1,11,41,1:07:47.7
11,1,12,45,1:08:19.7
12,1,13,38,1:08:45.2
13,1,14,31,1:08:50.5
14,1,15,81,1:08:54.2
15,1,16,4,1:09:28.9
16,1,17,32,1:09:50.3
17,1,18,83,1:10:07.3
18,1,19,82,1:10:10.1
19,1,20,35,1:10:50.0
20,1,21,39,1:10:52.4
21,1,22,44,1:11:04.4
22,1,23,87,1:12:34.3
23,1,24,12,1:12:43.4
24,1,25,40,1:13:06.6
25,1,26,46,1:13:20.2
26,1,27,84,1:14:46.1
27,1,28,85,1:15:16.3
28,1,29,71,1:15:33.8
29,1,30,62,1:15:55.5
30,1,31,86,1:16:01.6
31,1,32,64,1:16:15.6
32,1,33,63,1:16:19.9
33,1,34,76,1:17:14.6
34,1,35,66,1:17:23.5
35,1,36,68,1:17:56.2
36,1,37,65,1:18:37.5
37,1,38,97,1:19:10.3
38,1,39,69,1:19:36.0
39,1,40,73,1:20:13.0
40,1,41,70,1:20:28.7
41,1,42,67,1:22:27.4
42,1,43,94,1:22:45.5
43,1,44,74,1:22:57.8
44,1,45,91,1:25:28.6
45,1,46,37,1:26:14.4
46,1,47,98,1:27:16.2
47,1,48,96,1:27:18.6
48,1,49,42,1:29:10.1
49,1,50,100,1:33:44.3
50,1,51,89,1:33:59.1
51,1,52,103,1:34:27.0
52,1,53,104,1:35:31.9
53,1,54,78,1:36:43.5
54,1,55,34,1:38:56.7
55,1,56,43,1:39:24.8
56,1,57,48,1:48:38.0
57,1,58,93,1:49:57.9
58,1,59,102,1:59:46.9
59,1,60,36,2:14:16.6
60,1,61,47,2:17:43.1
61,1,62,101,2:30:33.8
62,1,63,72,2:31:56.3
63,2,1,8,1:09:03.3
64,2,2,9,1:09:22.5
65,2,3,7,1:09:24.6
66,2,4,10,1:09:36.5
67,2,5,6,1:09:56.5
68,2,6,3,1:10:02.3
69,2,7,1,1:10:12.0
70,2,8,2,1:10:20.1
71,2,9,11,1:10:25.6
72,2,10,5,1:10:40.1
73,2,11,4,1:11:49.8
74,2,12,45,1:13:37.3
75,2,13,38,1:14:04.8
76,2,14,47,1:14:20.9
77,2,15,32,1:14:32.2
78,2,16,35,1:14:50.3
79,2,17,36,1:14:56.2
80,2,18,34,1:15:46.2
81,2,19,82,1:16:28.7
82,2,20,37,1:16:59.8
83,2,21,41,1:17:20.8
84,2,22,87,1:17:31.7
85,2,23,40,1:19:11.8
86,2,24,89,1:20:06.7
87,2,25,85,1:20:48.2
88,2,26,62,1:21:33.6
89,2,27,71,1:21:42.6
90,2,28,63,1:22:32.6
91,2,29,66,1:23:25.8
92,2,30,68,1:25:10.2
93,2,31,73,1:25:58.3
94,2,32,70,1:27:11.7
95,2,33,101,1:28:09.5
96,2,34,94,1:30:09.6
97,2,35,72,1:30:17.7
98,2,36,67,1:30:21.3
99,2,37,76,1:30:56.0
100,2,38,74,1:37:50.4
101,2,39,43,1:38:14.6
102,2,40,98,1:39:16.3
103,2,41,69,1:39:25.1
104,2,42,102,1:39:50.6
105,2,43,103,1:41:16.5
106,2,44,100,1:42:57.5
107,2,45,104,1:45:42.5
108,2,46,78,1:46:36.7
109,2,47,44,1:56:09.2
110,2,48,42,1:57:43.1
111,2,49,65,1:57:52.9
112,2,50,81,1:58:05.9
113,2,51,83,2:04:40.2
114,2,52,12,2:04:52.9
115,2,53,46,2:09:13.1
116,2,54,64,2:10:55.3
117,2,55,48,2:21:13.4
118,3,1,7,21:51.0
119,3,2,10,21:53.6
120,3,3,8,21:59.9
121,3,4,6,22:05.9
122,3,5,1,22:07.3
123,3,6,2,22:11.5
124,3,7,11,22:11.9
125,3,8,5,22:17.2
126,3,9,3,22:34.0
127,3,10,4,22:36.8
128,3,11,41,22:46.7
129,3,12,46,23:19.1
130,3,13,47,23:20.2
131,3,14,45,23:21.4
132,3,15,81,23:22.4
133,3,16,34,23:25.7
134,3,17,37,23:29.5
135,3,18,32,23:30.8
136,3,19,36,23:34.0
137,3,20,38,23:35.2
138,3,21,35,23:43.1
139,3,22,82,23:46.8
140,3,23,44,23:51.9
141,3,24,12,23:52.0
142,3,25,87,24:13.7
143,3,26,89,24:21.9
144,3,27,40,24:22.2
145,3,28,43,24:52.4
146,3,29,42,25:27.9
147,3,30,62,25:48.0
148,3,31,71,25:50.8
149,3,32,63,26:00.9
150,3,33,48,26:06.8
151,3,34,68,26:07.7
152,3,35,101,26:11.8
153,3,36,64,26:13.7
154,3,37,69,26:23.4
155,3,38,66,26:26.0
156,3,39,76,26:30.4
157,3,40,72,26:40.6
158,3,41,65,26:47.4
159,3,42,73,27:01.1
160,3,43,70,27:09.5
161,3,44,94,27:22.2
162,3,45,67,27:47.2
163,3,46,74,29:02.6
164,3,47,85,29:03.8
165,3,48,103,30:58.9
166,3,49,100,31:13.5
167,3,50,78,32:00.1
168,3,51,104,33:11.9
