,leg,finish,entry_number,time
0,1,1,3,1:02:48.1
1,1,2,5,1:02:56.1
2,1,3,6,1:03:12.3
3,1,4,1,1:03:12.8
4,1,5,9,1:03:41.7
5,1,6,16,1:03:42.7
6,1,7,10,1:03:48.0
7,1,8,23,1:04:12.6
8,1,9,11,1:04:14.0
9,1,10,20,1:04:17.9
10,1,11,8,1:04:28.2
11,1,12,2,1:04:29.5
12,1,13,18,1:04:48.6
13,1,14,7,1:05:03.1
14,1,15,21,1:05:18.5
15,1,16,4,1:05:32.6
16,1,17,12,1:05:36.4
17,1,18,41,1:06:10.0
18,1,19,14,1:06:26.1
19,1,20,17,1:06:56.9
20,1,21,15,1:07:14.7
21,1,22,32,1:07:19.8
22,1,23,24,1:07:21.7
23,1,24,30,1:07:33.2
24,1,25,27,1:07:39.0
25,1,26,50,1:08:21.4
26,1,27,35,1:08:37.6
27,1,28,64,1:08:48.3
28,1,29,33,1:08:53.6
29,1,30,36,1:09:08.9
30,1,31,45,1:09:28.3
31,1,32,37,1:09:30.9
32,1,33,52,1:09:32.5
33,1,34,31,1:09:34.9
34,1,35,34,1:09:36.6
35,1,36,25,1:09:40.9
36,1,37,54,1:10:32.1
37,1,38,38,1:10:48.0
38,1,39,51,1:11:18.5
39,1,40,66,1:11:37.4
40,1,41,74,1:12:41.1
41,1,42,83,1:12:43.9
42,1,43,48,1:12:55.3
43,1,44,59,1:12:56.5
44,1,45,61,1:12:59.8
45,1,46,63,1:13:09.4
46,1,47,69,1:13:17.7
47,1,48,70,1:13:41.0
48,1,49,82,1:13:58.9
49,1,50,85,1:14:10.1
50,1,51,86,1:14:17.5
51,1,52,84,1:14:50.2
52,1,53,47,1:15:00.1
53,1,54,46,1:16:04.5
54,1,55,62,1:16:14.2
55,1,56,89,1:17:13.8
56,1,57,67,1:17:49.3
57,1,58,49,1:18:14.2
58,1,59,80,1:18:14.3
59,1,60,44,1:18:15.9
60,1,61,73,1:18:18.4
61,1,62,87,1:18:41.8
62,1,63,75,1:18:54.4
63,1,64,81,1:18:55.5
64,1,65,77,1:19:28.7
65,1,66,93,1:20:16.3
66,1,67,78,1:20:31.2
67,1,68,60,1:20:54.7
68,1,69,91,1:23:42.9
69,1,70,79,1:24:18.6
70,1,71,56,1:24:20.6
71,1,72,92,1:24:26.6
72,1,73,94,1:24:38.9
73,1,74,95,1:25:43.2
74,1,75,96,1:37:07.2
75,2,1,6,1:54:14.5
76,2,2,5,1:54:21.4
77,2,3,10,1:54:23.9
78,2,4,3,1:54:33.7
79,2,5,1,1:54:40.1
80,2,6,16,1:55:04.9
81,2,7,9,1:55:08.0
82,2,8,2,1:55:25.2
83,2,9,7,1:55:49.1
84,2,10,11,1:57:00.0
85,2,11,23,1:57:00.9
86,2,12,20,1:57:09.5
87,2,13,18,1:57:12.4
88,2,14,27,1:59:02.0
89,2,15,21,1:59:38.9
90,2,16,25,2:00:44.7
91,2,17,12,2:00:46.2
92,2,18,41,2:02:02.3
93,2,19,32,2:02:30.2
94,2,20,24,2:02:35.9
95,2,21,30,2:03:46.6
96,2,22,31,2:04:38.2
97,2,23,36,2:05:03.5
98,2,24,64,2:05:35.5
99,2,25,4,2:05:47.8
100,2,26,50,2:06:17.3
101,2,27,35,2:06:34.5
102,2,28,34,2:06:44.2
103,2,29,37,2:06:52.4
104,2,30,54,2:07:33.8
105,2,31,63,2:09:54.7
106,2,32,33,2:11:04.6
107,2,33,49,2:11:14.1
108,2,34,14,2:11:17.6
109,2,35,45,2:11:21.6
110,2,36,66,2:11:29.9
111,2,37,52,2:11:33.9
112,2,38,69,2:11:45.6
113,2,39,86,2:12:50.3
114,2,40,83,2:13:25.3
115,2,41,84,2:13:36.8
116,2,42,82,2:13:48.5
117,2,43,75,2:14:35.4
118,2,44,70,2:15:48.3
119,2,45,59,2:15:59.6
120,2,46,48,2:16:14.5
121,2,47,85,2:17:03.4
122,2,48,77,2:23:16.4
123,2,49,62,2:23:17.3
124,2,50,93,2:24:35.8
125,2,51,81,2:29:22.3
126,2,52,67,2:34:05.9
127,2,53,87,2:34:12.4
128,2,54,91,2:34:47.0
129,2,55,89,2:34:54.4
130,2,56,92,2:34:56.0
131,2,57,95,2:34:57.0
132,2,58,94,2:36:26.9
133,2,59,96,2:55:52.1
134,2,60,60,3:07:30.1
135,3,1,5,1:09:55.5
136,3,2,3,1:09:57.1
137,3,3,6,1:09:57.8
138,3,4,1,1:10:00.3
139,3,5,16,1:10:17.1
140,3,6,2,1:10:50.8
141,3,7,20,1:10:51.0
142,3,8,10,1:11:12.0
143,3,9,23,1:11:28.5
144,3,10,18,1:11:55.7
145,3,11,9,1:11:59.7
146,3,12,11,1:11:59.7
147,3,13,27,1:12:41.8
148,3,14,7,1:13:08.8
149,3,15,25,1:13:22.8
150,3,16,14,1:13:27.9
151,3,17,24,1:13:54.6
152,3,18,32,1:16:00.7
153,3,19,30,1:16:13.9
154,3,20,31,1:16:26.3
155,3,21,33,1:16:51.4
156,3,22,36,1:16:54.2
157,3,23,37,1:16:54.3
158,3,24,35,1:17:08.8
159,3,25,64,1:17:46.8
160,3,26,49,1:18:01.1
161,3,27,54,1:18:05.8
162,3,28,63,1:18:06.0
163,3,29,45,1:20:23.6
164,3,30,50,1:21:45.7
165,3,31,84,1:22:03.0
166,3,32,86,1:22:04.8
167,3,33,83,1:22:06.0
168,3,34,82,1:22:26.5
169,3,35,66,1:22:30.1
170,3,36,75,1:22:33.1
171,3,37,67,1:22:38.6
172,3,38,69,1:22:41.1
173,3,39,70,1:23:19.9
174,3,40,62,1:24:02.8
175,3,41,59,1:25:44.4
176,3,42,89,1:25:56.5
177,3,43,77,1:26:42.0
178,3,44,52,1:27:04.7
179,3,45,85,1:27:37.0
180,3,46,93,1:28:11.3
181,3,47,60,1:29:32.7
182,3,48,81,1:29:57.1
183,3,49,48,1:30:59.3
184,3,50,94,1:32:23.2
185,3,51,95,1:32:37.3
186,3,52,91,1:34:05.8
187,3,53,87,1:34:49.9
188,3,54,92,1:37:14.1
189,3,55,96,1:46:32.3
