,leg,finish,entry_number,time
0,1,1,2,1:07:23.0
1,1,2,9,1:07:28.7
2,1,3,5,1:07:51.2
3,1,4,1,1:07:53.6
4,1,5,3,1:08:15.1
5,1,6,11,1:08:37.7
6,1,7,8,1:08:47.5
7,1,8,10,1:09:17.7
8,1,9,4,1:09:52.5
9,1,10,34,1:10:59.2
10,1,11,31,1:11:05.0
11,1,12,33,1:11:18.8
12,1,13,32,1:11:28.0
13,1,14,41,1:12:00.8
14,1,15,42,1:12:01.5
15,1,16,14,1:12:04.2
16,1,17,40,1:12:07.2
17,1,18,37,1:12:41.5
18,1,19,39,1:12:42.2
19,1,20,71,1:12:58.2
20,1,21,43,1:13:44.2
21,1,22,36,1:13:47.1
22,1,23,47,1:14:28.8
23,1,24,72,1:15:48.9
24,1,25,49,1:16:18.5
25,1,26,23,1:16:25.9
26,1,27,44,1:16:28.4
27,1,28,22,1:16:36.9
28,1,29,76,1:18:06.4
29,1,30,7,1:18:34.3
30,1,31,75,1:18:43.5
31,1,32,64,1:19:00.1
32,1,33,65,1:19:22.9
33,1,34,77,1:19:33.8
34,1,35,78,1:19:50.3
35,1,36,73,1:20:17.0
36,1,37,80,1:20:26.6
37,1,38,66,1:20:28.7
38,1,39,12,1:21:53.1
39,1,40,45,1:21:58.7
40,1,41,88,1:24:57.9
41,1,42,86,1:25:00.8
42,1,43,62,1:26:41.1
43,1,44,83,1:27:18.2
44,1,45,95,1:28:37.2
45,1,46,93,1:28:49.8
46,1,47,81,1:28:50.1
47,1,48,61,1:29:32.2
48,1,49,74,1:29:58.4
49,1,50,87,1:31:00.5
50,1,51,91,1:31:35.8
51,1,52,48,1:32:41.3
52,1,53,63,1:33:31.3
53,1,54,79,1:38:43.3
54,1,55,94,1:40:17.0
55,1,56,6,1:42:16.4
56,1,57,90,1:43:13.7
57,1,58,38,1:49:43.5
58,1,59,96,1:50:40.3
59,1,60,89,1:59:35.3
60,2,1,1,1:24:08.2
61,2,2,2,1:24:09.2
62,2,3,9,1:24:24.9
63,2,4,6,1:24:28.7
64,2,5,11,1:24:47.0
65,2,6,8,1:24:51.4
66,2,7,3,1:25:05.4
67,2,8,4,1:26:11.0
68,2,9,10,1:26:19.4
69,2,10,12,1:27:22.4
70,2,11,14,1:28:22.5
71,2,12,33,1:28:55.3
72,2,13,40,1:30:14.2
73,2,14,34,1:30:27.1
74,2,15,39,1:30:29.4
75,2,16,31,1:30:32.5
76,2,17,48,1:30:41.9
77,2,18,44,1:30:45.9
78,2,19,37,1:31:10.2
79,2,20,38,1:31:43.4
80,2,21,32,1:31:50.1
81,2,22,42,1:31:50.6
82,2,23,36,1:32:04.8
83,2,24,47,1:32:31.1
84,2,25,41,1:33:05.8
85,2,26,72,1:34:41.9
86,2,27,22,1:34:46.4
87,2,28,23,1:36:38.8
88,2,29,74,1:37:06.1
89,2,30,45,1:37:42.4
90,2,31,80,1:37:55.1
91,2,32,43,1:38:07.5
92,2,33,76,1:38:33.1
93,2,34,78,1:38:35.8
94,2,35,73,1:38:47.0
95,2,36,63,1:38:56.4
96,2,37,77,1:39:20.3
97,2,38,66,1:39:22.4
98,2,39,61,1:41:04.4
99,2,40,79,1:41:31.2
100,2,41,75,1:43:05.3
101,2,42,88,1:43:29.6
102,2,43,86,1:43:57.8
103,2,44,62,1:46:07.4
104,2,45,83,1:48:36.2
105,2,46,90,1:50:28.9
106,2,47,95,1:50:40.8
107,2,48,91,1:50:44.7
108,2,49,87,1:51:16.0
109,2,50,64,1:54:46.2
110,2,51,94,2:01:14.8
111,2,52,96,2:03:27.6
112,2,53,81,2:04:11.1
113,2,54,5,2:20:05.2
114,2,55,93,2:23:38.7
115,2,56,89,2:24:11.3
116,2,57,65,2:34:26.3
117,3,1,10,25:52.8
118,3,2,8,25:54.3
119,3,3,9,25:54.5
120,3,4,11,25:56.2
121,3,5,2,25:59.5
122,3,6,1,26:00.3
123,3,7,4,26:00.6
124,3,8,5,26:00.9
125,3,9,6,26:05.6
126,3,10,3,26:14.6
127,3,11,12,26:21.4
128,3,12,14,27:24.4
129,3,13,34,27:37.8
130,3,14,45,27:54.5
131,3,15,41,27:54.9
132,3,16,48,28:00.5
133,3,17,33,28:01.9
134,3,18,44,28:06.6
135,3,19,39,28:07.8
136,3,20,38,28:09.5
137,3,21,42,28:12.8
138,3,22,37,28:15.1
139,3,23,31,28:29.2
140,3,24,47,28:31.3
141,3,25,36,28:33.6
142,3,26,72,28:37.2
143,3,27,43,28:37.9
144,3,28,32,29:15.1
145,3,29,74,29:49.0
146,3,30,76,29:55.6
147,3,31,75,30:33.3
148,3,32,65,30:40.9
149,3,33,78,30:44.2
150,3,34,63,30:47.3
151,3,35,86,30:50.0
152,3,36,23,30:50.5
153,3,37,80,30:51.3
154,3,38,22,30:55.9
155,3,39,77,30:56.1
156,3,40,66,31:03.3
157,3,41,88,31:08.1
158,3,42,61,31:39.1
159,3,43,79,32:23.5
160,3,44,90,32:28.1
161,3,45,81,33:08.9
162,3,46,62,33:17.8
163,3,47,93,34:02.5
164,3,48,87,34:07.3
165,3,49,95,34:27.6
166,3,50,91,34:53.8
167,3,51,89,35:29.0
168,3,52,94,37:50.2
169,3,53,96,39:04.1
170,3,54,64,44:28.6
