,leg,finish,entry_number,time
0,1,1,1,1:54:40.6
1,1,2,5,1:55:11.9
2,1,3,7,1:55:25.2
3,1,4,3,1:56:40.7
4,1,5,9,1:56:48.8
5,1,6,8,1:57:12.4
6,1,7,2,1:58:15.5
7,1,8,16,1:58:21.0
8,1,9,6,1:58:51.4
9,1,10,17,1:59:48.9
10,1,11,4,1:59:53.8
11,1,12,14,2:00:19.5
12,1,13,19,2:03:32.0
13,1,14,15,2:04:16.8
14,1,15,33,2:06:30.2
15,1,16,43,2:08:47.4
16,1,17,21,2:08:58.2
17,1,18,18,2:08:58.8
18,1,19,37,2:09:28.7
19,1,20,11,2:12:08.4
20,1,21,48,2:13:03.7
21,1,22,20,2:17:01.9
22,1,23,65,2:17:34.6
23,1,24,68,2:18:10.4
24,1,25,73,2:19:13.1
25,1,26,62,2:19:44.9
26,1,27,60,2:21:03.1
27,1,28,42,2:21:37.9
28,1,29,38,2:21:52.4
29,1,30,64,2:22:54.6
30,1,31,10,2:25:05.2
31,1,32,78,2:25:45.1
32,1,33,72,2:26:21.4
33,1,34,61,2:30:17.5
34,1,35,77,2:30:27.0
35,1,36,40,2:36:16.2
36,1,37,44,2:36:31.9
37,1,38,79,2:36:37.1
38,1,39,71,2:37:16.8
39,1,40,63,2:39:41.2
40,1,41,67,2:40:50.4
41,1,42,83,2:42:22.9
42,1,43,76,2:42:24.5
43,1,44,100,2:42:38.2
44,1,45,84,2:45:05.0
45,1,46,85,2:46:27.6
46,1,47,81,2:46:35.1
47,1,48,80,2:49:30.5
48,1,49,99,2:50:33.8
49,1,50,104,2:50:56.0
50,1,51,107,2:51:27.9
51,1,52,106,2:51:49.2
52,1,53,97,2:53:14.9
53,1,54,92,2:53:45.2
54,1,55,108,2:56:46.8
55,1,56,102,3:00:18.1
56,1,57,89,3:02:21.1
57,1,58,90,3:02:54.4
58,1,59,70,3:08:12.8
59,1,60,101,3:12:00.9
60,1,61,95,3:16:34.7
61,1,62,96,3:17:33.1
62,1,63,98,3:22:59.1
63,1,64,105,3:24:50.3
64,1,65,109,3:27:12.3
65,2,1,7,1:08:47.3
66,2,2,1,1:09:05.3
67,2,3,5,1:09:35.7
68,2,4,10,1:09:50.1
69,2,5,3,1:09:51.4
70,2,6,9,1:09:54.3
71,2,7,2,1:10:09.1
72,2,8,8,1:10:22.0
73,2,9,6,1:10:27.6
74,2,10,16,1:10:39.1
75,2,11,14,1:11:01.5
76,2,12,4,1:11:10.5
77,2,13,17,1:11:25.7
78,2,14,18,1:11:48.4
79,2,15,11,1:12:02.4
80,2,16,19,1:12:34.1
81,2,17,15,1:12:54.0
82,2,18,40,1:15:52.1
83,2,19,42,1:17:02.8
84,2,20,44,1:18:13.5
85,2,21,33,1:18:37.0
86,2,22,43,1:18:56.7
87,2,23,37,1:19:00.5
88,2,24,61,1:19:01.1
89,2,25,21,1:19:12.7
90,2,26,63,1:20:51.8
91,2,27,65,1:20:53.1
92,2,28,64,1:22:26.0
93,2,29,48,1:22:42.1
94,2,30,68,1:23:37.4
95,2,31,73,1:24:51.9
96,2,32,38,1:25:40.4
97,2,33,76,1:26:16.9
98,2,34,79,1:30:07.5
99,2,35,83,1:30:08.6
100,2,36,78,1:30:23.7
101,2,37,84,1:31:01.5
102,2,38,77,1:31:19.2
103,2,39,67,1:35:27.5
104,2,40,71,1:36:03.2
105,2,41,85,1:36:45.3
106,2,42,102,1:42:39.1
107,2,43,62,1:42:42.1
108,2,44,99,1:42:59.3
109,2,45,81,1:43:36.3
110,2,46,108,1:46:20.7
111,2,47,92,1:47:20.8
112,2,48,107,1:47:52.7
113,2,49,109,1:48:12.1
114,2,50,105,1:50:20.2
115,2,51,70,1:50:51.1
116,2,52,90,1:54:06.0
117,2,53,100,1:56:26.4
118,2,54,96,2:01:05.2
119,2,55,97,2:12:46.2
120,2,56,106,2:17:54.6
121,2,57,89,2:21:06.9
122,3,1,9,51:36.9
123,3,2,3,51:42.3
124,3,3,7,51:50.0
125,3,4,1,51:50.5
126,3,5,5,51:54.1
127,3,6,6,52:16.6
128,3,7,16,52:19.2
129,3,8,8,52:24.2
130,3,9,2,52:40.9
131,3,10,17,52:46.9
132,3,11,18,53:09.8
133,3,12,4,53:10.3
134,3,13,14,53:13.6
135,3,14,11,53:14.6
136,3,15,19,53:23.4
137,3,16,15,53:37.3
138,3,17,40,55:07.0
139,3,18,33,56:34.4
140,3,19,44,56:48.6
141,3,20,63,58:28.4
142,3,21,65,58:38.0
143,3,22,38,59:17.5
144,3,23,48,59:44.0
145,3,24,21,1:00:31.6
146,3,25,76,1:02:33.1
147,3,26,78,1:03:05.9
148,3,27,79,1:03:34.8
149,3,28,84,1:04:42.1
150,3,29,83,1:05:12.8
151,3,30,43,1:07:26.3
152,3,31,67,1:08:03.4
153,3,32,85,1:08:27.8
154,3,33,100,1:08:53.0
155,3,34,77,1:10:39.5
156,3,35,64,1:11:18.9
157,3,36,105,1:11:28.6
158,3,37,107,1:13:59.7
159,3,38,81,1:14:46.1
160,3,39,109,1:15:01.2
161,3,40,89,1:15:12.4
162,3,41,108,1:15:59.4
163,3,42,90,1:18:49.6
164,3,43,61,1:22:21.7
165,3,44,96,1:23:08.3
166,3,45,97,1:25:08.7
