,leg,finish,entry_number,time
0,1,1,1,1:25:14.4
1,1,2,8,1:25:40.7
2,1,3,4,1:25:44.5
3,1,4,2,1:25:46.5
4,1,5,3,1:25:57.5
5,1,6,5,1:26:06.1
6,1,7,9,1:26:52.2
7,1,8,16,1:29:34.2
8,1,9,17,1:30:35.0
9,1,10,34,1:32:18.0
10,1,11,45,1:32:28.0
11,1,12,18,1:32:43.2
12,1,13,31,1:33:46.3
13,1,14,35,1:34:00.3
14,1,15,12,1:34:32.2
15,1,16,38,1:35:05.6
16,1,17,41,1:35:09.5
17,1,18,10,1:35:12.2
18,1,19,52,1:35:19.1
19,1,20,49,1:35:30.8
20,1,21,62,1:38:45.3
21,1,22,37,1:41:23.2
22,1,23,67,1:42:27.4
23,1,24,51,1:44:28.3
24,1,25,68,1:44:40.4
25,1,26,43,1:46:01.2
26,1,27,33,1:47:50.8
27,1,28,72,1:55:05.1
28,1,29,63,1:56:42.0
29,1,30,47,1:57:44.6
30,1,31,70,1:58:41.7
31,1,32,74,1:59:30.6
32,1,33,11,2:00:05.1
33,1,34,71,2:01:13.2
34,1,35,42,2:02:29.7
35,1,36,60,2:04:00.4
36,1,37,65,2:04:43.2
37,1,38,32,2:06:12.0
38,1,39,76,2:07:01.4
39,1,40,59,2:07:09.2
40,1,41,66,2:09:49.5
41,1,42,69,2:12:26.8
42,1,43,61,2:13:40.2
43,2,1,1,1:43:12.6
44,2,2,3,1:43:30.3
45,2,3,2,1:44:15.8
46,2,4,4,1:44:20.6
47,2,5,8,1:44:34.0
48,2,6,5,1:45:02.7
49,2,7,9,1:45:25.2
50,2,8,10,1:46:14.8
51,2,9,11,1:49:06.8
52,2,10,16,1:49:28.3
53,2,11,38,1:52:34.2
54,2,12,34,1:52:51.0
55,2,13,31,1:52:54.0
56,2,14,12,1:52:55.8
57,2,15,18,1:54:14.7
58,2,16,42,1:54:47.2
59,2,17,32,1:56:18.6
60,2,18,52,1:56:43.6
61,2,19,45,1:56:47.3
62,2,20,47,2:00:32.2
63,2,21,33,2:02:46.2
64,2,22,49,2:04:55.5
65,2,23,68,2:05:27.9
66,2,24,37,2:05:43.8
67,2,25,61,2:07:14.5
68,2,26,35,2:08:31.8
69,2,27,62,2:12:14.4
70,2,28,43,2:15:27.2
71,2,29,70,2:20:52.2
72,2,30,71,2:25:06.5
73,2,31,67,2:26:07.5
74,2,32,60,2:27:10.7
75,2,33,66,2:29:30.8
76,2,34,74,2:30:52.2
77,2,35,69,2:37:19.5
78,2,36,72,2:51:14.9
79,2,37,76,2:52:30.7
80,3,1,4,39:35.9
81,3,2,3,39:41.3
82,3,3,1,39:46.3
83,3,4,2,39:54.7
84,3,5,9,40:06.7
85,3,6,8,40:22.7
86,3,7,5,40:50.0
87,3,8,10,41:02.0
88,3,9,16,41:33.4
89,3,10,11,41:42.8
90,3,11,31,43:25.1
91,3,12,35,43:30.4
92,3,13,38,43:35.4
93,3,14,34,43:35.5
94,3,15,45,43:36.6
95,3,16,12,43:42.6
96,3,17,42,44:00.5
97,3,18,32,44:08.7
98,3,19,47,44:09.2
99,3,20,52,44:50.5
100,3,21,43,44:55.9
101,3,22,49,45:17.0
102,3,23,33,46:06.5
103,3,24,37,47:16.7
104,3,25,61,47:19.9
105,3,26,67,47:50.1
106,3,27,60,48:11.2
107,3,28,68,49:42.8
108,3,29,71,54:42.0
109,3,30,72,55:25.9
110,3,31,76,55:40.9
111,3,32,70,55:43.4
112,3,33,69,56:06.1
113,3,34,74,57:27.6
114,3,35,66,58:28.2
115,3,36,18,58:53.1
