,leg,finish,entry_number,time
0,1,1,3,1:44:47.8
1,1,2,4,1:45:56.2
2,1,3,2,1:46:11.3
3,1,4,8,1:46:42.0
4,1,5,5,1:46:47.5
5,1,6,21,1:48:15.2
6,1,7,7,1:49:54.0
7,1,8,12,1:50:49.6
8,1,9,36,1:51:34.1
9,1,10,52,1:54:09.8
10,1,11,32,1:54:46.0
11,1,12,57,1:55:20.4
12,1,13,72,1:56:30.1
13,1,14,71,1:56:37.3
14,1,15,73,1:56:48.0
15,1,16,40,1:56:53.9
16,1,17,51,1:57:04.9
17,1,18,74,1:57:56.2
18,1,19,54,2:01:11.9
19,1,20,82,2:03:07.6
20,1,21,83,2:04:16.5
21,1,22,6,2:06:44.9
22,1,23,56,2:07:13.1
23,1,24,55,2:07:17.3
24,1,25,20,2:07:29.6
25,1,26,38,2:08:31.1
26,1,27,80,2:09:27.0
27,1,28,89,2:10:35.5
28,1,29,9,2:10:48.1
29,1,30,78,2:11:09.7
30,1,31,79,2:12:36.9
31,1,32,85,2:16:41.5
32,1,33,45,2:17:37.9
33,1,34,1,2:19:25.6
34,1,35,37,2:19:27.2
35,1,36,86,2:20:52.0
36,1,37,43,2:21:34.2
37,1,38,41,2:21:40.4
38,1,39,90,2:36:05.2
39,1,40,76,2:37:45.8
40,2,1,9,1:29:05.9
41,2,2,4,1:29:34.1
42,2,3,2,1:29:44.1
43,2,4,7,1:29:48.7
44,2,5,3,1:30:03.9
45,2,6,5,1:30:28.8
46,2,7,21,1:32:15.5
47,2,8,1,1:33:12.1
48,2,9,37,1:34:00.6
49,2,10,6,1:34:10.8
50,2,11,12,1:34:36.4
51,2,12,38,1:34:58.6
52,2,13,36,1:37:32.2
53,2,14,52,1:37:51.9
54,2,15,57,1:38:51.4
55,2,16,71,1:39:16.3
56,2,17,8,1:39:24.6
57,2,18,72,1:40:03.3
58,2,19,54,1:42:28.7
59,2,20,80,1:43:29.0
60,2,21,20,1:43:32.2
61,2,22,40,1:44:01.7
62,2,23,51,1:44:22.1
63,2,24,74,1:45:28.3
64,2,25,45,1:46:00.9
65,2,26,41,1:46:08.3
66,2,27,85,1:48:10.1
67,2,28,79,1:48:30.7
68,2,29,73,1:49:29.2
69,2,30,82,2:00:23.2
70,2,31,55,2:01:16.6
71,2,32,89,2:01:50.3
72,2,33,76,2:05:57.3
73,2,34,56,2:06:20.7
74,2,35,86,2:07:02.2
75,2,36,90,2:11:25.7
76,3,1,1,26:18.7
77,3,2,8,26:25.0
78,3,3,4,26:32.7
79,3,4,6,26:41.5
80,3,5,3,26:53.2
81,3,6,20,26:58.4
82,3,7,37,27:34.1
83,3,8,12,27:38.8
84,3,9,21,27:40.3
85,3,10,38,27:40.6
86,3,11,5,27:56.0
87,3,12,52,28:31.4
88,3,13,36,28:41.2
89,3,14,57,28:53.7
90,3,15,40,28:55.1
91,3,16,76,29:34.3
92,3,17,82,29:46.0
93,3,18,72,30:31.1
94,3,19,54,30:55.7
95,3,20,55,31:29.2
96,3,21,79,32:02.3
97,3,22,45,32:26.1
98,3,23,74,35:05.9
99,3,24,90,38:24.2
100,3,25,89,1:01:02.0
101,3,26,51,1:38:06.9
