,leg,finish,entry_number,time
0,1,1,1,1:14:20.3
1,1,2,2,1:15:01.6
2,1,3,3,1:15:18.0
3,1,4,5,1:15:27.3
4,1,5,6,1:15:39.7
5,1,6,16,1:15:44.8
6,1,7,4,1:16:38.6
7,1,8,12,1:16:40.8
8,1,9,23,1:17:01.9
9,1,10,18,1:17:08.4
10,1,11,14,1:17:30.7
11,1,12,9,1:17:43.9
12,1,13,11,1:17:51.9
13,1,14,8,1:18:19.6
14,1,15,19,1:19:19.7
15,1,16,10,1:19:55.4
16,1,17,7,1:20:02.7
17,1,18,41,1:20:03.0
18,1,19,35,1:20:29.8
19,1,20,22,1:20:40.1
20,1,21,34,1:21:38.0
21,1,22,33,1:23:09.3
22,1,23,38,1:23:14.4
23,1,24,67,1:23:33.7
24,1,25,62,1:23:54.1
25,1,26,42,1:23:54.2
26,1,27,36,1:24:40.7
27,1,28,39,1:24:59.8
28,1,29,43,1:25:47.7
29,1,30,65,1:25:50.6
30,1,31,40,1:25:57.6
31,1,32,68,1:26:11.7
32,1,33,91,1:27:39.0
33,1,34,85,1:28:18.4
34,1,35,83,1:28:33.9
35,1,36,63,1:29:47.5
36,1,37,79,1:30:28.1
37,1,38,17,1:31:15.6
38,1,39,92,1:31:25.0
39,1,40,94,1:31:49.7
40,1,41,76,1:32:57.1
41,1,42,89,1:33:39.4
42,1,43,84,1:33:53.5
43,1,44,64,1:34:17.2
44,1,45,90,1:34:17.5
45,1,46,93,1:35:28.5
46,1,47,71,1:36:17.0
47,1,48,73,1:36:48.3
48,1,49,80,1:37:44.2
49,1,50,66,1:39:20.2
50,1,51,69,1:40:05.5
51,1,52,87,1:43:17.6
52,1,53,88,1:43:53.7
53,1,54,78,1:45:37.8
54,1,55,86,1:51:33.3
55,2,1,1,1:23:50.4
56,2,2,3,1:24:23.2
57,2,3,5,1:24:38.5
58,2,4,6,1:24:58.7
59,2,5,4,1:25:28.2
60,2,6,2,1:25:28.8
61,2,7,8,1:25:44.9
62,2,8,23,1:25:53.4
63,2,9,12,1:26:11.8
64,2,10,18,1:26:29.1
65,2,11,22,1:26:48.3
66,2,12,9,1:27:29.3
67,2,13,17,1:27:30.5
68,2,14,19,1:27:35.4
69,2,15,14,1:30:55.2
70,2,16,34,1:31:33.0
71,2,17,67,1:32:57.3
72,2,18,10,1:33:06.9
73,2,19,33,1:33:11.6
74,2,20,38,1:33:20.6
75,2,21,40,1:34:37.5
76,2,22,39,1:35:00.3
77,2,23,43,1:35:22.1
78,2,24,62,1:36:01.7
79,2,25,68,1:36:24.2
80,2,26,65,1:36:34.8
81,2,27,36,1:36:35.5
82,2,28,79,1:36:47.4
83,2,29,41,1:36:54.6
84,2,30,83,1:38:11.8
85,2,31,84,1:39:24.8
86,2,32,85,1:39:29.0
87,2,33,69,1:41:15.7
88,2,34,71,1:42:36.5
89,2,35,89,1:42:36.5
90,2,36,76,1:42:54.1
91,2,37,63,1:43:21.9
92,2,38,88,1:44:54.6
93,2,39,73,1:45:56.8
94,2,40,90,1:48:19.4
95,2,41,87,1:48:48.1
96,2,42,66,1:49:14.6
97,2,43,42,1:51:02.9
98,2,44,35,1:51:27.4
99,2,45,93,1:51:40.3
100,2,46,92,1:52:32.3
101,2,47,91,1:56:47.4
102,2,48,94,2:08:55.8
103,3,1,1,57:36.0
104,3,2,3,57:57.2
105,3,3,8,58:14.3
106,3,4,12,58:21.9
107,3,5,5,58:22.9
108,3,6,23,58:33.2
109,3,7,6,58:42.5
110,3,8,18,58:47.0
111,3,9,22,58:47.8
112,3,10,4,59:01.4
113,3,11,14,59:07.9
114,3,12,19,59:40.9
115,3,13,9,59:56.0
116,3,14,35,1:01:47.1
117,3,15,41,1:02:00.6
118,3,16,34,1:03:18.6
119,3,17,67,1:03:22.8
120,3,18,36,1:03:32.3
121,3,19,33,1:04:16.9
122,3,20,40,1:04:19.2
123,3,21,62,1:04:32.9
124,3,22,65,1:05:19.8
125,3,23,43,1:05:24.2
126,3,24,91,1:05:50.5
127,3,25,39,1:06:10.8
128,3,26,83,1:07:09.3
129,3,27,79,1:08:32.8
130,3,28,69,1:08:41.2
131,3,29,85,1:08:44.6
132,3,30,63,1:08:56.4
133,3,31,71,1:09:32.8
134,3,32,68,1:10:08.6
135,3,33,89,1:10:09.6
136,3,34,76,1:10:50.1
137,3,35,92,1:11:33.0
138,3,36,94,1:11:39.3
139,3,37,73,1:12:31.8
140,3,38,93,1:12:53.8
141,3,39,88,1:13:03.9
142,3,40,87,1:13:43.3
