,leg,finish,entry_number,time
0,1,1,3,1:05:21.3
1,1,2,1,1:05:32.4
2,1,3,7,1:05:43.9
3,1,4,10,1:05:49.2
4,1,5,4,1:05:52.3
5,1,6,18,1:05:56.2
6,1,7,6,1:06:05.4
7,1,8,5,1:06:26.3
8,1,9,8,1:06:30.1
9,1,10,9,1:07:01.9
10,1,11,21,1:07:45.6
11,1,12,23,1:07:57.5
12,1,13,19,1:08:16.3
13,1,14,20,1:08:29.1
14,1,15,22,1:09:07.9
15,1,16,16,1:09:10.3
16,1,17,11,1:09:11.2
17,1,18,61,1:09:28.4
18,1,19,38,1:09:46.7
19,1,20,36,1:09:52.4
20,1,21,53,1:10:12.9
21,1,22,59,1:10:13.1
22,1,23,2,1:10:13.7
23,1,24,25,1:10:31.5
24,1,25,31,1:10:51.8
25,1,26,45,1:10:53.7
26,1,27,46,1:11:49.1
27,1,28,39,1:12:07.8
28,1,29,34,1:12:15.8
29,1,30,35,1:12:18.3
30,1,31,66,1:12:30.7
31,1,32,42,1:12:37.3
32,1,33,72,1:12:54.1
33,1,34,63,1:13:22.5
34,1,35,69,1:15:57.1
35,1,36,82,1:15:58.1
36,1,37,81,1:16:16.8
37,1,38,44,1:16:18.9
38,1,39,78,1:16:35.5
39,1,40,12,1:18:10.6
40,1,41,76,1:18:15.3
41,1,42,77,1:18:17.2
42,1,43,83,1:19:10.6
43,1,44,84,1:20:55.9
44,1,45,64,1:26:05.5
45,1,46,80,1:26:32.8
46,1,47,85,1:27:47.6
47,1,48,33,1:27:59.1
48,1,49,49,1:28:19.8
49,1,50,47,1:30:15.6
50,1,51,75,1:32:36.1
51,1,52,40,1:33:38.8
52,1,53,74,1:39:53.3
53,1,54,86,1:40:23.7
54,1,55,70,1:44:15.1
55,1,56,67,1:44:40.7
56,2,1,3,1:17:08.3
57,2,2,1,1:17:35.6
58,2,3,4,1:17:50.7
59,2,4,10,1:18:21.1
60,2,5,8,1:18:54.7
61,2,6,9,1:19:05.0
62,2,7,6,1:19:10.7
63,2,8,5,1:19:30.0
64,2,9,18,1:20:01.5
65,2,10,19,1:20:07.3
66,2,11,21,1:20:37.3
67,2,12,23,1:21:27.4
68,2,13,2,1:21:39.7
69,2,14,25,1:21:40.2
70,2,15,20,1:21:40.4
71,2,16,16,1:22:39.0
72,2,17,11,1:22:39.0
73,2,18,61,1:23:32.1
74,2,19,36,1:23:38.0
75,2,20,38,1:23:50.6
76,2,21,59,1:24:31.0
77,2,22,45,1:25:32.3
78,2,23,53,1:25:34.6
79,2,24,72,1:26:06.1
80,2,25,63,1:26:30.6
81,2,26,42,1:26:41.0
82,2,27,66,1:26:47.2
83,2,28,35,1:27:10.9
84,2,29,47,1:27:11.3
85,2,30,46,1:27:21.6
86,2,31,12,1:28:08.5
87,2,32,67,1:28:11.5
88,2,33,39,1:28:19.3
89,2,34,31,1:30:51.3
90,2,35,81,1:31:09.9
91,2,36,34,1:31:54.7
92,2,37,77,1:32:00.5
93,2,38,78,1:32:02.5
94,2,39,82,1:33:56.9
95,2,40,70,1:34:08.4
96,2,41,83,1:34:45.1
97,2,42,44,1:38:32.5
98,2,43,33,1:38:41.4
99,2,44,80,1:40:33.8
100,2,45,22,1:40:42.9
101,2,46,75,1:48:11.9
102,2,47,74,1:48:12.2
103,2,48,84,1:50:55.7
104,2,49,49,1:53:28.0
105,2,50,86,1:53:42.3
106,2,51,85,1:54:07.9
107,2,52,40,1:57:48.1
108,3,1,3,46:11.1
109,3,2,1,46:26.5
110,3,3,18,46:37.2
111,3,4,4,46:39.2
112,3,5,10,46:40.2
113,3,6,6,47:02.4
114,3,7,25,47:31.7
115,3,8,2,47:36.5
116,3,9,23,47:47.5
117,3,10,5,47:56.9
118,3,11,21,48:04.8
119,3,12,19,48:09.6
120,3,13,22,48:54.8
121,3,14,11,48:55.1
122,3,15,8,49:30.6
123,3,16,36,49:31.4
124,3,17,20,49:39.8
125,3,18,53,50:20.3
126,3,19,59,50:45.1
127,3,20,72,50:50.0
128,3,21,46,50:57.0
129,3,22,35,51:05.7
130,3,23,66,51:08.2
131,3,24,12,51:16.2
132,3,25,67,51:26.2
133,3,26,31,51:46.6
134,3,27,33,53:02.2
135,3,28,47,53:27.3
136,3,29,38,53:34.6
137,3,30,77,54:42.5
138,3,31,78,55:07.6
139,3,32,44,55:11.5
140,3,33,84,55:47.5
141,3,34,83,57:04.3
142,3,35,82,57:07.5
143,3,36,85,1:01:35.6
144,3,37,80,1:01:51.3
145,3,38,70,1:02:43.1
146,3,39,86,1:04:06.4
147,3,40,39,1:04:51.9
148,3,41,40,1:07:13.4
149,3,42,81,1:09:18.6
150,3,43,45,1:14:29.7
151,3,44,74,1:15:33.0
152,3,45,63,1:15:33.0
