,leg,finish,entry_number,time
0,1,1,1,1:19:13.5
1,1,2,2,1:19:23.0
2,1,3,9,1:19:48.4
3,1,4,8,1:20:20.3
4,1,5,7,1:20:22.2
5,1,6,5,1:20:35.6
6,1,7,6,1:20:41.3
7,1,8,20,1:20:44.9
8,1,9,4,1:20:48.9
9,1,10,12,1:21:40.8
10,1,11,10,1:23:01.6
11,1,12,21,1:23:02.1
12,1,13,45,1:23:20.7
13,1,14,42,1:24:43.3
14,1,15,44,1:24:57.6
15,1,16,78,1:25:53.9
16,1,17,34,1:25:59.6
17,1,18,22,1:26:19.2
18,1,19,76,1:27:10.3
19,1,20,25,1:27:15.8
20,1,21,81,1:27:36.0
21,1,22,38,1:27:59.2
22,1,23,50,1:28:28.0
23,1,24,49,1:29:06.5
24,1,25,3,1:29:15.6
25,1,26,75,1:30:00.2
26,1,27,84,1:30:10.6
27,1,28,48,1:30:35.1
28,1,29,14,1:30:51.7
29,1,30,33,1:31:22.6
30,1,31,83,1:31:35.3
31,1,32,71,1:32:03.6
32,1,33,116,1:32:05.2
33,1,34,35,1:32:48.3
34,1,35,47,1:33:17.4
35,1,36,120,1:34:22.3
36,1,37,85,1:34:35.4
37,1,38,82,1:34:37.9
38,1,39,118,1:34:49.3
39,1,40,106,1:35:08.7
40,1,41,124,1:35:08.9
41,1,42,73,1:35:13.1
42,1,43,121,1:35:46.5
43,1,44,122,1:36:22.2
44,1,45,107,1:36:22.2
45,1,46,126,1:36:27.5
46,1,47,117,1:37:09.4
47,1,48,111,1:37:12.4
48,1,49,103,1:37:19.4
49,1,50,70,1:38:29.7
50,1,51,128,1:39:16.0
51,1,52,130,1:39:22.5
52,1,53,24,1:39:49.2
53,1,54,125,1:41:10.0
54,1,55,127,1:41:49.0
55,1,56,129,1:42:28.3
56,1,57,80,1:42:45.0
57,1,58,131,1:44:03.9
58,1,59,43,1:45:59.6
59,1,60,74,1:46:54.2
60,1,61,135,1:48:41.2
61,1,62,133,1:48:45.9
62,1,63,112,1:48:55.0
63,1,64,123,1:53:08.5
64,1,65,79,2:04:11.8
65,1,66,39,2:12:26.8
66,1,67,102,2:13:27.9
67,1,68,115,2:13:47.8
68,1,69,119,2:14:05.5
69,1,70,132,2:17:54.6
70,1,71,114,2:19:42.1
71,2,1,1,1:36:29.0
72,2,2,2,1:36:53.3
73,2,3,3,1:37:26.4
74,2,4,8,1:37:36.5
75,2,5,9,1:37:41.6
76,2,6,7,1:37:44.1
77,2,7,4,1:37:50.3
78,2,8,5,1:38:00.4
79,2,9,12,1:38:45.0
80,2,10,6,1:39:11.9
81,2,11,20,1:39:32.2
82,2,12,10,1:40:55.3
83,2,13,45,1:41:45.1
84,2,14,39,1:41:58.5
85,2,15,21,1:42:17.2
86,2,16,78,1:43:09.2
87,2,17,38,1:43:26.7
88,2,18,44,1:44:09.7
89,2,19,76,1:44:17.4
90,2,20,34,1:44:46.0
91,2,21,42,1:46:59.3
92,2,22,43,1:47:04.6
93,2,23,85,1:49:43.5
94,2,24,75,1:49:53.9
95,2,25,50,1:50:16.6
96,2,26,48,1:50:45.7
97,2,27,83,1:51:00.1
98,2,28,71,1:51:28.2
99,2,29,79,1:52:19.0
100,2,30,118,1:54:05.5
101,2,31,73,1:54:19.7
102,2,32,119,1:55:12.7
103,2,33,106,1:55:48.9
104,2,34,80,1:55:49.8
105,2,35,107,1:56:13.8
106,2,36,82,1:56:34.5
107,2,37,102,1:56:54.2
108,2,38,126,1:56:56.9
109,2,39,121,1:57:02.6
110,2,40,103,1:57:04.1
111,2,41,74,1:57:28.3
112,2,42,114,1:58:04.4
113,2,43,25,1:58:54.4
114,2,44,117,1:59:49.1
115,2,45,130,2:00:07.7
116,2,46,127,2:01:51.0
117,2,47,125,2:02:18.5
118,2,48,112,2:02:25.6
119,2,49,84,2:02:25.7
120,2,50,131,2:08:08.7
121,2,51,128,2:10:48.2
122,2,52,14,2:12:05.1
123,2,53,135,2:12:07.4
124,2,54,47,2:12:52.1
125,2,55,122,2:13:00.0
126,2,56,132,2:19:59.3
127,2,57,35,2:20:11.1
128,2,58,33,2:20:17.9
129,2,59,129,2:23:58.8
130,2,60,123,2:24:21.0
131,2,61,133,2:26:13.0
132,2,62,111,2:26:39.1
133,2,63,24,2:34:13.9
134,2,64,81,2:39:39.9
135,3,1,2,39:56.2
136,3,2,8,40:02.0
137,3,3,5,40:05.6
138,3,4,1,40:07.0
139,3,5,3,40:08.2
140,3,6,14,40:12.7
141,3,7,9,40:16.1
142,3,8,7,40:17.0
143,3,9,12,40:18.2
144,3,10,20,40:19.2
145,3,11,4,40:22.8
146,3,12,6,40:22.9
147,3,13,10,41:24.0
148,3,14,45,42:13.0
149,3,15,39,42:18.7
150,3,16,44,42:25.3
151,3,17,38,42:29.4
152,3,18,42,42:30.2
153,3,19,43,42:35.6
154,3,20,34,42:47.9
155,3,21,48,42:51.3
156,3,22,76,42:54.3
157,3,23,78,43:07.5
158,3,24,50,44:53.0
159,3,25,85,45:56.0
160,3,26,83,46:23.1
161,3,27,33,46:33.1
162,3,28,73,47:09.1
163,3,29,119,47:09.1
164,3,30,24,47:10.4
165,3,31,25,47:18.8
166,3,32,35,47:20.6
167,3,33,71,47:22.3
168,3,34,75,47:54.7
169,3,35,106,47:56.4
170,3,36,107,47:56.7
171,3,37,79,47:59.3
172,3,38,102,48:02.5
173,3,39,103,48:33.5
174,3,40,118,48:36.9
175,3,41,74,48:46.5
176,3,42,80,48:47.2
177,3,43,117,49:20.0
178,3,44,130,49:40.3
179,3,45,129,49:54.9
180,3,46,84,50:15.7
181,3,47,112,50:39.2
182,3,48,125,50:47.0
183,3,49,128,51:24.6
184,3,50,82,51:56.4
185,3,51,135,54:53.6
186,3,52,111,56:27.4
187,3,53,121,56:39.7
188,3,54,133,56:40.1
189,3,55,123,57:54.8
190,3,56,132,58:37.6
