,leg,finish,entry_number,time
0,1,1,1,4:13.0
1,1,2,7,4:14.2
2,1,3,9,4:14.2
3,1,4,2,4:14.8
4,1,5,4,4:15.1
5,1,6,3,4:15.7
6,1,7,6,4:15.9
7,1,8,24,4:16.8
8,1,9,8,4:17.6
9,1,10,37,4:18.3
10,1,11,21,4:19.4
11,1,12,5,4:19.5
12,1,13,23,4:21.6
13,1,14,38,4:21.8
14,1,15,40,4:25.3
15,1,16,41,4:25.5
16,1,17,20,4:26.8
17,1,18,39,4:27.7
18,1,19,42,4:28.9
19,1,20,36,4:33.2
20,1,21,32,4:36.0
21,1,22,33,4:41.5
22,1,23,35,4:42.9
23,1,24,51,4:46.6
24,1,25,43,4:49.4
25,1,26,52,4:49.6
26,1,27,55,5:10.1
27,1,28,59,5:49.0
28,1,29,57,7:00.7
29,1,30,56,33:11.4
30,2,1,1,1:40:50.0
31,2,2,2,1:41:01.7
32,2,3,4,1:41:17.4
33,2,4,9,1:41:34.0
34,2,5,5,1:41:47.4
35,2,6,8,1:42:25.9
36,2,7,21,1:42:47.1
37,2,8,38,1:45:38.9
38,2,9,39,1:45:50.5
39,2,10,41,1:48:36.2
40,2,11,40,1:49:29.1
41,2,12,36,1:50:17.9
42,2,13,51,1:54:00.6
43,2,14,33,1:54:33.8
44,2,15,52,1:56:49.8
45,2,16,42,1:58:38.6
46,2,17,23,2:00:05.6
47,2,18,32,2:01:19.8
48,2,19,7,2:01:53.1
49,2,20,35,2:03:06.9
50,2,21,37,2:04:08.1
51,2,22,57,2:09:56.5
52,2,23,55,2:13:20.8
53,2,24,43,2:28:05.3
54,2,25,3,2:29:35.8
55,2,26,24,2:29:37.6
56,2,27,20,2:29:41.8
57,2,28,59,2:31:58.0
58,2,29,6,2:36:35.8
59,2,30,56,2:59:13.4
60,3,1,1,1:48:24.4
61,3,2,9,1:48:58.9
62,3,3,4,1:49:10.1
63,3,4,7,1:49:43.9
64,3,5,5,1:49:49.1
65,3,6,3,1:50:45.1
66,3,7,8,1:50:54.5
67,3,8,21,1:51:00.5
68,3,9,20,1:52:37.1
69,3,10,23,1:53:30.4
70,3,11,39,1:53:53.1
71,3,12,24,1:54:36.9
72,3,13,36,1:58:25.4
73,3,14,41,1:59:00.2
74,3,15,40,1:59:12.5
75,3,16,51,2:02:11.8
76,3,17,33,2:04:09.3
77,3,18,35,2:12:53.7
78,3,19,38,2:14:39.2
79,3,20,57,2:22:42.6
80,3,21,2,2:36:35.3
81,3,22,37,2:38:32.5
82,3,23,59,2:38:35.1
83,3,24,6,2:45:01.3
84,3,25,55,2:48:21.3
85,4,1,1,45:46.0
86,4,2,4,45:49.6
87,4,3,9,45:51.4
88,4,4,7,46:05.5
89,4,5,2,46:10.2
90,4,6,3,46:27.1
91,4,7,8,46:37.2
92,4,8,20,46:48.2
93,4,9,5,46:57.6
94,4,10,24,47:25.7
95,4,11,21,47:42.5
96,4,12,38,48:04.3
97,4,13,6,48:10.4
98,4,14,23,48:12.1
99,4,15,40,49:16.7
100,4,16,36,49:41.7
101,4,17,39,49:54.8
102,4,18,41,50:00.5
103,4,19,33,53:55.3
104,4,20,55,56:26.2
105,4,21,35,56:38.3
106,4,22,57,59:54.3
107,4,23,59,1:14:10.9
