,leg,finish,entry_number,time
0,1,1,1,1:18:12.0
1,1,2,5,1:18:21.9
2,1,3,9,1:18:43.5
3,1,4,7,1:19:23.1
4,1,5,2,1:19:24.4
5,1,6,6,1:19:33.3
6,1,7,14,1:19:33.9
7,1,8,8,1:19:38.7
8,1,9,3,1:19:39.1
9,1,10,10,1:19:46.2
10,1,11,18,1:19:59.3
11,1,12,4,1:20:06.7
12,1,13,12,1:20:14.6
13,1,14,23,1:20:15.6
14,1,15,15,1:20:19.0
15,1,16,21,1:20:21.0
16,1,17,17,1:20:35.0
17,1,18,16,1:20:35.3
18,1,19,20,1:20:53.4
19,1,20,22,1:22:56.3
20,1,21,11,1:23:15.4
21,1,22,64,1:25:37.0
22,1,23,61,1:26:25.1
23,1,24,19,1:26:33.4
24,1,25,50,1:27:23.7
25,1,26,62,1:27:36.5
26,1,27,33,1:27:51.2
27,1,28,36,1:27:53.6
28,1,29,67,1:28:20.0
29,1,30,69,1:29:03.0
30,1,31,79,1:29:07.1
31,1,32,82,1:29:19.5
32,1,33,90,1:29:33.5
33,1,34,49,1:29:38.5
34,1,35,63,1:30:14.7
35,1,36,80,1:30:20.9
36,1,37,78,1:30:52.1
37,1,38,99,1:31:20.9
38,1,39,70,1:31:21.1
39,1,40,72,1:31:35.9
40,1,41,89,1:32:27.9
41,1,42,77,1:33:01.2
42,1,43,41,1:33:17.7
43,1,44,83,1:34:11.2
44,1,45,93,1:34:15.7
45,1,46,85,1:34:16.9
46,1,47,43,1:34:20.2
47,1,48,113,1:34:21.3
48,1,49,84,1:34:22.8
49,1,50,38,1:34:36.5
50,1,51,75,1:34:44.8
51,1,52,96,1:36:59.2
52,1,53,45,1:38:19.0
53,1,54,94,1:38:19.9
54,1,55,68,1:38:23.7
55,1,56,76,1:39:06.3
56,1,57,92,1:40:47.1
57,1,58,108,1:42:15.8
58,1,59,110,1:42:44.1
59,1,60,103,1:42:51.2
60,1,61,107,1:43:39.9
61,1,62,102,1:44:32.8
62,1,63,91,1:44:35.8
63,1,64,88,1:44:57.6
64,1,65,87,1:46:25.0
65,1,66,105,1:46:37.3
66,1,67,81,1:47:43.5
67,1,68,112,1:48:04.4
68,1,69,97,1:49:10.2
69,1,70,111,1:49:26.6
70,1,71,71,1:49:31.9
71,1,72,95,1:49:54.1
72,1,73,101,1:51:36.4
73,1,74,114,1:55:05.5
74,1,75,109,1:57:00.3
75,1,76,86,1:57:02.3
76,1,77,106,1:58:15.4
77,2,1,1,57:00.7
78,2,2,7,57:19.4
79,2,3,5,57:35.5
80,2,4,2,57:41.5
81,2,5,8,57:58.4
82,2,6,10,58:10.7
83,2,7,18,58:14.7
84,2,8,9,58:23.1
85,2,9,17,58:27.8
86,2,10,4,58:43.9
87,2,11,12,58:49.6
88,2,12,23,58:54.6
89,2,13,20,58:59.6
90,2,14,15,59:04.1
91,2,15,11,59:32.5
92,2,16,22,59:47.0
93,2,17,14,1:00:08.7
94,2,18,21,1:00:29.8
95,2,19,19,1:01:25.8
96,2,20,61,1:01:59.3
97,2,21,64,1:02:07.6
98,2,22,62,1:03:18.4
99,2,23,50,1:03:27.0
100,2,24,36,1:03:39.3
101,2,25,67,1:03:43.3
102,2,26,33,1:04:01.1
103,2,27,68,1:04:01.8
104,2,28,69,1:04:14.8
105,2,29,63,1:04:17.5
106,2,30,90,1:04:42.3
107,2,31,93,1:05:04.2
108,2,32,77,1:05:27.0
109,2,33,49,1:05:50.6
110,2,34,78,1:06:18.5
111,2,35,71,1:06:27.9
112,2,36,81,1:06:42.6
113,2,37,83,1:07:37.0
114,2,38,38,1:07:44.0
115,2,39,89,1:07:48.2
116,2,40,85,1:07:53.1
117,2,41,43,1:08:07.5
118,2,42,91,1:08:51.0
119,2,43,84,1:08:53.8
120,2,44,45,1:10:57.9
121,2,45,80,1:11:01.1
122,2,46,72,1:11:23.8
123,2,47,94,1:11:46.8
124,2,48,105,1:11:51.2
125,2,49,95,1:12:02.5
126,2,50,96,1:12:10.8
127,2,51,97,1:14:33.7
128,2,52,79,1:15:00.0
129,2,53,106,1:15:00.0
130,2,54,108,1:15:02.7
131,2,55,110,1:15:07.1
132,2,56,103,1:15:43.3
133,2,57,107,1:16:08.8
134,2,58,41,1:20:14.6
135,2,59,112,1:20:51.9
136,2,60,76,1:23:09.5
137,2,61,102,1:24:50.3
138,2,62,99,1:25:50.3
139,2,63,111,1:26:34.2
140,2,64,114,1:28:12.4
141,2,65,86,1:28:13.3
142,2,66,109,1:31:35.6
143,2,67,6,1:32:00.7
144,2,68,113,1:38:01.4
145,2,69,88,1:38:50.6
146,3,1,7,29:57.1
147,3,2,5,30:00.4
148,3,3,2,30:09.3
149,3,4,18,30:18.8
150,3,5,9,30:20.6
151,3,6,12,30:24.0
152,3,7,4,30:24.5
153,3,8,23,30:29.7
154,3,9,14,30:35.7
155,3,10,17,30:35.9
156,3,11,20,31:24.1
157,3,12,6,31:41.2
158,3,13,1,32:03.0
159,3,14,15,32:03.5
160,3,15,11,32:23.3
161,3,16,22,32:23.7
162,3,17,19,32:33.9
163,3,18,64,33:01.9
164,3,19,68,33:02.2
165,3,20,76,33:11.5
166,3,21,50,33:12.8
167,3,22,36,33:12.9
168,3,23,33,33:13.1
169,3,24,63,33:13.3
170,3,25,69,33:13.6
171,3,26,61,33:15.5
172,3,27,67,33:15.7
173,3,28,62,33:15.8
174,3,29,93,33:18.6
175,3,30,79,33:34.3
176,3,31,90,33:41.6
177,3,32,77,33:43.2
178,3,33,78,33:48.2
179,3,34,80,33:48.2
180,3,35,49,33:57.8
181,3,36,89,34:02.0
182,3,37,41,34:19.2
183,3,38,43,34:22.4
184,3,39,83,34:25.3
185,3,40,85,34:25.9
186,3,41,38,34:29.4
187,3,42,84,34:33.9
188,3,43,105,35:27.6
189,3,44,96,36:00.9
190,3,45,113,36:04.3
191,3,46,107,36:39.7
192,3,47,94,36:39.7
193,3,48,106,36:39.7
194,3,49,109,36:39.7
195,3,50,95,36:39.7
196,3,51,108,36:39.7
197,3,52,110,36:39.7
198,3,53,114,36:39.7
199,3,54,102,36:39.7
200,3,55,112,36:39.7
201,3,56,103,36:48.7
202,3,57,111,36:49.7
203,3,58,21,37:12.6
204,3,59,10,37:41.8
205,3,60,71,37:54.8
206,3,61,97,38:09.7
207,3,62,88,40:15.0
208,3,63,45,44:17.1
