,leg,finish,entry_number,time
0,1,1,1,1:26:28.9
1,1,2,2,1:26:35.5
2,1,3,5,1:27:42.7
3,1,4,3,1:27:50.4
4,1,5,4,1:27:51.1
5,1,6,7,1:28:02.8
6,1,7,6,1:28:19.2
7,1,8,22,1:28:58.3
8,1,9,15,1:29:08.4
9,1,10,21,1:29:18.7
10,1,11,10,1:30:13.6
11,1,12,20,1:30:29.9
12,1,13,35,1:32:47.7
13,1,14,42,1:33:27.2
14,1,15,83,1:33:49.9
15,1,16,37,1:33:57.2
16,1,17,46,1:34:02.7
17,1,18,36,1:34:04.9
18,1,19,31,1:34:05.7
19,1,20,40,1:34:08.3
20,1,21,32,1:34:21.9
21,1,22,39,1:35:12.6
22,1,23,57,1:35:29.7
23,1,24,81,1:35:34.1
24,1,25,43,1:36:18.8
25,1,26,80,1:36:35.2
26,1,27,49,1:36:47.8
27,1,28,82,1:37:21.6
28,1,29,41,1:37:28.4
29,1,30,88,1:39:34.2
30,1,31,86,1:39:36.6
31,1,32,85,1:40:46.0
32,1,33,62,1:41:10.9
33,1,34,73,1:42:31.9
34,1,35,56,1:42:32.0
35,1,36,52,1:42:37.8
36,1,37,58,1:43:47.7
37,1,38,38,1:44:14.9
38,1,39,53,1:44:47.1
39,1,40,92,1:44:49.7
40,1,41,90,1:45:17.9
41,1,42,97,1:45:57.2
42,1,43,95,1:46:09.7
43,1,44,96,1:46:53.8
44,1,45,91,1:46:59.8
45,1,46,94,1:47:17.6
46,1,47,106,1:47:31.4
47,1,48,109,1:47:42.1
48,1,49,102,1:50:10.1
49,1,50,100,1:50:56.4
50,1,51,104,1:55:36.7
51,1,52,110,1:55:47.6
52,1,53,93,1:55:57.8
53,1,54,8,1:56:57.8
54,1,55,9,1:59:06.8
55,1,56,103,2:02:02.3
56,1,57,87,2:03:09.5
57,1,58,55,2:03:43.4
58,1,59,47,2:05:29.1
59,1,60,99,2:16:11.6
60,1,61,105,2:19:09.5
61,1,62,98,2:20:47.5
62,2,1,9,1:06:00.6
63,2,2,3,1:06:30.4
64,2,3,5,1:06:34.7
65,2,4,20,1:06:49.6
66,2,5,1,1:06:50.4
67,2,6,6,1:06:52.5
68,2,7,22,1:06:54.3
69,2,8,7,1:07:01.0
70,2,9,4,1:07:09.4
71,2,10,8,1:07:21.5
72,2,11,10,1:07:22.4
73,2,12,15,1:07:48.3
74,2,13,21,1:07:55.1
75,2,14,2,1:10:11.9
76,2,15,35,1:10:16.9
77,2,16,37,1:10:23.6
78,2,17,31,1:10:31.7
79,2,18,46,1:10:36.5
80,2,19,32,1:10:50.0
81,2,20,36,1:11:02.6
82,2,21,80,1:11:20.7
83,2,22,40,1:12:00.9
84,2,23,83,1:12:01.6
85,2,24,43,1:12:50.0
86,2,25,39,1:14:16.0
87,2,26,86,1:14:56.4
88,2,27,82,1:15:06.2
89,2,28,56,1:15:36.8
90,2,29,62,1:15:58.3
91,2,30,85,1:16:00.3
92,2,31,87,1:16:03.5
93,2,32,94,1:16:31.9
94,2,33,52,1:16:48.8
95,2,34,41,1:16:51.5
96,2,35,55,1:17:07.1
97,2,36,58,1:17:16.4
98,2,37,73,1:17:26.2
99,2,38,92,1:17:56.2
100,2,39,38,1:18:05.1
101,2,40,53,1:18:08.7
102,2,41,47,1:18:46.4
103,2,42,95,1:18:53.7
104,2,43,97,1:19:01.9
105,2,44,99,1:19:20.8
106,2,45,90,1:19:33.6
107,2,46,106,1:19:43.4
108,2,47,42,1:20:22.4
109,2,48,88,1:20:56.5
110,2,49,100,1:21:30.9
111,2,50,109,1:21:42.7
112,2,51,105,1:23:11.4
113,2,52,81,1:23:11.5
114,2,53,102,1:23:48.4
115,2,54,104,1:24:42.0
116,2,55,91,1:24:55.5
117,2,56,96,1:29:01.4
118,2,57,103,1:30:07.0
119,2,58,57,1:30:20.4
120,2,59,93,1:30:35.0
121,2,60,49,1:31:17.4
122,2,61,110,1:34:03.6
123,2,62,98,2:03:35.6
124,3,1,2,29:08.3
125,3,2,4,29:11.3
126,3,3,7,29:19.3
127,3,4,6,29:20.8
128,3,5,5,29:28.4
129,3,6,8,29:35.7
130,3,7,20,29:37.2
131,3,8,21,29:37.7
132,3,9,22,29:45.3
133,3,10,1,29:48.9
134,3,11,10,29:51.6
135,3,12,37,30:44.7
136,3,13,31,30:47.9
137,3,14,3,30:50.4
138,3,15,46,30:57.3
139,3,16,36,31:02.2
140,3,17,35,31:03.5
141,3,18,39,31:04.6
142,3,19,83,31:16.0
143,3,20,80,31:16.2
144,3,21,81,31:16.8
145,3,22,40,31:19.7
146,3,23,41,31:20.7
147,3,24,32,31:33.2
148,3,25,57,31:39.5
149,3,26,88,32:50.7
150,3,27,82,33:02.1
151,3,28,86,33:46.2
152,3,29,94,33:55.4
153,3,30,62,34:10.9
154,3,31,92,34:14.8
155,3,32,73,34:16.5
156,3,33,38,34:26.2
157,3,34,56,34:30.1
158,3,35,53,34:36.1
159,3,36,90,34:36.8
160,3,37,91,34:51.6
161,3,38,58,34:53.1
162,3,39,85,35:00.1
163,3,40,93,35:33.2
164,3,41,95,35:33.4
165,3,42,97,35:34.4
166,3,43,109,35:34.9
167,3,44,106,35:41.6
168,3,45,98,35:46.4
169,3,46,99,35:54.0
170,3,47,47,36:43.5
171,3,48,105,36:55.4
172,3,49,110,37:24.4
173,3,50,102,37:46.5
174,3,51,104,37:54.2
175,3,52,103,40:29.3
176,3,53,55,49:07.3
