,leg,finish,entry_number,time
0,1,1,8,1:03:26.7
1,1,2,10,1:03:44.0
2,1,3,5,1:03:49.5
3,1,4,11,1:03:50.9
4,1,5,1,1:03:52.5
5,1,6,3,1:04:42.4
6,1,7,44,1:04:48.8
7,1,8,4,1:04:50.4
8,1,9,43,1:07:11.9
9,1,10,24,1:07:16.0
10,1,11,23,1:07:20.8
11,1,12,51,1:07:26.2
12,1,13,45,1:07:37.1
13,1,14,56,1:07:45.1
14,1,15,42,1:07:53.2
15,1,16,33,1:07:58.3
16,1,17,47,1:08:15.1
17,1,18,49,1:08:28.6
18,1,19,46,1:08:49.5
19,1,20,41,1:08:50.3
20,1,21,22,1:09:09.6
21,1,22,55,1:09:12.3
22,1,23,48,1:09:29.9
23,1,24,52,1:10:02.4
24,1,25,59,1:11:01.2
25,1,26,53,1:11:05.2
26,1,27,61,1:12:09.1
27,1,28,57,1:12:42.6
28,1,29,63,1:13:07.3
29,1,30,62,1:13:14.6
30,1,31,73,1:13:57.7
31,1,32,50,1:15:30.9
32,1,33,80,1:16:02.1
33,1,34,88,1:16:06.2
34,1,35,82,1:16:37.3
35,1,36,58,1:16:52.8
36,1,37,92,1:16:56.2
37,1,38,86,1:17:07.5
38,1,39,90,1:17:32.1
39,1,40,79,1:18:12.0
40,1,41,85,1:18:25.8
41,1,42,76,1:18:42.5
42,1,43,81,1:18:57.7
43,1,44,94,1:19:09.6
44,1,45,19,1:20:51.1
45,1,46,64,1:22:39.7
46,1,47,87,1:24:08.2
47,1,48,77,1:24:36.1
48,1,49,6,1:25:12.6
49,1,50,91,1:25:26.6
50,1,51,21,1:26:25.7
51,1,52,75,1:26:40.2
52,1,53,93,1:26:43.3
53,2,1,5,1:43:37.9
54,2,2,11,1:43:41.4
55,2,3,1,1:43:51.6
56,2,4,8,1:43:56.4
57,2,5,4,1:44:10.2
58,2,6,3,1:44:43.4
59,2,7,33,1:45:35.2
60,2,8,6,1:47:20.2
61,2,9,23,1:48:36.1
62,2,10,19,1:48:55.8
63,2,11,21,1:48:59.3
64,2,12,24,1:49:42.4
65,2,13,51,1:50:01.7
66,2,14,47,1:51:10.5
67,2,15,49,1:51:15.7
68,2,16,41,1:51:58.7
69,2,17,56,1:52:18.3
70,2,18,45,1:52:59.9
71,2,19,55,1:53:10.8
72,2,20,64,1:53:29.3
73,2,21,59,1:53:34.5
74,2,22,46,1:53:44.3
75,2,23,53,1:54:02.1
76,2,24,48,1:54:27.6
77,2,25,10,1:54:31.6
78,2,26,44,1:55:27.6
79,2,27,61,1:57:24.8
80,2,28,57,1:59:28.7
81,2,29,62,2:01:09.5
82,2,30,50,2:02:56.2
83,2,31,42,2:04:39.2
84,2,32,79,2:06:39.1
85,2,33,92,2:08:46.2
86,2,34,63,2:14:48.4
87,2,35,22,2:17:26.8
88,2,36,75,2:19:54.8
89,2,37,91,2:29:50.6
90,2,38,86,2:35:00.2
91,2,39,73,3:01:54.8
92,2,40,77,3:15:35.5
93,3,1,8,32:59.7
94,3,2,11,33:06.4
95,3,3,10,33:35.4
96,3,4,1,33:35.8
97,3,5,3,33:38.5
98,3,6,33,33:57.6
99,3,7,21,34:40.6
100,3,8,42,34:55.2
101,3,9,45,34:56.4
102,3,10,23,35:00.1
103,3,11,24,35:06.3
104,3,12,53,35:08.2
105,3,13,6,35:14.8
106,3,14,22,35:15.7
107,3,15,64,35:20.2
108,3,16,47,35:25.6
109,3,17,56,35:29.2
110,3,18,46,35:29.7
111,3,19,49,35:33.0
112,3,20,57,35:35.2
113,3,21,51,35:41.2
114,3,22,41,35:42.9
115,3,23,48,35:52.5
116,3,24,19,36:10.1
117,3,25,59,36:36.5
118,3,26,55,36:37.1
119,3,27,73,37:05.6
120,3,28,61,37:10.4
121,3,29,92,39:36.2
122,3,30,79,40:02.8
123,3,31,86,40:04.7
124,3,32,50,40:16.2
125,3,33,77,40:43.1
126,3,34,75,45:10.7
127,3,35,91,45:30.8
