,leg,finish,entry_number,time
0,1,1,11,1:35:51.3
1,1,2,4,1:35:52.7
2,1,3,7,1:35:55.2
3,1,4,2,1:36:00.0
4,1,5,3,1:36:11.5
5,1,6,5,1:37:01.0
6,1,7,1,1:37:11.1
7,1,8,6,1:37:36.6
8,1,9,29,1:40:09.3
9,1,10,28,1:40:31.8
10,1,11,9,1:40:41.3
11,1,12,61,1:40:44.5
12,1,13,21,1:41:11.7
13,1,14,22,1:41:19.4
14,1,15,38,1:41:27.6
15,1,16,24,1:41:34.9
16,1,17,62,1:42:34.8
17,1,18,50,1:43:29.7
18,1,19,64,1:43:33.8
19,1,20,63,1:44:01.6
20,1,21,66,1:44:13.4
21,1,22,70,1:44:32.1
22,1,23,34,1:44:36.2
23,1,24,42,1:44:37.2
24,1,25,67,1:46:28.6
25,1,26,65,1:47:13.9
26,1,27,54,1:47:55.7
27,1,28,75,1:48:42.9
28,1,29,69,1:48:53.4
29,1,30,71,1:49:01.4
30,1,31,80,1:49:40.0
31,1,32,46,1:50:04.2
32,1,33,73,1:50:22.9
33,1,34,33,1:50:23.4
34,1,35,45,1:51:16.6
35,1,36,78,1:52:22.0
36,1,37,68,1:52:29.7
37,1,38,30,1:53:01.8
38,1,39,74,1:53:09.6
39,1,40,77,1:54:41.5
40,1,41,79,1:55:40.1
41,1,42,85,1:56:10.0
42,1,43,83,1:56:34.8
43,1,44,84,1:56:49.4
44,1,45,81,1:57:46.8
45,1,46,32,2:00:13.2
46,1,47,27,2:00:37.1
47,1,48,40,2:01:01.3
48,1,49,86,2:04:36.2
49,1,50,44,2:06:53.3
50,1,51,72,2:17:38.4
51,1,52,36,2:20:22.9
52,1,53,87,2:23:07.8
53,2,1,1,1:28:34.6
54,2,2,7,1:29:45.2
55,2,3,4,1:30:20.9
56,2,4,2,1:30:27.9
57,2,5,3,1:30:29.1
58,2,6,11,1:30:42.7
59,2,7,5,1:31:44.3
60,2,8,9,1:33:27.9
61,2,9,29,1:33:43.8
62,2,10,6,1:33:45.2
63,2,11,24,1:34:18.7
64,2,12,21,1:34:23.9
65,2,13,28,1:34:30.7
66,2,14,22,1:34:40.4
67,2,15,38,1:36:03.0
68,2,16,32,1:36:06.4
69,2,17,27,1:36:29.8
70,2,18,64,1:37:24.1
71,2,19,62,1:37:37.7
72,2,20,50,1:37:37.8
73,2,21,63,1:38:02.8
74,2,22,65,1:39:22.1
75,2,23,66,1:39:27.9
76,2,24,80,1:40:07.1
77,2,25,46,1:40:12.7
78,2,26,34,1:40:46.9
79,2,27,70,1:41:11.1
80,2,28,73,1:41:47.9
81,2,29,71,1:42:13.5
82,2,30,69,1:42:38.1
83,2,31,75,1:42:46.4
84,2,32,33,1:44:05.9
85,2,33,87,1:45:35.2
86,2,34,72,1:47:27.2
87,2,35,77,1:47:38.7
88,2,36,84,1:48:44.1
89,2,37,81,1:50:00.5
90,2,38,45,1:50:37.0
91,2,39,86,1:52:29.4
92,2,40,44,1:53:06.7
93,2,41,85,1:56:33.9
94,2,42,68,1:56:39.3
95,2,43,74,1:58:28.5
96,2,44,83,1:58:33.5
97,2,45,67,1:59:05.7
98,2,46,78,2:06:27.9
99,2,47,79,2:16:29.8
100,3,1,3,57:50.5
101,3,2,4,57:56.2
102,3,3,2,58:07.7
103,3,4,7,58:31.8
104,3,5,1,58:39.3
105,3,6,5,58:50.5
106,3,7,6,59:03.3
107,3,8,21,1:00:07.5
108,3,9,24,1:00:14.9
109,3,10,28,1:00:20.7
110,3,11,29,1:00:36.0
111,3,12,22,1:00:44.1
112,3,13,9,1:00:50.4
113,3,14,32,1:01:19.7
114,3,15,64,1:01:29.8
115,3,16,50,1:01:36.7
116,3,17,62,1:01:53.2
117,3,18,38,1:01:58.2
118,3,19,66,1:02:14.0
119,3,20,70,1:02:23.9
120,3,21,68,1:02:30.9
121,3,22,72,1:02:54.7
122,3,23,65,1:03:13.1
123,3,24,34,1:03:15.7
124,3,25,69,1:04:05.6
125,3,26,75,1:04:13.9
126,3,27,80,1:04:17.2
127,3,28,81,1:04:22.1
128,3,29,33,1:04:24.8
129,3,30,71,1:05:25.6
130,3,31,78,1:05:57.6
131,3,32,87,1:06:35.8
132,3,33,44,1:07:02.3
133,3,34,77,1:07:20.1
134,3,35,79,1:07:59.1
135,3,36,84,1:08:34.3
136,3,37,85,1:08:53.9
137,3,38,86,1:09:34.1
